stock_id,date,eps
1108,2021-06-30,0.2
1108,2021-09-30,0.09
1108,2021-12-31,0.23
1108,2022-03-31,0.14
1108,2022-06-30,0.28
1108,2022-09-30,0.33
1108,2022-12-31,0.69
1108,2023-03-31,0.31
1108,2023-06-30,0.38
1108,2023-09-30,0.47
1108,2023-12-31,0.14
1108,2024-03-31,0.3
1108,2024-06-30,0.33
1108,2024-09-30,0.27
