代號,名稱,分類,狀態,檢核結果,警示
3026,禾伸堂,C.外資連買5天,✅ 通過,✓ 營收YoY成長22.3% | 季增率QoQ(4.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.24%,⚠️ 融資使用率25.7%
5388,中磊,C.外資連買5天,✅ 通過,✓ 營收YoY成長32.9% | 季增率QoQ(15.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.48% | ✓ 融資使用率7.8%,-
4755,三福化,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長20.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.71% | ✓ 融資使用率5.7%,警示季增率QoQ為負(-0.2%)
3413,京鼎,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長11.8% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.63% | ✓ 融資使用率12.1%,警示季增率QoQ為負(-8.0%)
2420,新巨,B.投信連買4天,✅ 通過,✓ 營收YoY成長9.7% | 季增率QoQ(10.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.25% | ✓ 融資使用率3.2%,-
2404,漢唐,C.外資連買5天,✅ 通過,✓ 營收YoY成長58.9% | 季增率QoQ(4.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.11% | ✓ 融資使用率7.1%,-
1341,富林-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長5.9% | 季增率QoQ(8.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33%,-
1609,大亞,C.外資連買5天,✅ 通過,✓ 營收YoY成長41.1% | 季增率QoQ(3.2%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比33.14% | ✓ 融資使用率6.6%,-
2027,大成鋼,C.外資連買5天,✅ 通過,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.22% | ✓ 融資使用率5.2%,警示季增率QoQ為負(-5.2%)
3665,貿聯-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長34.2% | 季增率QoQ(8.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.54% | ✓ 融資使用率5.5%,-
2421,建準,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長36.5% | 季增率QoQ(3.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.96% | ✓ 融資使用率8.5%,-
6192,巨路,C.外資連買5天,✅ 通過,✓ 營收YoY成長37.0% | 季增率QoQ(27.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.41% | ✓ 融資使用率3.8%,-
6598,ABC-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長87.9% | 季增率QoQ(42.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比24.61%,-
2383,台光電,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.98% | ✓ 融資使用率2.1%,-
3015,全漢,B.投信連買4天,✅ 通過,✓ 營收YoY成長23.1% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.75% | ✓ 融資使用率3.6%,警示季增率QoQ為負(-5.4%)
6446,藥華藥,C.外資連買5天,✅ 通過,✓ 營收YoY成長49.8% | 季增率QoQ(26.6%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比19.31% | ✓ 融資使用率8.6%,-
4766,南寶,C.外資連買5天,✅ 通過,✓ 營收YoY成長10.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比14.83% | ✓ 融資使用率9.1%,警示季增率QoQ為負(-0.2%)
6414,樺漢,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.54% | ✓ 融資使用率3.3%,-
3189,景碩,B.投信連買4天,✅ 通過,✓ 營收YoY成長54.9% | 季增率QoQ(5.3%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比11.30%,⚠️ 融資使用率20.0%
9944,新麗,C.外資連買5天,✅ 通過,✓ 營收YoY成長40.7% | 季增率QoQ(24.5%) | 法人本日買超比9.44%,⚠️ 融資使用率20.8%
1618,合機,C.外資連買5天,✅ 通過,✓ 營收YoY成長452.5% | 季增率QoQ(17.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.10% | ✓ 融資使用率8.5%,-
2885,元大金,C.外資連買5天,✅ 通過,✓ 營收YoY成長66.4% | 季增率QoQ(18.2%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.38% | ✓ 融資使用率0.0%,-
6412,群電,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長3.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.14% | ✓ 融資使用率2.1%,警示季增率QoQ為負(-5.5%)
2329,華泰,B.投信連買4天,✅ 通過,✓ 營收YoY成長38.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比7.74% | ✓ 融資使用率12.7%,警示季增率QoQ為負(-0.6%)
3533,嘉澤,B.投信連買4天,✅ 通過,✓ 營收YoY成長31.5% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比7.16% | ✓ 融資使用率3.5%,-
5269,祥碩,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長58.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.39% | ✓ 融資使用率17.7%,警示季增率QoQ為負(-6.2%)
2434,統懋,C.外資連買5天,✅ 通過,✓ 營收YoY成長60.3% | ❌ 5年內有EPS虧損 | 法人本日買超比5.78% | ✓ 融資使用率1.0%,警示季增率QoQ為負(-3.2%)
6139,亞翔,B.投信連買4天,✅ 通過,✓ 營收YoY成長87.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比5.40% | ✓ 融資使用率11.4%,警示季增率QoQ為負(-1.5%)
6531,愛普*,B.投信連買4天,✅ 通過,✓ 營收YoY成長93.8% | 季增率QoQ(27.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比2.68%,⚠️ 融資使用率26.3%
6191,精成科,B.投信連買4天,✅ 通過,✓ 營收YoY成長93.4% | 季增率QoQ(2.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.24% | ✓ 融資使用率18.9%,-
