代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2850,新產,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長36.0% | 季增率QoQ(10.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.84% | ✓ 融資使用率0.2%,-
2488,漢平,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長31.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.12% | ✓ 融資使用率3.0%,警示季增率QoQ為負(-12.6%)
1210,大成,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長12.0% | 季增率QoQ(9.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.79% | ✓ 融資使用率0.5%,-
3045,台灣大,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比43.17% | ✓ 融資使用率0.1%,-
3665,貿聯-KY,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長34.2% | 季增率QoQ(8.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.42% | ✓ 融資使用率4.9%,-
6257,矽格,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長13.5% | 季增率QoQ(7.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-3.99% | ✓ 融資使用率9.4%,-
2885,元大金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長66.4% | 季增率QoQ(18.2%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-21.33% | ✓ 融資使用率0.0%,-
1720,生達,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長16.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比55.99% | ✓ 融資使用率0.9%,警示季增率QoQ為負(-4.9%)
2812,台中銀,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長8.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比49.35% | ✓ 融資使用率0.3%,警示季增率QoQ為負(-0.1%)
2897,王道銀行,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長55.7% | 季增率QoQ(22.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比40.21% | ✓ 融資使用率0.3%,-
8341,日友,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長25.8% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.28% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-6.2%)
3533,嘉澤,A.外投同買3天 / B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長31.5% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.68% | ✓ 融資使用率2.5%,-
4104,佳醫,C.外資連買5天,1/7,✓ 量價同步強勢,✓ 營收YoY成長15.8% | 季增率QoQ(5.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.27% | ✓ 融資使用率0.3%,-
3056,富華新,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長49.9% | 季增率QoQ(2.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比12.24% | ✓ 融資使用率4.1%,-
2379,瑞昱,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | 季增率QoQ(6.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.07% | ✓ 融資使用率2.6%,-
2548,華固,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比8.70% | ✓ 融資使用率2.0%,-
2243,宏旭-KY,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長97.6% | 季增率QoQ(92.0%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比6.15%,-
