代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
6531,愛普*,C.外資連買5天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長93.8% | 季增率QoQ(27.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比16.88%,-
2368,金像電,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長68.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.30%,警示季增率QoQ為負(-4.5%)
2383,台光電,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長55.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-8.71%,-
2548,華固,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 突破波段頸線,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比26.27%,-
6213,聯茂,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長42.2% | 季增率QoQ(15.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.93%,-
9911,櫻花,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長11.1% | 季增率QoQ(11.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.71%,-
3036,文曄,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長151.7% | 季增率QoQ(13.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.21%,-
6191,精成科,C.外資連買5天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長93.4% | 季增率QoQ(2.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.66%,-
1210,大成,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長12.0% | 季增率QoQ(9.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.68%,-
3010,華立,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長8.4% | 季增率QoQ(10.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.02%,-
2451,創見,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ 量價同步強勢,✓ 營收YoY成長440.6% | 季增率QoQ(115.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.89%,-
3533,嘉澤,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長31.5% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.31%,-
3017,奇鋐,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長150.0% | 季增率QoQ(10.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-2.97%,-
6214,精誠,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長39.2% | 季增率QoQ(3.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.79%,-
2412,中華電,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.42%,-
2395,研華,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長23.1% | 季增率QoQ(6.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.10%,-
2027,大成鋼,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-16.62%,警示季增率QoQ為負(-5.2%)
5234,達興材料,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長20.1% | 季增率QoQ(0.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-34.32%,-
2404,漢唐,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長58.9% | 季增率QoQ(4.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-42.67%,-
2892,第一金,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.43%,警示季增率QoQ為負(-0.3%)
2376,技嘉,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.47%,-
9925,新保,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長9.0% | 季增率QoQ(5.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比15.88%,-
2397,友通,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長18.2% | 季增率QoQ(5.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比15.76%,-
8033,雷虎,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長83.8% | 季增率QoQ(24.5%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比14.84%,-
2880,華南金,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.81%,警示季增率QoQ為負(-1.5%)
3305,昇貿,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長45.4% | 季增率QoQ(15.7%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比3.02%,-
6438,迅得,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-1.21%,-
2385,群光,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長2.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-8.28%,警示季增率QoQ為負(-3.5%)
1609,大亞,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長41.1% | 季增率QoQ(3.2%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-12.75%,-
6005,群益證,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長130.0% | 季增率QoQ(16.7%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-27.14%,-
2377,微星,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長33.7% | 季增率QoQ(0.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-36.34%,-
