代號,名稱,分類,狀態,檢核結果,警示
6655,科定,C.外資連買5天,✅ 通過,✓ 營收YoY成長82.7% | 季增率QoQ(12.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比77.93% | ✓ 融資使用率0.0%,-
2923,鼎固-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長481.1% | 季增率QoQ(508.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比67.54%,-
1341,富林-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長5.9% | 季增率QoQ(8.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比59.84%,-
8488,吉源-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長56.5% | 季增率QoQ(24.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比57.14% | ✓ 融資使用率0.1%,-
2458,義隆,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比56.44% | ✓ 融資使用率5.3%,警示季增率QoQ為負(-11.2%)
2433,互盛電,C.外資連買5天,✅ 通過,✓ 營收YoY成長3.2% | 季增率QoQ(4.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比56.30% | ✓ 融資使用率0.0%,-
2373,震旦行,C.外資連買5天,✅ 通過,✓ 營收YoY成長9.6% | 季增率QoQ(5.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.37% | ✓ 融資使用率0.1%,-
9926,新海,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.0% | 季增率QoQ(26.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比50.75% | ✓ 融資使用率0.2%,-
1726,永記,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.8% | 季增率QoQ(13.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比49.74% | ✓ 融資使用率0.0%,-
5525,順天,C.外資連買5天,✅ 通過,✓ 營收YoY成長1344.1% | 季增率QoQ(2492.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比47.90% | ✓ 融資使用率0.4%,-
3033,威健,C.外資連買5天,✅ 通過,✓ 營收YoY成長59.0% | 季增率QoQ(14.4%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比46.83% | ✓ 融資使用率3.8%,-
6183,關貿,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.6% | 季增率QoQ(20.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.10% | ✓ 融資使用率0.0%,-
5538,東明-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長46.2% | 季增率QoQ(15.4%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比44.98% | ✓ 融資使用率0.1%,-
