代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
6672,騰輝電子-KY,C.外資連買5天,6/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長29.3% | 季增率QoQ(10.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.98%,-
6715,嘉基,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長26.3% | 季增率QoQ(61.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.52%,-
2059,川湖,A.外投同買3天 / B.投信連買4天,3/7,✓ MACD零軸上金叉 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.47%,-
3042,晶技,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長6.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.99%,警示季增率QoQ為負(-2.6%)
3583,辛耘,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | 季增率QoQ(5.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.53%,-
2481,強茂,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.7% | 季增率QoQ(11.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.97%,-
3036,文曄,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長151.7% | 季增率QoQ(13.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.63%,-
6438,迅得,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.29%,-
6515,穎崴,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長32.6% | 季增率QoQ(31.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.21%,-
2324,仁寶,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長7.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-21.18%,警示季增率QoQ為負(-1.1%)
3090,日電貿,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長13.1% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.87%,警示季增率QoQ為負(-2.2%)
8033,雷虎,C.外資連買5天,1/7,✓ 量價同步強勢,✓ 營收YoY成長83.8% | 季增率QoQ(24.5%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比11.48%,-
3406,玉晶光,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長23.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.04%,警示季增率QoQ為負(-2.6%)
1514,亞力,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長68.9% | 季增率QoQ(16.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.88%,-
2412,中華電,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.45%,-
2377,微星,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長33.7% | 季增率QoQ(0.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-43.00%,-
2801,彰銀,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長18.5% | 季增率QoQ(1.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-44.73%,-
