代號,名稱,分類,狀態,檢核結果,警示
6206,飛捷,C.外資連買5天,✅ 通過,✓ 營收YoY成長5.1% | 季增率QoQ(5.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.94% | ✓ 融資使用率9.2%,-
2597,潤弘,C.外資連買5天,✅ 通過,✓ 營收YoY成長62.6% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.81% | ✓ 融資使用率1.3%,-
6414,樺漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.30% | ✓ 融資使用率3.4%,-
2317,鴻海,C.外資連買5天,✅ 通過,✓ 營收YoY成長35.5% | 季增率QoQ(4.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.92% | ✓ 融資使用率1.3%,-
2383,台光電,B.投信連買4天,✅ 通過,✓ 營收YoY成長55.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.54% | ✓ 融資使用率2.3%,-
2376,技嘉,C.外資連買5天,✅ 通過,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.68% | ✓ 融資使用率5.8%,-
2892,第一金,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.65% | ✓ 融資使用率0.4%,警示季增率QoQ為負(-0.3%)
2301,光寶科,C.外資連買5天,✅ 通過,✓ 營收YoY成長16.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.07% | ✓ 融資使用率3.5%,警示季增率QoQ為負(-6.5%)
6491,晶碩,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.0% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.42% | ✓ 融資使用率3.3%,警示季增率QoQ為負(-4.5%)
3026,禾伸堂,C.外資連買5天,✅ 通過,✓ 營收YoY成長22.3% | 季增率QoQ(4.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.84%,⚠️ 融資使用率34.1%
