代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
3045,台灣大,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比72.58% | ✓ 融資使用率0.0%,-
2412,中華電,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 突破波段頸線,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比62.23% | ✓ 融資使用率0.1%,-
1525,江申,C.外資連買5天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長36.8% | 季增率QoQ(0.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比97.21% | ✓ 融資使用率1.3%,-
4904,遠傳,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比63.25% | ✓ 融資使用率0.0%,-
2006,東和鋼鐵,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長12.8% | 季增率QoQ(2.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比50.48% | ✓ 融資使用率0.5%,-
2880,華南金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.47% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
2890,永豐金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ KD起漲區金叉,✓ 營收YoY成長55.1% | 季增率QoQ(11.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.34% | ✓ 融資使用率0.1%,-
1476,儒鴻,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.11% | ✓ 融資使用率1.2%,-
2886,兆豐金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.38% | ✓ 融資使用率0.0%,-
3665,貿聯-KY,B.投信連買4天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長34.2% | 季增率QoQ(8.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-8.15% | ✓ 融資使用率5.0%,-
1817,凱撒衛,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長26.4% | 季增率QoQ(5.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.01% | ✓ 融資使用率0.1%,-
2885,元大金,A.外投同買3天 / C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長66.4% | 季增率QoQ(18.2%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比31.24% | ✓ 融資使用率0.1%,-
4536,拓凱,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長16.5% | 季增率QoQ(1.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.94% | ✓ 融資使用率2.7%,-
5388,中磊,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長32.9% | 季增率QoQ(15.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.19% | ✓ 融資使用率7.4%,-
2414,精技,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長54.1% | 季增率QoQ(1.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.10% | ✓ 融資使用率1.3%,-
2379,瑞昱,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長14.4% | 季增率QoQ(6.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.45% | ✓ 融資使用率2.1%,-
6414,樺漢,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.45% | ✓ 融資使用率6.1%,-
2801,彰銀,B.投信連買4天,1/7,✓ 均線多頭排列,✓ 營收YoY成長18.5% | 季增率QoQ(1.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.05% | ✓ 融資使用率0.3%,-
2892,第一金,B.投信連買4天,1/7,✓ 均線多頭排列,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.74% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-0.3%)
2395,研華,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長23.1% | 季增率QoQ(6.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.38% | ✓ 融資使用率0.9%,-
2027,大成鋼,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.05% | ✓ 融資使用率3.8%,警示季增率QoQ為負(-5.2%)
