代號,名稱,分類,狀態,檢核結果,警示
2006,東和鋼鐵,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長12.8% | 季增率QoQ(2.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.06% | ✓ 融資使用率0.6%,-
5522,遠雄,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長2495.5% | 季增率QoQ(41.3%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比51.12% | ✓ 融資使用率0.5%,-
4104,佳醫,C.外資連買5天,✅ 通過,✓ 營收YoY成長15.8% | 季增率QoQ(5.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.18% | ✓ 融資使用率0.1%,-
6861,睿生光電,C.外資連買5天,✅ 通過,✓ 營收YoY成長45.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ❌ 連續發股利不滿5年 | 法人本日買超比40.39%,⚠️ 融資使用率24.4%
2912,統一超,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(1.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.52% | ✓ 融資使用率0.2%,-
2347,聯強,B.投信連買4天,✅ 通過,✓ 營收YoY成長39.9% | 季增率QoQ(22.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.18% | ✓ 融資使用率0.2%,-
2105,正新,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.74% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-3.5%)
9939,宏全,B.投信連買4天,✅ 通過,✓ 營收YoY成長2.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.44% | ✓ 融資使用率1.4%,警示季增率QoQ為負(-11.8%)
6491,晶碩,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.0% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.61% | ✓ 融資使用率2.9%,警示季增率QoQ為負(-4.5%)
7631,聚賢研發-創,C.外資連買5天,✅ 通過,✓ 營收YoY成長193.9% | 季增率QoQ(106.9%) | ✓ 5年EPS均為正 | ❌ 連續發股利不滿5年 | 法人本日買超比29.31%,-
5269,祥碩,B.投信連買4天,✅ 通過,✓ 營收YoY成長58.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.86% | ✓ 融資使用率11.7%,警示季增率QoQ為負(-6.2%)
