代號,名稱,分類,狀態,檢核結果,警示
2548,華固,C.外資連買5天,✅ 通過,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比71.33%,-
3416,融程電,C.外資連買5天,✅ 通過,✓ 營收YoY成長8.4% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.02%,-
6214,精誠,C.外資連買5天,✅ 通過,✓ 營收YoY成長39.2% | 季增率QoQ(3.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比49.89%,-
3010,華立,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長8.4% | 季增率QoQ(10.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比41.49%,-
9911,櫻花,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.1% | 季增率QoQ(11.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比40.98%,-
2376,技嘉,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.92%,-
2317,鴻海,B.投信連買4天,✅ 通過,✓ 營收YoY成長35.5% | 季增率QoQ(4.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.68%,-
2892,第一金,B.投信連買4天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.71%,警示季增率QoQ為負(-0.3%)
6438,迅得,B.投信連買4天,✅ 通過,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.18%,-
3017,奇鋐,B.投信連買4天,✅ 通過,✓ 營收YoY成長150.0% | 季增率QoQ(10.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.14%,-
2412,中華電,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.21%,-
2368,金像電,B.投信連買4天,✅ 通過,✓ 營收YoY成長68.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.63%,警示季增率QoQ為負(-4.5%)
