代號,名稱,分類,狀態,檢核結果,警示
4536,拓凱,C.外資連買5天,✅ 通過,✓ 營收YoY成長16.5% | 季增率QoQ(1.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比59.23% | ✓ 融資使用率3.4%,-
1615,大山,C.外資連買5天,✅ 通過,✓ 營收YoY成長40.2% | 季增率QoQ(1.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.66% | ✓ 融資使用率0.3%,-
1210,大成,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長12.0% | 季增率QoQ(9.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.69% | ✓ 融資使用率0.4%,-
2542,興富發,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比44.45% | ✓ 融資使用率1.6%,-
2606,裕民,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.44% | ✓ 融資使用率1.7%,警示季增率QoQ為負(-3.7%)
2892,第一金,B.投信連買4天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比43.40% | ✓ 融資使用率0.2%,警示季增率QoQ為負(-0.3%)
2801,彰銀,C.外資連買5天,✅ 通過,✓ 營收YoY成長18.5% | 季增率QoQ(1.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比41.67% | ✓ 融資使用率0.4%,-
2912,統一超,B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(1.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.21% | ✓ 融資使用率0.3%,-
1476,儒鴻,B.投信連買4天,✅ 通過,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.90% | ✓ 融資使用率1.6%,-
2206,三陽工業,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長16.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.90% | ✓ 融資使用率2.8%,警示季增率QoQ為負(-0.5%)
6672,騰輝電子-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長29.3% | 季增率QoQ(10.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比31.29%,⚠️ 融資使用率30.9%
6414,樺漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.75% | ✓ 融資使用率3.4%,-
1216,統一,B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.45% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
