代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
3229,晟鈦,C.外資連買5天,3/7,✓ 帶量長紅突破 | ✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長69.4% | 季增率QoQ(21.2%) | ❌ 5年內有EPS虧損 | 法人本日買超比19.76%,-
6438,迅得,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-1.19%,-
6782,視陽,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長49.8% | 季增率QoQ(5.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.52%,-
3533,嘉澤,A.外投同買3天 / B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長31.5% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.81%,-
3443,創意,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長107.8% | 季增率QoQ(28.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.49%,-
3583,辛耘,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | 季增率QoQ(5.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.76%,-
2022,聚亨,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長76.6% | 季增率QoQ(7.6%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比4.95%,-
2345,智邦,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長71.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.96%,警示季增率QoQ為負(-4.3%)
4967,十銓,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長112.7% | 季增率QoQ(119.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比0.43%,-
3702,大聯大,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長44.6% | 季增率QoQ(6.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比55.96%,-
