日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-06-18,8996,高力,A.外投同買3天 / B.投信連買4天,1175000.0,35473.0,18.55
2026-06-18,2886,兆豐金,B.投信連買4天,35366883.0,-33020694.0,3.45
2026-06-18,4958,臻鼎-KY,B.投信連買4天,19702830.0,-18103445.0,3.05
2026-06-18,2408,南亞科,B.投信連買4天,13329963.0,-5297426.0,4.61
2026-06-18,1402,遠東新,B.投信連買4天,7973000.0,-1123647.0,17.75
2026-06-18,2344,華邦電,B.投信連買4天,7194043.0,-19836811.0,-3.26
2026-06-18,2327,國巨*,B.投信連買4天,6738176.0,-6505033.0,1.02
2026-06-18,2492,華新科,B.投信連買4天,6603000.0,-14993305.0,-12.47
2026-06-18,2633,台灣高鐵,B.投信連買4天,5027396.0,-5095939.0,-0.14
2026-06-18,3090,日電貿,B.投信連買4天,2428000.0,-1153206.0,5.39
2026-06-18,2455,全新,B.投信連買4天,2152000.0,-1831220.0,2.27
2026-06-18,2912,統一超,B.投信連買4天,706200.0,-3741369.0,-44.52
2026-06-18,2382,廣達,B.投信連買4天,574711.0,2276039.0,12.41
2026-06-18,8926,台汽電,B.投信連買4天,574000.0,-1086232.0,-4.01
2026-06-18,2377,微星,B.投信連買4天,545000.0,1063316.0,14.49
2026-06-18,2903,遠百,B.投信連買4天,291000.0,861186.0,32.83
2026-06-18,4915,致伸,B.投信連買4天,289579.0,-2873967.0,-57.42
2026-06-18,6670,復盛應用,B.投信連買4天,247207.0,-705061.0,-43.71
2026-06-18,3008,大立光,B.投信連買4天,184463.0,-188525.0,1.56
2026-06-18,1210,大成,B.投信連買4天,151000.0,395711.0,19.34
2026-06-18,2206,三陽工業,B.投信連買4天,76000.0,-326664.0,-21.6
2026-06-18,3026,禾伸堂,B.投信連買4天,55000.0,239931.0,21.87
2026-06-18,6515,穎崴,B.投信連買4天,8987.0,10261.0,8.27
2026-06-18,6415,矽力*-KY,B.投信連買4天,8000.0,-222139.0,-1.35
2026-06-18,2890,永豐金,C.外資連買5天,22670088.0,23485793.0,30.96
2026-06-18,1326,台化,C.外資連買5天,1755000.0,428520.0,8.38
2026-06-18,1802,台玻,C.外資連買5天,645000.0,26659152.0,23.37
2026-06-18,1303,南亞,C.外資連買5天,331086.0,4408573.0,3.49
2026-06-18,6491,晶碩,C.外資連買5天,50000.0,349224.0,54.9
