日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-04-29,2337,旺宏,A.外投同買3天 / C.外資連買5天,2363000.0,50098759.0,14.78
2026-04-29,2408,南亞科,A.外投同買3天,2079417.0,2178609.0,4.25
2026-04-29,1303,南亞,A.外投同買3天,258000.0,19377054.0,23.72
2026-04-29,7769,鴻勁,A.外投同買3天,146249.0,292724.0,33.57
2026-04-29,4958,臻鼎-KY,B.投信連買4天,4513000.0,-7300760.0,-4.57
2026-04-29,2454,聯發科,B.投信連買4天,1374470.0,-2002739.0,-5.28
2026-04-29,2330,台積電,B.投信連買4天,997664.0,-15782636.0,-30.81
2026-04-29,2618,長榮航,B.投信連買4天,839000.0,1857476.0,12.64
2026-04-29,3189,景碩,B.投信連買4天,782520.0,427021.0,4.68
2026-04-29,3711,日月光投控,B.投信連買4天,703037.0,-5135792.0,-20.22
2026-04-29,8046,南電,B.投信連買4天,295000.0,-923483.0,-4.29
2026-04-29,1590,亞德客-KY,B.投信連買4天,275514.0,-314430.0,-1.35
2026-04-29,6669,緯穎,B.投信連買4天,202780.0,-143970.0,4.15
2026-04-29,2059,川湖,B.投信連買4天,135617.0,-60409.0,8.84
2026-04-29,9910,豐泰,B.投信連買4天,115000.0,-131800.0,-1.27
2026-04-29,3592,瑞鼎,B.投信連買4天,36000.0,-101000.0,-18.34
2026-04-29,8210,勤誠,B.投信連買4天,3000.0,-687840.0,-29.75
2026-04-29,3533,嘉澤,C.外資連買5天,52702.0,141475.0,24.45
2026-04-29,2395,研華,C.外資連買5天,16000.0,460576.0,21.39
2026-04-29,1326,台化,C.外資連買5天,0.0,17727157.0,36.79
2026-04-29,2254,巨鎧精密-創,C.外資連買5天,0.0,2000.0,0.0
2026-04-29,2440,太空梭,C.外資連買5天,0.0,308000.0,5.57
2026-04-29,2491,吉祥全,C.外資連買5天,0.0,17000.0,22.81
2026-04-29,2528,皇普,C.外資連買5天,0.0,147700.0,25.89
2026-04-29,2849,安泰銀,C.外資連買5天,0.0,26000.0,52.35
2026-04-29,2867,三商壽,C.外資連買5天,0.0,36000.0,-7.74
2026-04-29,3229,晟鈦,C.外資連買5天,0.0,20000.0,8.06
2026-04-29,3528,安馳,C.外資連買5天,0.0,99000.0,17.53
2026-04-29,4426,利勤,C.外資連買5天,0.0,33000.0,47.26
2026-04-29,4572,駐龍,C.外資連買5天,0.0,9000.0,58.92
2026-04-29,4576,大銀微系統,C.外資連買5天,0.0,118448.0,0.61
2026-04-29,5288,豐祥-KY,C.外資連買5天,0.0,44000.0,22.85
2026-04-29,5538,東明-KY,C.外資連買5天,0.0,9000.0,26.03
2026-04-29,6108,競國,C.外資連買5天,0.0,90000.0,5.31
2026-04-29,6456,GIS-KY,C.外資連買5天,0.0,375200.0,11.32
2026-04-29,6657,華安,C.外資連買5天,0.0,11000.0,8.62
2026-04-28,6908,宏碁遊戲-創,C.外資連買5天,0.0,3000.0,23.04
2026-04-29,6937,天虹,C.外資連買5天,0.0,29960.0,6.85
2026-04-29,7795,長廣,C.外資連買5天,0.0,155000.0,17.84
2026-04-29,9906,欣巴巴,C.外資連買5天,0.0,8000.0,22.63
2026-04-29,2615,萬海,C.外資連買5天,-2000.0,513241.0,10.47
2026-04-29,2855,統一證,C.外資連買5天,-2000.0,10000.0,0.21
2026-04-29,9933,中鼎,C.外資連買5天,-3000.0,23150.0,0.82
2026-04-29,4766,南寶,C.外資連買5天,-38000.0,116000.0,8.92
2026-04-29,6414,樺漢,C.外資連買5天,-106000.0,271030.0,18.4
2026-04-29,3406,玉晶光,C.外資連買5天,-243000.0,538830.0,23.77
2026-04-29,3023,信邦,C.外資連買5天,-267107.0,830112.0,19.42
2026-04-29,3042,晶技,C.外資連買5天,-490000.0,1432000.0,28.89
2026-04-29,1210,大成,C.外資連買5天,-509000.0,105258.0,-29.98
2026-04-29,6278,台表科,C.外資連買5天,-1637000.0,1532500.0,0.01
2026-04-29,3702,大聯大,C.外資連買5天,-3322000.0,3771673.0,-1.13
