代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
3653,健策,B.投信連買4天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長29.4% | 季增率QoQ(7.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.25% | ✓ 融資使用率6.1%,-
2006,東和鋼鐵,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長12.8% | 季增率QoQ(2.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.24% | ✓ 融資使用率0.5%,-
3231,緯創,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長151.5% | 季增率QoQ(36.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比15.58% | ✓ 融資使用率6.6%,-
6669,緯穎,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長121.9% | 季增率QoQ(4.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.32% | ✓ 融資使用率3.1%,-
2059,川湖,B.投信連買4天,4/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.53% | ✓ 融資使用率1.5%,-
1476,儒鴻,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 量價同步強勢,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比5.95% | ✓ 融資使用率1.1%,-
1616,億泰,C.外資連買5天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長58.2% | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比26.40% | ✓ 融資使用率5.7%,警示季增率QoQ為負(-7.0%)
1609,大亞,B.投信連買4天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長41.1% | 季增率QoQ(3.2%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比23.08% | ✓ 融資使用率6.2%,-
4956,光鋐,C.外資連買5天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長44.4% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比20.26%,警示季增率QoQ為負(-4.7%) | ⚠️ 融資使用率20.2%
5288,豐祥-KY,B.投信連買4天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長23.8% | 季增率QoQ(30.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.95% | ✓ 融資使用率14.7%,-
1773,勝一,B.投信連買4天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長28.5% | 季增率QoQ(5.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.77% | ✓ 融資使用率1.4%,-
2885,元大金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長66.4% | 季增率QoQ(18.2%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.60% | ✓ 融資使用率0.1%,-
2880,華南金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-1.40% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
