代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2753,八方雲集,C.外資連買5天,4/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長10.1% | 季增率QoQ(3.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.62% | ✓ 融資使用率4.1%,-
2887,台新新光金,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長117.7% | 季增率QoQ(16.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比58.22% | ✓ 融資使用率0.8%,-
4536,拓凱,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長16.5% | 季增率QoQ(1.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.00% | ✓ 融資使用率3.8%,-
2006,東和鋼鐵,C.外資連買5天,3/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長12.8% | 季增率QoQ(2.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.84% | ✓ 融資使用率0.6%,-
2404,漢唐,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長58.9% | 季增率QoQ(4.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.74% | ✓ 融資使用率5.9%,-
2897,王道銀行,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長55.7% | 季增率QoQ(22.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.76% | ✓ 融資使用率0.3%,-
6196,帆宣,B.投信連買4天,3/7,✓ 均線多頭排列 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長0.5% | 季增率QoQ(28.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.59% | ✓ 融資使用率3.0%,-
3550,聯穎,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長61.0% | 季增率QoQ(20.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比0.92%,⚠️ 融資使用率51.0%
2892,第一金,C.外資連買5天,2/7,✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比59.10% | ✓ 融資使用率0.4%,警示季增率QoQ為負(-0.3%)
9925,新保,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長9.0% | 季增率QoQ(5.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.07% | ✓ 融資使用率0.0%,-
1216,統一,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.98% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
1722,台肥,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長23.0% | 季增率QoQ(0.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.07% | ✓ 融資使用率1.3%,-
1227,佳格,C.外資連買5天,2/7,✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長16.1% | 季增率QoQ(22.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.98%,-
8341,日友,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長25.8% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.71% | ✓ 融資使用率1.3%,警示季增率QoQ為負(-6.2%)
4904,遠傳,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.48% | ✓ 融資使用率0.1%,-
5434,崇越,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ KD起漲區金叉,✓ 營收YoY成長8.3% | 季增率QoQ(7.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.56% | ✓ 融資使用率1.2%,-
3045,台灣大,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.67% | ✓ 融資使用率0.0%,-
2450,神腦,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長31.5% | 季增率QoQ(4.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.84% | ✓ 融資使用率0.4%,-
5288,豐祥-KY,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長23.8% | 季增率QoQ(30.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.67% | ✓ 融資使用率12.8%,-
2542,興富發,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比9.52% | ✓ 融資使用率1.9%,-
2886,兆豐金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-4.24% | ✓ 融資使用率0.0%,-
3008,大立光,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長11.1% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-11.72% | ✓ 融資使用率5.8%,警示季增率QoQ為負(-11.1%)
3015,全漢,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長23.1% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-14.31% | ✓ 融資使用率4.4%,警示季增率QoQ為負(-5.4%)
3042,晶技,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長6.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-17.23%,警示季增率QoQ為負(-2.6%)
2015,豐興,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長11.7% | 季增率QoQ(6.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比55.42% | ✓ 融資使用率0.0%,-
3413,京鼎,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長11.8% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比54.38% | ✓ 融資使用率14.5%,警示季增率QoQ為負(-8.0%)
2027,大成鋼,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.05% | ✓ 融資使用率5.2%,警示季增率QoQ為負(-5.2%)
5292,華懋,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長1.7% | 季增率QoQ(0.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.39% | ✓ 融資使用率12.1%,-
5234,達興材料,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長20.1% | 季增率QoQ(0.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.80% | ✓ 融資使用率5.9%,-
2548,華固,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比31.72%,-
2408,南亞科,B.投信連買4天,1/7,✓ 均線多頭排列,✓ 營收YoY成長608.0% | 季增率QoQ(75.8%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比29.38% | ✓ 融資使用率12.5%,-
2352,佳世達,A.外投同買3天 / B.投信連買4天,1/7,✓ 均線多頭排列,✓ 營收YoY成長6.7% | 季增率QoQ(1.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.92%,-
5285,界霖,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長11.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.20% | ✓ 融資使用率15.0%,警示季增率QoQ為負(-0.5%)
5471,松翰,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長56.5% | 季增率QoQ(13.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.39% | ✓ 融資使用率14.7%,-
2382,廣達,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長61.9% | 季增率QoQ(36.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.77% | ✓ 融資使用率1.2%,-
2025,千興,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長174.2% | 季增率QoQ(56.8%) | ❌ 5年內有EPS虧損 | 法人本日買超比18.50%,-
2344,華邦電,A.外投同買3天 / B.投信連買4天,1/7,✓ 均線多頭排列,✓ 營收YoY成長94.2% | 季增率QoQ(30.3%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比18.20%,-
6278,台表科,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長11.4% | 季增率QoQ(0.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.73% | ✓ 融資使用率16.9%,-
9911,櫻花,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長11.1% | 季增率QoQ(11.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.91% | ✓ 融資使用率0.6%,-
