代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
7769,鴻勁,C.外資連買5天,6/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,法人本日買超比38.17%,-
7750,新代,C.外資連買5天,6/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,法人本日買超比17.84%,-
2883,凱基金,C.外資連買5天,5/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,法人本日買超比33.33%,-
2890,永豐金,C.外資連買5天,5/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,法人本日買超比33.33%,-
2345,智邦,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,法人本日買超比33.33%,-
7610,聯友金屬-創,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,法人本日買超比8.09%,-
2383,台光電,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線 | ✓ 量價同步強勢,法人本日買超比-28.79%,-
1904,正隆,C.外資連買5天,3/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線,法人本日買超比33.33%,-
3167,大量,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,法人本日買超比33.33%,-
4108,懷特,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ KD起漲區金叉,法人本日買超比33.33%,-
3711,日月光投控,A.外投同買3天 / B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,法人本日買超比18.90%,-
1232,大統益,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,法人本日買超比13.84%,-
8367,建新國際,C.外資連買5天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,法人本日買超比33.82%,-
2301,光寶科,A.外投同買3天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,法人本日買超比33.33%,-
3533,嘉澤,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,法人本日買超比33.33%,-
1432,大魯閣,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,法人本日買超比33.33%,-
