日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-05-12,2382,廣達,A.外投同買3天 / B.投信連買4天,91221.0,2490667.0,17.82
2026-05-12,3661,世芯-KY,A.外投同買3天 / B.投信連買4天,82846.0,77741.0,2.43
2026-05-12,2303,聯電,B.投信連買4天,9600907.0,35286536.0,13.08
2026-05-12,2344,華邦電,B.投信連買4天,7659438.0,27421962.0,10.98
2026-05-12,3711,日月光投控,B.投信連買4天,5151224.0,-2401410.0,9.04
2026-05-12,2408,南亞科,B.投信連買4天,2842432.0,25571885.0,13.26
2026-05-12,2327,國巨*,B.投信連買4天,1699634.0,-1289003.0,2.09
2026-05-12,6669,緯穎,B.投信連買4天,1024258.0,-1385281.0,-7.36
2026-05-12,4958,臻鼎-KY,B.投信連買4天,821172.0,-4374030.0,-8.57
2026-05-12,8210,勤誠,B.投信連買4天,381000.0,-562748.0,-6.17
2026-05-12,5534,長虹,B.投信連買4天,326000.0,-337000.0,-2.38
2026-05-12,2383,台光電,B.投信連買4天,289715.0,395606.0,24.54
2026-05-12,3443,創意,B.投信連買4天,278256.0,-256050.0,-0.9
2026-05-12,2308,台達電,B.投信連買4天,268861.0,-4268042.0,-32.91
2026-05-12,3044,健鼎,B.投信連買4天,171864.0,33926.0,1.97
2026-05-12,6415,矽力*-KY,B.投信連買4天,166238.0,-281656.0,-1.45
2026-05-12,5269,祥碩,B.投信連買4天,158000.0,241243.0,7.45
2026-05-12,3583,辛耘,B.投信連買4天,93517.0,-561833.0,-8.19
2026-05-12,3533,嘉澤,B.投信連買4天,70098.0,-161705.0,-7.12
2026-05-12,2548,華固,B.投信連買4天,36000.0,-1772525.0,-65.33
2026-05-12,9938,百和,B.投信連買4天,35472.0,-415794.0,-22.41
2026-05-12,9802,鈺齊-KY,B.投信連買4天,33000.0,-552000.0,-55.75
2026-05-12,4746,台耀,B.投信連買4天,30000.0,-296165.0,-23.88
2026-05-12,9910,豐泰,B.投信連買4天,26000.0,-130661.0,-7.01
2026-05-12,2731,雄獅,B.投信連買4天,21000.0,-630687.0,-37.42
2026-05-12,2204,中華,B.投信連買4天,15649.0,-217666.0,-21.78
2026-05-12,6781,AES-KY,B.投信連買4天,15077.0,-5403.0,-1.64
2026-05-12,3592,瑞鼎,B.投信連買4天,14732.0,206945.0,13.3
2026-05-12,6768,志強-KY,B.投信連買4天,14253.0,-309132.0,-30.67
2026-05-12,8454,富邦媒,B.投信連買4天,12141.0,-64806.0,-10.86
2026-05-12,2393,億光,B.投信連買4天,382.0,-347086.0,-19.89
2026-05-12,6285,啟碁,C.外資連買5天,539000.0,6668470.0,15.83
2026-05-12,2376,技嘉,C.外資連買5天,43107.0,3123124.0,23.68
2026-05-12,3006,晶豪科,C.外資連買5天,14000.0,2286345.0,4.91
2026-05-12,2727,王品,C.外資連買5天,9000.0,116030.0,38.05
2026-05-12,2897,王道銀行,C.外資連買5天,9000.0,288000.0,8.72
2026-05-12,2401,凌陽,C.外資連買5天,5000.0,933000.0,10.54
2026-05-12,7750,新代,C.外資連買5天,3000.0,90944.0,15.93
2026-05-12,1341,富林-KY,C.外資連買5天,0.0,1000.0,8.44
2026-05-12,1463,強盛新,C.外資連買5天,0.0,17000.0,17.99
2026-05-12,1517,利奇,C.外資連買5天,0.0,9000.0,3.18
2026-05-12,1563,巧新,C.外資連買5天,0.0,215000.0,27.99
2026-05-12,1626,艾美特-KY,C.外資連買5天,0.0,24000.0,19.08
2026-05-12,1809,中釉,C.外資連買5天,0.0,1316066.0,3.78
2026-05-12,2028,威致,C.外資連買5天,0.0,25000.0,9.37
2026-05-12,2029,盛餘,C.外資連買5天,0.0,54000.0,14.65
2026-05-12,2030,彰源,C.外資連買5天,0.0,1025466.0,10.76
2026-05-12,2302,麗正,C.外資連買5天,0.0,2000.0,0.36
2026-05-12,2520,冠德,C.外資連買5天,0.0,131000.0,11.84
2026-05-12,2597,潤弘,C.外資連買5天,0.0,324350.0,32.81
2026-05-12,2712,遠雄來,C.外資連買5天,0.0,1000.0,-7.14
2026-05-12,2867,三商壽,C.外資連買5天,0.0,256000.0,-2.81
2026-05-12,3266,昇陽,C.外資連買5天,0.0,4000.0,2.22
2026-05-12,3321,同泰,C.外資連買5天,0.0,86000.0,16.76
2026-05-12,4137,麗豐-KY,C.外資連買5天,0.0,50000.0,12.22
2026-05-12,4571,鈞興-KY,C.外資連買5天,0.0,180958.0,29.77
