日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-02-25,2883,凱基金,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,5795000.0,31937186.0,40.77
2026-02-25,2890,永豐金,A.外投同買3天 / C.外資連買5天,4549822.0,7351415.0,33.64
2026-02-25,2880,華南金,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,3819000.0,4988883.0,28.05
2026-02-25,1802,台玻,A.外投同買3天 / B.投信連買4天,2824000.0,25441224.0,10.62
2026-02-25,2892,第一金,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,1024000.0,372194.0,6.73
2026-02-25,2317,鴻海,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,565530.0,68721098.0,44.34
2026-02-25,8021,尖點,A.外投同買3天 / C.外資連買5天,487000.0,3200634.0,10.64
2026-02-25,2308,台達電,A.外投同買3天 / B.投信連買4天,420661.0,708484.0,8.02
2026-02-25,2395,研華,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,236000.0,375343.0,12.11
2026-02-25,3010,華立,A.外投同買3天,162496.0,569281.0,32.51
2026-02-25,3450,聯鈞,A.外投同買3天,160000.0,2070608.0,8.88
2026-02-25,5434,崇越,A.外投同買3天,46000.0,278678.0,41.41
2026-02-25,3706,神達,A.外投同買3天 / B.投信連買4天,34040.0,598156.0,4.36
2026-02-25,7769,鴻勁,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,32000.0,28021.0,5.66
2026-02-25,2645,長榮航太,A.外投同買3天 / B.投信連買4天,27000.0,337050.0,15.44
2026-02-25,6526,達發,A.外投同買3天 / B.投信連買4天,3000.0,99787.0,22.39
2026-02-25,3037,欣興,B.投信連買4天,2853000.0,857591.0,3.89
2026-02-25,2330,台積電,B.投信連買4天,2747762.0,-4192269.0,-1.21
2026-02-25,2449,京元電子,B.投信連買4天,1119060.0,-5365553.0,-26.59
2026-02-25,5880,合庫金,B.投信連買4天,975161.0,1948878.0,17.86
2026-02-25,3711,日月光投控,B.投信連買4天,822560.0,3411642.0,12.2
2026-02-25,2059,川湖,B.投信連買4天,137000.0,185695.0,18.73
2026-02-25,2409,友達,B.投信連買4天,107676.0,-22114071.0,-4.67
2026-02-25,2354,鴻準,B.投信連買4天,30000.0,2911199.0,32.79
2026-02-25,6191,精成科,B.投信連買4天,11000.0,-4370622.0,-45.5
2026-02-25,6789,采鈺,B.投信連買4天,8000.0,387145.0,9.23
2026-02-25,6531,愛普*,B.投信連買4天,5000.0,-687020.0,-12.83
2026-02-25,2345,智邦,B.投信連買4天,4311.0,15486.0,2.48
2026-02-25,2404,漢唐,C.外資連買5天,201000.0,737213.0,24.52
2026-02-25,2301,光寶科,C.外資連買5天,141260.0,1748484.0,4.5
2026-02-25,8464,億豐,C.外資連買5天,77019.0,941941.0,48.44
2026-02-25,7750,新代,C.外資連買5天,32000.0,66964.0,13.89
2026-02-25,2428,興勤,C.外資連買5天,26000.0,635755.0,46.53
2026-02-25,3443,創意,C.外資連買5天,7000.0,314515.0,15.54
2026-02-25,4722,國精化,C.外資連買5天,7000.0,2152631.0,30.17
2026-02-25,1103,嘉泥,C.外資連買5天,0.0,175000.0,27.05
2026-02-25,1108,幸福,C.外資連買5天,0.0,57000.0,30.58
2026-02-25,1109,信大,C.外資連買5天,0.0,20000.0,12.09
2026-02-25,1110,東泥,C.外資連買5天,0.0,29000.0,19.95
2026-02-25,1203,味王,C.外資連買5天,0.0,22000.0,58.47
2026-02-25,1219,福壽,C.外資連買5天,0.0,22000.0,7.71
2026-02-25,1225,福懋油,C.外資連買5天,0.0,61000.0,40.31
2026-02-25,1227,佳格,C.外資連買5天,0.0,319000.0,35.18
2026-02-25,1232,大統益,C.外資連買5天,0.0,29000.0,39.09
2026-02-25,1233,天仁,C.外資連買5天,0.0,11000.0,38.85
2026-02-25,1234,黑松,C.外資連買5天,0.0,21000.0,8.32
2026-02-25,1256,鮮活果汁-KY,C.外資連買5天,0.0,15000.0,31.97
2026-02-25,1315,達新,C.外資連買5天,0.0,12000.0,40.85
2026-02-25,1321,大洋,C.外資連買5天,0.0,7000.0,7.64
2026-02-25,1342,八貫,C.外資連買5天,0.0,131000.0,25.87
2026-02-25,1409,新纖,C.外資連買5天,0.0,2169000.0,53.05
