代號,名稱,分類,狀態,檢核結果,警示
2453,凌群,C.外資連買5天,✅ 通過,✓ 營收YoY成長8.7% | 季增率QoQ(15.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比65.32% | ✓ 融資使用率9.3%,-
3045,台灣大,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比61.90% | ✓ 融資使用率0.0%,-
2886,兆豐金,C.外資連買5天,✅ 通過,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比60.35% | ✓ 融資使用率0.0%,-
2597,潤弘,C.外資連買5天,✅ 通過,✓ 營收YoY成長62.6% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.92% | ✓ 融資使用率0.2%,-
2892,第一金,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比49.18% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-0.3%)
4952,凌通,C.外資連買5天,✅ 通過,✓ 營收YoY成長29.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.73% | ✓ 融資使用率5.1%,警示季增率QoQ為負(-1.3%)
2387,精元,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.0% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.04% | ✓ 融資使用率2.5%,警示季增率QoQ為負(-5.1%)
2357,華碩,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長80.0% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比44.32% | ✓ 融資使用率0.9%,警示季增率QoQ為負(-3.4%)
2480,敦陽科,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.3% | 季增率QoQ(22.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比43.13% | ✓ 融資使用率1.7%,-
2880,華南金,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.40% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
2542,興富發,B.投信連買4天,✅ 通過,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比30.16% | ✓ 融資使用率0.7%,-
2884,玉山金,B.投信連買4天,✅ 通過,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.95% | ✓ 融資使用率0.1%,-
2890,永豐金,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.1% | 季增率QoQ(11.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.99% | ✓ 融資使用率0.0%,-
