代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2412,中華電,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比40.18% | ✓ 融資使用率0.1%,-
2357,華碩,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長80.0% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比27.70% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-3.4%)
4904,遠傳,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.59% | ✓ 融資使用率0.0%,-
6414,樺漢,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.51% | ✓ 融資使用率7.4%,-
2376,技嘉,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 突破波段頸線,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.04% | ✓ 融資使用率4.2%,-
2606,裕民,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長6.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.50% | ✓ 融資使用率1.4%,警示季增率QoQ為負(-3.7%)
3045,台灣大,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.31% | ✓ 融資使用率0.1%,-
2324,仁寶,A.外投同買3天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長7.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.91% | ✓ 融資使用率5.3%,警示季增率QoQ為負(-1.1%)
2347,聯強,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長39.9% | 季增率QoQ(22.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.59% | ✓ 融資使用率0.1%,-
2356,英業達,C.外資連買5天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長34.8% | 季增率QoQ(1.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.01% | ✓ 融資使用率3.3%,-
2027,大成鋼,A.外投同買3天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.17% | ✓ 融資使用率3.8%,警示季增率QoQ為負(-5.2%)
2395,研華,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長23.1% | 季增率QoQ(6.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-14.10% | ✓ 融資使用率1.0%,-
2425,承啟,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長43.9% | 季增率QoQ(30.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-17.83% | ✓ 融資使用率19.4%,-
2886,兆豐金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-23.85% | ✓ 融資使用率0.0%,-
3665,貿聯-KY,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長34.2% | 季增率QoQ(8.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.43% | ✓ 融資使用率5.3%,-
3702,大聯大,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長44.6% | 季增率QoQ(6.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.24% | ✓ 融資使用率1.5%,-
2542,興富發,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比15.76% | ✓ 融資使用率1.0%,-
8210,勤誠,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長137.0% | 季增率QoQ(25.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比14.16% | ✓ 融資使用率7.4%,-
6691,洋基工程,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長80.4% | 季增率QoQ(26.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.37% | ✓ 融資使用率4.9%,-
2243,宏旭-KY,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長97.6% | 季增率QoQ(92.0%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比6.10% | ✓ 融資使用率8.6%,-
3037,欣興,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長34.5% | 季增率QoQ(6.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比5.85% | ✓ 融資使用率9.8%,-
1476,儒鴻,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.13% | ✓ 融資使用率1.2%,-
2308,台達電,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長32.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.64% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-5.2%)
2382,廣達,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長61.9% | 季增率QoQ(36.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-2.10% | ✓ 融資使用率1.5%,-
6139,亞翔,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長87.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-2.93% | ✓ 融資使用率13.6%,警示季增率QoQ為負(-1.5%)
1590,亞德客-KY,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長66.8% | 季增率QoQ(21.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-2.93% | ✓ 融資使用率0.3%,-
6239,力成,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長43.0% | 季增率QoQ(5.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-4.84% | ✓ 融資使用率12.1%,-
2890,永豐金,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長55.1% | 季增率QoQ(11.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-5.64% | ✓ 融資使用率0.1%,-
2368,金像電,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長68.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-5.94% | ✓ 融資使用率3.8%,警示季增率QoQ為負(-4.5%)
2345,智邦,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長71.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-7.47% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-4.3%)
2880,華南金,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-9.68% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
