代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2855,統一證,A.外投同買3天 / B.投信連買4天,6/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長373.5% | 季增率QoQ(1.2%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比57.95% | ✓ 融資使用率1.1%,-
2376,技嘉,B.投信連買4天,5/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ KD起漲區金叉 | ✓ 布林帶量開口,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比4.26% | ✓ 融資使用率3.5%,-
1560,中砂,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長33.1% | 季增率QoQ(5.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.65% | ✓ 融資使用率3.1%,-
3005,神基,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 突破波段頸線,✓ 營收YoY成長1.1% | 季增率QoQ(1.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比45.01% | ✓ 融資使用率4.9%,-
9945,潤泰新,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長58.1% | 季增率QoQ(64.3%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比30.84% | ✓ 融資使用率2.5%,-
3014,聯陽,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,3/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長7.0% | 季增率QoQ(0.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.58% | ✓ 融資使用率6.2%,-
3338,泰碩,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ KD起漲區金叉,✓ 營收YoY成長9.6% | 季增率QoQ(5.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.97% | ✓ 融資使用率15.7%,-
2466,冠西電,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長54.5% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比12.15% | ✓ 融資使用率14.2%,警示季增率QoQ為負(-29.9%)
2820,華票,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長221.3% | 季增率QoQ(33.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比64.39% | ✓ 融資使用率0.1%,-
3045,台灣大,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.96% | ✓ 融資使用率0.1%,-
2480,敦陽科,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口,✓ 營收YoY成長31.3% | 季增率QoQ(22.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.64% | ✓ 融資使用率1.5%,-
2412,中華電,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.44% | ✓ 融資使用率0.1%,-
2382,廣達,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長61.9% | 季增率QoQ(36.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.22% | ✓ 融資使用率1.4%,-
6271,同欣電,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長5.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比4.78% | ✓ 融資使用率13.3%,警示季增率QoQ為負(-3.5%)
1617,榮星,C.外資連買5天,2/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉,✓ 營收YoY成長41.6% | 季增率QoQ(15.1%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比4.03% | ✓ 融資使用率4.0%,-
2303,聯電,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長5.3% | 季增率QoQ(1.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.65% | ✓ 融資使用率5.9%,-
2059,川湖,B.投信連買4天,2/7,✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-18.86% | ✓ 融資使用率2.9%,-
3026,禾伸堂,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長22.3% | 季增率QoQ(4.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-22.90%,⚠️ 融資使用率31.0%
2884,玉山金,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.66% | ✓ 融資使用率0.2%,-
