日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-07-15,5871,中租-KY,A.外投同買3天 / B.投信連買4天,767000.0,1497739.0,28.18
2026-07-15,2006,東和鋼鐵,A.外投同買3天 / B.投信連買4天,367000.0,1186169.0,46.97
2026-07-15,2347,聯強,A.外投同買3天 / B.投信連買4天,89000.0,4070990.0,58.4
2026-07-15,6669,緯穎,A.外投同買3天 / B.投信連買4天,64753.0,46152.0,17.36
2026-07-15,3189,景碩,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,34288.0,198188.0,10.56
2026-07-15,6890,來億-KY,A.外投同買3天 / B.投信連買4天,21000.0,15697.0,3.45
2026-07-15,2646,星宇航空,A.外投同買3天 / B.投信連買4天,8000.0,1816658.0,43.41
2026-07-15,1326,台化,A.外投同買3天 / B.投信連買4天,3000.0,3878569.0,3.41
2026-07-15,9914,美利達,A.外投同買3天 / B.投信連買4天,2000.0,730538.0,40.63
2026-07-15,9939,宏全,A.外投同買3天 / B.投信連買4天,1000.0,84000.0,18.85
2026-07-15,1303,南亞,B.投信連買4天,18605187.0,-24013718.0,-3.47
2026-07-15,2887,台新新光金,B.投信連買4天,8023938.0,-7175267.0,1.89
2026-07-15,2408,南亞科,B.投信連買4天,5422340.0,4850183.0,8.06
2026-07-15,2337,旺宏,B.投信連買4天,2675000.0,11787077.0,13.86
2026-07-15,2449,京元電子,B.投信連買4天,2574262.0,540556.0,15.28
2026-07-15,3037,欣興,B.投信連買4天,2539189.0,-2065805.0,0.75
2026-07-15,2382,廣達,B.投信連買4天,2527256.0,-4618473.0,-11.15
2026-07-15,2313,華通,B.投信連買4天,2390000.0,18822218.0,35.79
2026-07-15,1402,遠東新,B.投信連買4天,1974155.0,17116229.0,64.26
2026-07-15,8046,南電,B.投信連買4天,1826644.0,-3239744.0,-7.55
2026-07-15,2344,華邦電,B.投信連買4天,1441401.0,14945884.0,16.43
2026-07-15,3711,日月光投控,B.投信連買4天,1065788.0,4272932.0,21.63
2026-07-15,3167,大量,B.投信連買4天,542000.0,-332537.0,3.86
2026-07-15,2542,興富發,B.投信連買4天,500000.0,-1822715.0,-23.53
2026-07-15,4958,臻鼎-KY,B.投信連買4天,443819.0,-9538900.0,-15.63
2026-07-15,2633,台灣高鐵,B.投信連買4天,404000.0,2695180.0,45.58
2026-07-15,2206,三陽工業,B.投信連買4天,253000.0,-215684.0,2.6
2026-07-15,1216,統一,B.投信連買4天,168108.0,1110549.0,6.12
2026-07-15,5434,崇越,B.投信連買4天,143350.0,-106130.0,3.22
2026-07-15,9917,中保科,B.投信連買4天,122000.0,123715.0,39.97
2026-07-15,2308,台達電,B.投信連買4天,101927.0,528273.0,7.21
2026-07-15,2383,台光電,B.投信連買4天,100330.0,-54951.0,-0.72
2026-07-15,6239,力成,B.投信連買4天,92612.0,856845.0,4.84
2026-07-15,1102,亞泥,B.投信連買4天,81887.0,-13228242.0,-55.13
2026-07-15,2637,慧洋-KY,B.投信連買4天,61000.0,278438.0,18.33
2026-07-15,2501,國建,B.投信連買4天,58000.0,-1955000.0,-31.32
2026-07-15,7769,鴻勁,B.投信連買4天,53707.0,-56667.0,-0.14
2026-07-15,6213,聯茂,B.投信連買4天,42000.0,-3253599.0,-20.35
2026-07-15,6526,達發,B.投信連買4天,34000.0,-70897.0,-9.38
2026-07-15,2324,仁寶,B.投信連買4天,31065.0,2429913.0,10.03
2026-07-15,6257,矽格,B.投信連買4天,17403.0,1545913.0,19.94
2026-07-15,1477,聚陽,B.投信連買4天,15000.0,-451613.0,-27.58
2026-07-15,2897,王道銀行,B.投信連買4天,13000.0,137000.0,3.02
2026-07-15,1409,新纖,B.投信連買4天,10000.0,-7617225.0,-34.06
2026-07-15,6139,亞翔,B.投信連買4天,9000.0,-42339.0,0.09
2026-07-15,1907,永豐餘,B.投信連買4天,7000.0,2470689.0,59.75
2026-07-15,1229,聯華,B.投信連買4天,3000.0,725332.0,40.53
2026-07-15,1795,美時,B.投信連買4天,1000.0,164092.0,10.82
2026-07-15,3596,智易,B.投信連買4天,1000.0,90148.0,11.02
2026-07-15,6505,台塑化,C.外資連買5天,1926743.0,12342630.0,24.93
2026-07-15,6285,啟碁,C.外資連買5天,188000.0,372801.0,6.22
2026-07-15,6531,愛普*,C.外資連買5天,113000.0,475970.0,33.55
2026-07-15,6414,樺漢,C.外資連買5天,107000.0,646320.0,35.0
2026-07-15,8021,尖點,C.外資連買5天,13000.0,206000.0,25.59
2026-07-15,2105,正新,C.外資連買5天,11081.0,3534449.0,43.11
2026-07-15,1220,台榮,C.外資連買5天,0.0,37000.0,22.99
2026-07-15,1234,黑松,C.外資連買5天,0.0,84037.0,35.07
2026-07-15,1454,台富,C.外資連買5天,0.0,10000.0,57.17
2026-07-15,1459,聯發,C.外資連買5天,0.0,58000.0,31.92
2026-07-15,1460,宏遠,C.外資連買5天,0.0,142000.0,16.19
2026-07-15,1468,昶和,C.外資連買5天,0.0,14000.0,24.57
2026-07-15,1718,中纖,C.外資連買5天,0.0,2713578.0,18.73
2026-07-15,1730,花仙子,C.外資連買5天,0.0,10000.0,41.45
2026-07-15,1783,和康生,C.外資連買5天,0.0,31000.0,28.35
2026-07-15,1903,士紙,C.外資連買5天,0.0,50000.0,56.38
2026-07-15,2102,泰豐,C.外資連買5天,0.0,13040.0,6.18
2026-07-15,2528,皇普,C.外資連買5天,0.0,94000.0,35.94
2026-07-15,2704,國賓,C.外資連買5天,0.0,18000.0,21.64
2026-07-15,2867,三商壽,C.外資連買5天,0.0,4777900.0,57.51
2026-07-15,2908,特力,C.外資連買5天,0.0,55000.0,22.44
2026-07-15,3052,夆典,C.外資連買5天,0.0,428000.0,64.17
2026-07-15,3059,華晶科,C.外資連買5天,0.0,364775.0,15.09
2026-07-15,4104,佳醫,C.外資連買5天,0.0,131030.0,40.29
2026-07-15,4119,旭富,C.外資連買5天,0.0,51120.0,30.32
2026-07-15,4927,泰鼎-KY,C.外資連買5天,0.0,153331.0,5.49
