代號,名稱,分類,狀態,檢核結果,警示
2204,中華,C.外資連買5天,✅ 通過,✓ 營收YoY成長47.5% | 季增率QoQ(27.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比75.25% | ✓ 融資使用率0.9%,-
1216,統一,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比73.90% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
1102,亞泥,C.外資連買5天,✅ 通過,✓ 營收YoY成長1.9% | 季增率QoQ(0.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比62.46% | ✓ 融資使用率0.1%,-
3045,台灣大,A.外投同買3天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比54.68% | ✓ 融資使用率0.1%,-
5607,遠雄港,C.外資連買5天,✅ 通過,✓ 營收YoY成長41.1% | 季增率QoQ(8.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.14% | ✓ 融資使用率2.4%,-
2886,兆豐金,C.外資連買5天,✅ 通過,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比51.95% | ✓ 融資使用率0.1%,-
4904,遠傳,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.49% | ✓ 融資使用率0.1%,-
3056,富華新,C.外資連買5天,✅ 通過,✓ 營收YoY成長49.9% | 季增率QoQ(2.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比48.23% | ✓ 融資使用率3.0%,-
1476,儒鴻,B.投信連買4天,✅ 通過,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.86% | ✓ 融資使用率2.0%,-
2480,敦陽科,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.3% | 季增率QoQ(22.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.29% | ✓ 融資使用率1.7%,-
