代號,名稱,分類,狀態,檢核結果,警示
6715,嘉基,C.外資連買5天,✅ 通過,✓ 營收YoY成長26.3% | 季增率QoQ(61.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.52%,-
3406,玉晶光,B.投信連買4天,✅ 通過,✓ 營收YoY成長23.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.04%,警示季增率QoQ為負(-2.6%)
3090,日電貿,C.外資連買5天,✅ 通過,✓ 營收YoY成長13.1% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.87%,警示季增率QoQ為負(-2.2%)
1514,亞力,C.外資連買5天,✅ 通過,✓ 營收YoY成長68.9% | 季增率QoQ(16.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.88%,-
3042,晶技,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.99%,警示季增率QoQ為負(-2.6%)
2059,川湖,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.47%,-
3583,辛耘,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | 季增率QoQ(5.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.53%,-
6672,騰輝電子-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長29.3% | 季增率QoQ(10.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.98%,-
8033,雷虎,C.外資連買5天,✅ 通過,✓ 營收YoY成長83.8% | 季增率QoQ(24.5%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比11.48%,-
2481,強茂,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.7% | 季增率QoQ(11.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.97%,-
3036,文曄,C.外資連買5天,✅ 通過,✓ 營收YoY成長151.7% | 季增率QoQ(13.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.63%,-
6438,迅得,B.投信連買4天,✅ 通過,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.29%,-
2412,中華電,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.45%,-
6515,穎崴,C.外資連買5天,✅ 通過,✓ 營收YoY成長32.6% | 季增率QoQ(31.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.21%,-
2324,仁寶,B.投信連買4天,✅ 通過,✓ 營收YoY成長7.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-21.18%,警示季增率QoQ為負(-1.1%)
2377,微星,B.投信連買4天,✅ 通過,✓ 營收YoY成長33.7% | 季增率QoQ(0.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-43.00%,-
2801,彰銀,B.投信連買4天,✅ 通過,✓ 營收YoY成長18.5% | 季增率QoQ(1.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-44.73%,-
9933,中鼎,C.外資連買5天,❌ 未通過,營收YoY -4.7% | 季增率QoQ(16.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比43.20%,-
6831,邁科,C.外資連買5天,❌ 未通過,❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比39.16%,-
3704,合勤控,C.外資連買5天,❌ 未通過,營收YoY -33.7% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比37.28%,警示季增率QoQ為負(-9.4%)
6937,天虹,A.外投同買3天 / B.投信連買4天,❌ 未通過,✓ 營收YoY成長21.4% | 季增率QoQ(19.4%) | ✓ 5年EPS均為正 | ❌ 連續發股利不滿5年 | 法人本日買超比29.67%,-
4737,華廣,C.外資連買5天,❌ 未通過,營收YoY -23.3% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比23.83%,警示季增率QoQ為負(-8.1%)
6742,澤米,C.外資連買5天,❌ 未通過,營收YoY -31.9% | 季增率QoQ(1.3%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比23.10%,-
3321,同泰,C.外資連買5天,❌ 未通過,✓ 營收YoY成長4.3% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比22.36%,警示季增率QoQ為負(-20.2%)
6416,瑞祺電通,C.外資連買5天,❌ 未通過,營收YoY -6.9% | 季增率QoQ(29.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.03%,-
5706,鳳凰,C.外資連買5天,❌ 未通過,營收YoY -40.2% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比20.90%,警示季增率QoQ為負(-40.4%)
1218,泰山,C.外資連買5天,❌ 未通過,✓ 營收YoY成長6.3% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比18.91%,警示季增率QoQ為負(-6.2%)
3717,聯嘉投控,C.外資連買5天,❌ 未通過,❌ 5年內有EPS虧損 | 法人本日買超比13.43%,-
2705,六福,C.外資連買5天,❌ 未通過,營收YoY -16.6% | 季增率QoQ(5.0%) | ❌ 5年內有EPS虧損 | 法人本日買超比13.15%,-
3703,欣陸,C.外資連買5天,❌ 未通過,營收YoY -12.9% | 季增率QoQ(99.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比12.17%,-
2636,台驊控股,C.外資連買5天,❌ 未通過,營收YoY -19.0% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.79%,-
4938,和碩,C.外資連買5天,❌ 未通過,營收YoY -12.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.74%,警示季增率QoQ為負(-1.6%)
3047,訊舟,C.外資連買5天,❌ 未通過,營收YoY -20.5% | 季增率QoQ(13.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比9.51%,-
6918,愛派司,C.外資連買5天,❌ 未通過,❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比9.32%,-
