日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-05-20,2489,瑞軒,A.外投同買3天 / B.投信連買4天,203000.0,3191347.0,3.83
2026-05-20,2303,聯電,B.投信連買4天,18274901.0,-55125407.0,-17.77
2026-05-20,2327,國巨*,B.投信連買4天,9171679.0,-8095612.0,0.48
2026-05-20,2344,華邦電,B.投信連買4天,5148544.0,12724777.0,9.41
2026-05-20,2330,台積電,B.投信連買4天,2188645.0,-11031465.0,-24.93
2026-05-20,6415,矽力*-KY,B.投信連買4天,718000.0,-921711.0,0.23
2026-05-20,3711,日月光投控,B.投信連買4天,688000.0,-846510.0,-1.06
2026-05-20,1605,華新,B.投信連買4天,542000.0,-3989951.0,-10.53
2026-05-20,3533,嘉澤,B.投信連買4天,496000.0,-685927.0,-12.07
2026-05-20,3231,緯創,B.投信連買4天,236000.0,-6837336.0,-30.83
2026-05-20,2412,中華電,B.投信連買4天,170000.0,-6067925.0,-25.16
2026-05-20,3017,奇鋐,B.投信連買4天,164000.0,-815610.0,-22.69
2026-05-20,6139,亞翔,B.投信連買4天,155000.0,-540826.0,-8.44
2026-05-20,3189,景碩,B.投信連買4天,135000.0,-765517.0,-1.63
2026-05-20,2345,智邦,B.投信連買4天,102545.0,58938.0,0.26
2026-05-20,6531,愛普*,B.投信連買4天,94000.0,1144228.0,16.35
2026-05-20,6278,台表科,B.投信連買4天,47000.0,193400.0,1.68
2026-05-20,6782,視陽,B.投信連買4天,5000.0,-111000.0,-43.67
2026-05-20,3028,增你強,B.投信連買4天,3000.0,-115001.0,-1.17
2026-05-20,3045,台灣大,C.外資連買5天,2230000.0,1037518.0,26.62
2026-05-20,2492,華新科,C.外資連買5天,30000.0,2607166.0,29.88
2026-05-20,4904,遠傳,C.外資連買5天,11000.0,604510.0,15.81
2026-05-20,3026,禾伸堂,C.外資連買5天,2000.0,182225.0,2.97
2026-05-20,1304,台聚,C.外資連買5天,0.0,1793000.0,38.7
2026-05-20,1526,日馳,C.外資連買5天,0.0,20001.0,34.09
2026-05-20,2342,茂矽,C.外資連買5天,0.0,17337.0,0.64
2026-05-20,2428,興勤,C.外資連買5天,0.0,304187.0,10.52
2026-05-20,2453,凌群,C.外資連買5天,0.0,8000.0,3.85
2026-05-20,2483,百容,C.外資連買5天,0.0,53285.0,15.4
2026-05-20,3094,聯傑,C.外資連買5天,0.0,105754.0,0.51
2026-05-20,3704,合勤控,C.外資連買5天,0.0,1554000.0,42.21
2026-05-20,4956,光鋐,C.外資連買5天,0.0,116404.0,4.58
2026-05-20,6192,巨路,C.外資連買5天,0.0,82176.0,42.99
2026-05-20,6277,宏正,C.外資連買5天,0.0,5042.0,3.51
2026-05-20,6806,森崴能源,C.外資連買5天,0.0,11000.0,6.33
2026-05-20,6909,創控,C.外資連買5天,0.0,95034.0,15.74
2026-05-20,7822,倍利科,C.外資連買5天,0.0,64303.0,29.25
2026-05-20,8162,微矽電子-創,C.外資連買5天,0.0,101069.0,25.75
2026-05-20,9906,欣巴巴,C.外資連買5天,0.0,36116.0,7.84
2026-05-20,1590,亞德客-KY,C.外資連買5天,-6000.0,125229.0,18.07
2026-05-20,2606,裕民,C.外資連買5天,-15000.0,1077400.0,16.36
2026-05-20,8464,億豐,C.外資連買5天,-74363.0,267903.0,13.54
2026-05-20,3034,聯詠,C.外資連買5天,-87627.0,1572604.0,30.15
2026-05-20,2379,瑞昱,C.外資連買5天,-115000.0,611485.0,15.14
2026-05-20,3665,貿聯-KY,C.外資連買5天,-581505.0,49562.0,-21.6
2026-05-20,2882,國泰金,C.外資連買5天,-954077.0,73504.0,-6.7
2026-05-20,2027,大成鋼,C.外資連買5天,-1319000.0,21268768.0,41.3
2026-05-20,2891,中信金,C.外資連買5天,-3888267.0,50583591.0,40.89
