代號,名稱,分類,狀態,檢核結果,警示
2317,鴻海,C.外資連買5天,✅ 通過,✓ 營收YoY成長35.5% | 季增率QoQ(4.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比54.97% | ✓ 融資使用率1.6%,-
3528,安馳,C.外資連買5天,✅ 通過,✓ 營收YoY成長151.6% | 季增率QoQ(27.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比49.72% | ✓ 融資使用率12.4%,-
6449,鈺邦,C.外資連買5天,✅ 通過,✓ 營收YoY成長44.3% | 季增率QoQ(7.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.04% | ✓ 融資使用率10.9%,-
2438,翔耀,C.外資連買5天,✅ 通過,✓ 營收YoY成長281.2% | 季增率QoQ(99.7%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | 法人本日買超比41.12%,-
2356,英業達,C.外資連買5天,✅ 通過,✓ 營收YoY成長34.8% | 季增率QoQ(1.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.75% | ✓ 融資使用率2.6%,-
2753,八方雲集,B.投信連買4天,✅ 通過,✓ 營收YoY成長10.1% | 季增率QoQ(3.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.53% | ✓ 融資使用率5.8%,-
2480,敦陽科,B.投信連買4天,✅ 通過,✓ 營收YoY成長31.3% | 季增率QoQ(22.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.39% | ✓ 融資使用率2.0%,-
3533,嘉澤,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.5% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.39%,-
1587,吉茂,C.外資連買5天,✅ 通過,✓ 營收YoY成長49.7% | 季增率QoQ(20.5%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比25.85% | ✓ 融資使用率16.9%,-
2059,川湖,B.投信連買4天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.13% | ✓ 融資使用率2.2%,-
2425,承啟,C.外資連買5天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(30.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比21.96% | ✓ 融資使用率8.0%,-
3002,歐格,C.外資連買5天,✅ 通過,✓ 營收YoY成長52.1% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比21.75% | ✓ 融資使用率10.5%,警示季增率QoQ為負(-0.9%)
3033,威健,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長59.0% | 季增率QoQ(14.4%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比19.42% | ✓ 融資使用率5.0%,-
5471,松翰,C.外資連買5天,✅ 通過,✓ 營收YoY成長56.5% | 季增率QoQ(13.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.72% | ✓ 融資使用率6.7%,-
6197,佳必琪,C.外資連買5天,✅ 通過,✓ 營收YoY成長30.9% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.46% | ✓ 融資使用率19.0%,警示季增率QoQ為負(-5.3%)
3665,貿聯-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長34.2% | 季增率QoQ(8.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.44% | ✓ 融資使用率4.4%,-
6885,全福生技,C.外資連買5天,✅ 通過,✓ 營收YoY成長2890.9% | 季增率QoQ(63.4%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比16.24% | ✓ 融資使用率6.9%,-
6206,飛捷,A.外投同買3天,✅ 通過,✓ 營收YoY成長5.1% | 季增率QoQ(5.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.01% | ✓ 融資使用率8.3%,-
3015,全漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長23.1% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比15.76%,警示季增率QoQ為負(-5.4%)
6414,樺漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比15.39% | ✓ 融資使用率3.2%,-
2368,金像電,B.投信連買4天,✅ 通過,✓ 營收YoY成長68.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.97% | ✓ 融資使用率3.2%,警示季增率QoQ為負(-4.5%)
2395,研華,C.外資連買5天,✅ 通過,✓ 營收YoY成長23.1% | 季增率QoQ(6.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.13% | ✓ 融資使用率1.0%,-
2313,華通,A.外投同買3天,✅ 通過,✓ 營收YoY成長40.2% | 季增率QoQ(1.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.99% | ✓ 融資使用率14.6%,-
