代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2395,研華,C.外資連買5天,6/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長23.1% | 季增率QoQ(6.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比40.06% | ✓ 融資使用率0.9%,-
6412,群電,C.外資連買5天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長3.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.66% | ✓ 融資使用率2.3%,警示季增率QoQ為負(-5.5%)
3033,威健,C.外資連買5天,5/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長59.0% | 季增率QoQ(14.4%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比7.61% | ✓ 融資使用率4.0%,-
1612,宏泰,B.投信連買4天,4/7,✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長40.9% | 季增率QoQ(11.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.72% | ✓ 融資使用率1.9%,-
6414,樺漢,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.26% | ✓ 融資使用率3.0%,-
3406,玉晶光,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ KD起漲區金叉 | ✓ 量價同步強勢,✓ 營收YoY成長23.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.45% | ✓ 融資使用率7.4%,警示季增率QoQ為負(-2.6%)
6197,佳必琪,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長30.9% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.66% | ✓ 融資使用率18.8%,警示季增率QoQ為負(-5.3%)
6805,富世達,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長115.8% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.87% | ✓ 融資使用率12.9%,-
2360,致茂,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長72.1% | 季增率QoQ(47.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.01% | ✓ 融資使用率1.7%,-
3702,大聯大,C.外資連買5天,3/7,✓ 均線多頭排列 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長44.6% | 季增率QoQ(6.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.64% | ✓ 融資使用率0.6%,-
