代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2376,技嘉,C.外資連買5天,6/7,✓ 均線多頭排列 | ✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.27% | ✓ 融資使用率3.7%,-
2108,南帝,C.外資連買5天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長18.3% | 季增率QoQ(5.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.11% | ✓ 融資使用率2.1%,-
1717,長興,A.外投同買3天 / B.投信連買4天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長17.0% | 季增率QoQ(10.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.30% | ✓ 融資使用率5.4%,-
2009,第一銅,C.外資連買5天,4/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 量價同步強勢,✓ 營收YoY成長56.8% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比18.58% | ✓ 融資使用率7.4%,警示季增率QoQ為負(-0.8%)
1590,亞德客-KY,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長66.8% | 季增率QoQ(21.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-16.99% | ✓ 融資使用率0.5%,-
1216,統一,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.01% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
4536,拓凱,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長16.5% | 季增率QoQ(1.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.38% | ✓ 融資使用率2.9%,-
2330,台積電,A.外投同買3天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長36.8% | 季增率QoQ(4.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.75% | ✓ 融資使用率0.4%,-
2379,瑞昱,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | 季增率QoQ(6.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比14.97% | ✓ 融資使用率1.9%,-
2408,南亞科,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長608.0% | 季增率QoQ(75.8%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比13.47% | ✓ 融資使用率11.2%,-
2542,興富發,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比13.40% | ✓ 融資使用率0.9%,-
2354,鴻準,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長57.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比11.00% | ✓ 融資使用率7.9%,警示季增率QoQ為負(-1.5%)
3044,健鼎,B.投信連買4天,2/7,✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長31.0% | 季增率QoQ(5.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-8.20% | ✓ 融資使用率5.3%,-
8112,至上,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長72.5% | 季增率QoQ(46.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.11% | ✓ 融資使用率11.9%,-
8411,福貞-KY,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長47.3% | 季增率QoQ(35.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比30.17% | ✓ 融資使用率0.1%,-
3003,健和興,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長59.3% | 季增率QoQ(16.9%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比27.78% | ✓ 融資使用率6.0%,-
6782,視陽,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長49.8% | 季增率QoQ(5.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.16% | ✓ 融資使用率2.6%,-
6805,富世達,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長115.8% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.75% | ✓ 融資使用率17.1%,-
2597,潤弘,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長62.6% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比15.73% | ✓ 融資使用率0.2%,-
3006,晶豪科,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長129.4% | 季增率QoQ(56.1%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比11.16%,⚠️ 融資使用率23.0%
3406,玉晶光,C.外資連買5天,1/7,✓ 量價同步強勢,✓ 營收YoY成長23.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.26% | ✓ 融資使用率9.2%,警示季增率QoQ為負(-2.6%)
6715,嘉基,C.外資連買5天,1/7,✓ 量價同步強勢,✓ 營收YoY成長26.3% | 季增率QoQ(61.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比7.32%,⚠️ 融資使用率41.1%
2010,春源,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長30.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比5.80% | ✓ 融資使用率1.3%,警示季增率QoQ為負(-0.3%)
2347,聯強,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長39.9% | 季增率QoQ(22.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.84% | ✓ 融資使用率0.3%,-
2855,統一證,B.投信連買4天,1/7,✓ 量價同步強勢,✓ 營收YoY成長373.5% | 季增率QoQ(1.2%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-5.95% | ✓ 融資使用率1.3%,-
8996,高力,B.投信連買4天,1/7,✓ 量價同步強勢,✓ 營收YoY成長317.2% | 季增率QoQ(51.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-13.62%,⚠️ 融資使用率21.5%
3702,大聯大,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長44.6% | 季增率QoQ(6.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-33.76% | ✓ 融資使用率1.6%,-
6541,泰福-KY,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長428.9% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比51.69% | ✓ 融資使用率5.6%,警示季增率QoQ為負(-3.6%)
