代號,名稱,分類,狀態,檢核結果,警示
3042,晶技,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.89%,警示季增率QoQ為負(-2.6%) | ⚠️ 融資使用率20.4%
5538,東明-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長46.2% | 季增率QoQ(15.4%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比26.03% | ✓ 融資使用率0.1%,-
3533,嘉澤,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.5% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.45% | ✓ 融資使用率3.6%,-
3406,玉晶光,C.外資連買5天,✅ 通過,✓ 營收YoY成長23.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.77% | ✓ 融資使用率8.2%,警示季增率QoQ為負(-2.6%)
5288,豐祥-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長23.8% | 季增率QoQ(30.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.85% | ✓ 融資使用率13.7%,-
9906,欣巴巴,C.外資連買5天,✅ 通過,✓ 營收YoY成長647.7% | 季增率QoQ(649.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比22.63% | ✓ 融資使用率1.9%,-
2395,研華,C.外資連買5天,✅ 通過,✓ 營收YoY成長23.1% | 季增率QoQ(6.7%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.39% | ✓ 融資使用率0.9%,-
6414,樺漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.40% | ✓ 融資使用率3.0%,-
3528,安馳,C.外資連買5天,✅ 通過,✓ 營收YoY成長151.6% | 季增率QoQ(27.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比17.53% | ✓ 融資使用率12.0%,-
2337,旺宏,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長51.4% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比14.78%,警示季增率QoQ為負(-0.2%) | ⚠️ 融資使用率29.5%
4766,南寶,C.外資連買5天,✅ 通過,✓ 營收YoY成長10.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.92% | ✓ 融資使用率4.4%,警示季增率QoQ為負(-0.2%)
2059,川湖,B.投信連買4天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.84% | ✓ 融資使用率2.3%,-
3229,晟鈦,C.外資連買5天,✅ 通過,✓ 營收YoY成長69.4% | 季增率QoQ(21.2%) | ❌ 5年內有EPS虧損 | 法人本日買超比8.06%,-
2440,太空梭,C.外資連買5天,✅ 通過,✓ 營收YoY成長69.5% | 季增率QoQ(28.1%) | ❌ 5年內有EPS虧損 | 法人本日買超比5.57% | ✓ 融資使用率2.1%,-
3189,景碩,B.投信連買4天,✅ 通過,✓ 營收YoY成長54.9% | 季增率QoQ(5.3%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比4.68% | ✓ 融資使用率16.0%,-
