日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-06-11,2892,第一金,A.外投同買3天 / B.投信連買4天,512254.0,19414423.0,46.37
2026-06-11,2412,中華電,A.外投同買3天 / B.投信連買4天,334793.0,5853225.0,39.45
2026-06-11,2351,順德,A.外投同買3天,289000.0,808430.0,24.82
2026-06-11,3045,台灣大,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,229304.0,11549496.0,63.27
2026-06-11,8016,矽創,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,72000.0,141427.0,15.28
2026-06-11,4904,遠傳,A.外投同買3天,69368.0,1549440.0,17.89
2026-06-11,2377,微星,A.外投同買3天 / B.投信連買4天,50000.0,1226459.0,8.85
2026-06-11,2059,川湖,A.外投同買3天 / B.投信連買4天,36012.0,280.0,4.39
2026-06-11,5285,界霖,A.外投同買3天,20000.0,398539.0,18.56
2026-06-11,2492,華新科,A.外投同買3天 / C.外資連買5天,6000.0,1668791.0,20.29
2026-06-11,5434,崇越,A.外投同買3天 / B.投信連買4天,116.0,193248.0,21.44
2026-06-11,2883,凱基金,B.投信連買4天,81846276.0,-81419997.0,1.72
2026-06-11,1402,遠東新,B.投信連買4天,21880000.0,-22464372.0,-0.99
2026-06-11,2881,富邦金,B.投信連買4天,19487733.0,-14398452.0,10.6
2026-06-11,2382,廣達,B.投信連買4天,18058548.0,-12873249.0,11.09
2026-06-11,2105,正新,B.投信連買4天,12478000.0,-12828643.0,-0.89
2026-06-11,4938,和碩,B.投信連買4天,11574000.0,-8279762.0,9.54
2026-06-11,2542,興富發,B.投信連買4天,9551000.0,-2008973.0,19.2
2026-06-11,2855,統一證,B.投信連買4天,7702000.0,-6937224.0,3.78
2026-06-11,5871,中租-KY,B.投信連買4天,7497000.0,-2196830.0,25.06
2026-06-11,2347,聯強,B.投信連買4天,7324000.0,-9067740.0,-11.22
2026-06-11,2887,台新新光金,B.投信連買4天,6969776.0,-2734279.0,12.68
2026-06-11,2327,國巨*,B.投信連買4天,6329323.0,-14665970.0,-6.43
2026-06-11,2880,華南金,B.投信連買4天,6022933.0,-4529336.0,11.28
2026-06-11,9910,豐泰,B.投信連買4天,5926000.0,-2519735.0,12.83
2026-06-11,1210,大成,B.投信連買4天,4338000.0,-3740258.0,9.18
2026-06-11,9941,裕融,B.投信連買4天,3134000.0,-2196886.0,15.91
2026-06-11,1319,東陽,B.投信連買4天,2649000.0,-815660.0,19.03
2026-06-11,2379,瑞昱,B.投信連買4天,2440193.0,-2318612.0,0.34
2026-06-11,1303,南亞,B.投信連買4天,2381024.0,-2997430.0,-1.7
