日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-08-12,2330,台積電,A.外投同買3天 / B.投信連買4天,587054.0,2626903.0,15.03
2026-08-12,1717,長興,A.外投同買3天 / B.投信連買4天,200070.0,16328784.0,40.36
2026-08-12,2357,華碩,A.外投同買3天,75887.0,1186544.0,43.64
2026-08-12,1402,遠東新,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,72768.0,15079303.0,65.14
2026-08-12,2105,正新,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,71000.0,1189245.0,26.43
2026-08-12,2383,台光電,A.外投同買3天,56993.0,305609.0,22.39
2026-08-12,2474,可成,A.外投同買3天 / B.投信連買4天,46000.0,56860.0,4.37
2026-08-12,9910,豐泰,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,34000.0,422046.0,30.05
2026-08-12,2385,群光,A.外投同買3天,16878.0,1041717.0,34.91
2026-08-12,2880,華南金,B.投信連買4天,6462000.0,-15261450.0,-30.15
2026-08-12,2887,台新新光金,B.投信連買4天,4943774.0,9082949.0,39.44
2026-08-12,2886,兆豐金,B.投信連買4天,4775042.0,-14609611.0,-31.69
2026-08-12,1303,南亞,B.投信連買4天,4300000.0,-12290027.0,-11.64
2026-08-12,2883,凱基金,B.投信連買4天,4243422.0,2856557.0,23.9
2026-08-12,4904,遠傳,B.投信連買4天,2526929.0,-794275.0,36.23
2026-08-12,2603,長榮,B.投信連買4天,1991000.0,-3143947.0,-13.91
2026-08-12,2382,廣達,B.投信連買4天,1098476.0,636241.0,6.07
2026-08-12,2855,統一證,B.投信連買4天,594000.0,1882058.0,41.88
2026-08-12,2618,長榮航,B.投信連買4天,420776.0,-808567.0,-1.84
2026-08-12,6805,富世達,B.投信連買4天,401000.0,-486918.0,-5.23
2026-08-12,2884,玉山金,B.投信連買4天,363395.0,-5878345.0,-19.41
2026-08-12,2542,興富發,B.投信連買4天,294000.0,729145.0,16.12
2026-08-12,2633,台灣高鐵,B.投信連買4天,286000.0,-1689000.0,-43.33
2026-08-12,8996,高力,B.投信連買4天,267000.0,-860197.0,-19.79
2026-08-12,5876,上海商銀,B.投信連買4天,193000.0,-1007165.0,-18.94
2026-08-12,2308,台達電,B.投信連買4天,170791.0,-1166554.0,-9.12
2026-08-12,2395,研華,B.投信連買4天,167000.0,242613.0,8.12
2026-08-12,2347,聯強,B.投信連買4天,116000.0,2390776.0,43.42
2026-08-12,4551,智伸科,B.投信連買4天,109000.0,66000.0,11.34
2026-08-12,1477,聚陽,B.投信連買4天,84000.0,-1017393.0,-37.02
2026-08-12,9904,寶成,B.投信連買4天,80000.0,-3377082.0,-27.49
2026-08-12,1476,儒鴻,B.投信連買4天,78876.0,-1017384.0,-52.3
2026-08-12,4938,和碩,B.投信連買4天,43000.0,8259658.0,55.93
2026-08-12,2379,瑞昱,B.投信連買4天,35986.0,-329351.0,-19.65
2026-08-12,2609,陽明,B.投信連買4天,31654.0,-1401803.0,-14.49
2026-08-12,2610,華航,B.投信連買4天,29000.0,-4977318.0,-19.54
2026-08-12,2207,和泰車,B.投信連買4天,19000.0,-136764.0,-40.95
2026-08-12,6239,力成,B.投信連買4天,15431.0,-2910371.0,-20.77
2026-08-12,3702,大聯大,B.投信連買4天,1000.0,-3336310.0,-21.13
2026-08-12,2376,技嘉,C.外資連買5天,205765.0,4224006.0,26.59
2026-08-12,9921,巨大,C.外資連買5天,120000.0,2334622.0,23.99
2026-08-12,9914,美利達,C.外資連買5天,118000.0,1259151.0,13.35
2026-08-12,3034,聯詠,C.外資連買5天,965.0,661233.0,19.55
2026-08-12,1304,台聚,C.外資連買5天,0.0,1014869.0,52.24
2026-08-12,1305,華夏,C.外資連買5天,0.0,279000.0,28.21
2026-08-12,1308,亞聚,C.外資連買5天,0.0,359296.0,31.12
2026-08-12,1339,昭輝,C.外資連買5天,0.0,40000.0,28.95
2026-08-12,1439,雋揚,C.外資連買5天,0.0,15000.0,47.03
2026-08-12,1440,南紡,C.外資連買5天,0.0,1147442.0,48.93
2026-08-12,1608,華榮,C.外資連買5天,0.0,9108219.0,47.47
2026-08-12,1776,展宇,C.外資連買5天,0.0,10000.0,17.85
2026-08-12,1786,科妍,C.外資連買5天,0.0,44000.0,30.76
2026-08-12,1904,正隆,C.外資連買5天,0.0,2971652.0,51.53
2026-08-12,1907,永豐餘,C.外資連買5天,0.0,194669.0,17.06
2026-08-12,2009,第一銅,C.外資連買5天,0.0,2795772.0,45.05
2026-08-12,2023,燁輝,C.外資連買5天,0.0,55021.0,27.67
2026-08-12,2029,盛餘,C.外資連買5天,0.0,79794.0,23.55
2026-08-12,2030,彰源,C.外資連買5天,0.0,1745908.0,32.27
2026-08-12,2033,佳大,C.外資連買5天,0.0,99505.0,4.08
2026-08-12,2034,允強,C.外資連買5天,0.0,108448.0,11.52
2026-08-12,2069,運錩,C.外資連買5天,0.0,138308.0,21.92
2026-08-12,2108,南帝,C.外資連買5天,0.0,1584349.0,61.41
2026-08-12,2354,鴻準,C.外資連買5天,0.0,5606208.0,34.83
2026-08-12,2392,正崴,C.外資連買5天,0.0,797079.0,27.76
2026-08-12,2504,國產,C.外資連買5天,0.0,236487.0,15.05
2026-08-12,2528,皇普,C.外資連買5天,0.0,128305.0,32.68
2026-08-12,2597,潤弘,C.外資連買5天,0.0,43414.0,29.87
2026-08-12,3003,健和興,C.外資連買5天,0.0,115000.0,5.61
2026-08-12,3006,晶豪科,C.外資連買5天,0.0,976417.0,23.78
2026-08-12,3027,盛達,C.外資連買5天,0.0,109080.0,59.39
2026-08-12,3346,麗清,C.外資連買5天,0.0,82865.0,38.75
2026-08-12,3376,新日興,C.外資連買5天,0.0,538409.0,17.68
2026-08-12,4106,雃博,C.外資連買5天,0.0,29112.0,10.72
2026-08-12,4169,泰宗,C.外資連買5天,0.0,52054.0,22.85
2026-08-12,4536,拓凱,C.外資連買5天,0.0,82260.0,34.76
2026-08-12,4552,力達-KY,C.外資連買5天,0.0,20000.0,18.31
2026-08-12,4919,新唐,C.外資連買5天,0.0,285757.0,12.27
2026-08-12,4961,天鈺,C.外資連買5天,0.0,271561.0,51.59
2026-08-12,6112,邁達特,C.外資連買5天,0.0,94000.0,18.62
2026-08-12,6189,豐藝,C.外資連買5天,0.0,80399.0,19.12
2026-08-12,6235,華孚,C.外資連買5天,0.0,65000.0,10.1
2026-08-12,6715,嘉基,C.外資連買5天,0.0,106000.0,13.3
2026-08-12,6962,奕力-KY,C.外資連買5天,0.0,87000.0,6.49
2026-08-12,7610,聯友金屬-創,C.外資連買5天,0.0,87000.0,38.06
2026-08-12,7721,微程式,C.外資連買5天,0.0,4000.0,4.01
2026-08-12,7827,漢康-KY創,C.外資連買5天,0.0,71023.0,19.66
2026-08-12,8411,福貞-KY,C.外資連買5天,0.0,35000.0,40.6
2026-08-12,8940,新天地,C.外資連買5天,0.0,3000.0,6.35
2026-08-12,9906,欣巴巴,C.外資連買5天,0.0,45728.0,57.35
2026-08-12,3708,上緯投控,C.外資連買5天,-1000.0,352714.0,46.68
2026-08-12,8215,明基材,C.外資連買5天,-2000.0,320000.0,53.58
2026-08-12,1708,東鹼,C.外資連買5天,-4000.0,137718.0,4.75
2026-08-12,1101,台泥,C.外資連買5天,-10000.0,44372.0,0.83
2026-08-12,2002,中鋼,C.外資連買5天,-14000.0,18378280.0,39.64
2026-08-12,1216,統一,C.外資連買5天,-27000.0,5055324.0,50.44
2026-08-12,1319,東陽,C.外資連買5天,-42000.0,1503201.0,43.32
2026-08-12,6782,視陽,C.外資連買5天,-55000.0,108510.0,13.85
2026-08-12,2891,中信金,C.外資連買5天,-4279726.0,4780007.0,1.8
