日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-05-13,2344,華邦電,A.外投同買3天 / B.投信連買4天,8723000.0,4228503.0,9.55
2026-05-13,3037,欣興,A.外投同買3天,1233081.0,1354727.0,8.56
2026-05-13,2383,台光電,A.外投同買3天 / B.投信連買4天,269254.0,294518.0,29.4
2026-05-13,2303,聯電,B.投信連買4天,18340147.0,-46068488.0,-9.4
2026-05-13,2327,國巨*,B.投信連買4天,6080605.0,-4993217.0,2.38
2026-05-13,2408,南亞科,B.投信連買4天,3025610.0,-5669952.0,-2.2
2026-05-13,3711,日月光投控,B.投信連買4天,2660720.0,-3899731.0,-6.41
2026-05-13,2492,華新科,B.投信連買4天,1916000.0,4477824.0,10.82
2026-05-13,3017,奇鋐,B.投信連買4天,1345859.0,63496.0,22.6
2026-05-13,4958,臻鼎-KY,B.投信連買4天,1183000.0,23972086.0,35.37
2026-05-13,8210,勤誠,B.投信連買4天,763000.0,-715135.0,0.81
2026-05-13,6669,緯穎,B.投信連買4天,450213.0,-671160.0,-9.31
2026-05-13,3583,辛耘,B.投信連買4天,138503.0,-153927.0,-1.99
2026-05-13,6415,矽力*-KY,B.投信連買4天,102000.0,-134035.0,-0.77
2026-05-13,3443,創意,B.投信連買4天,12002.0,721334.0,22.22
2026-05-13,5269,祥碩,B.投信連買4天,3932.0,-1542349.0,-25.64
2026-05-13,1216,統一,C.外資連買5天,1040000.0,13102157.0,54.9
2026-05-13,3481,群創,C.外資連買5天,657000.0,127239894.0,9.63
2026-05-13,3006,晶豪科,C.外資連買5天,14567.0,741158.0,5.23
2026-05-13,3034,聯詠,C.外資連買5天,6410.0,314989.0,-1.68
2026-05-13,7750,新代,C.外資連買5天,2000.0,118713.0,9.39
2026-05-13,2455,全新,C.外資連買5天,289.0,897900.0,28.4
2026-05-13,1342,八貫,C.外資連買5天,0.0,64001.0,22.35
2026-05-13,1463,強盛新,C.外資連買5天,0.0,2000.0,7.72
2026-05-13,1517,利奇,C.外資連買5天,0.0,113000.0,36.57
2026-05-13,1563,巧新,C.外資連買5天,0.0,468000.0,42.94
2026-05-13,1597,直得,C.外資連買5天,0.0,195000.0,14.29
2026-05-13,1626,艾美特-KY,C.外資連買5天,0.0,87000.0,44.04
2026-05-13,1809,中釉,C.外資連買5天,0.0,163852.0,-0.02
2026-05-13,2250,IKKA-KY,C.外資連買5天,0.0,2000.0,2.65
2026-05-13,2428,興勤,C.外資連買5天,0.0,327975.0,24.45
2026-05-13,2597,潤弘,C.外資連買5天,0.0,43207.0,7.33
2026-05-13,2712,遠雄來,C.外資連買5天,0.0,1000.0,18.78
2026-05-13,2727,王品,C.外資連買5天,0.0,163385.0,41.32
2026-05-13,2867,三商壽,C.外資連買5天,0.0,2526000.0,48.96
2026-05-13,2897,王道銀行,C.外資連買5天,0.0,883000.0,37.21
2026-05-13,3026,禾伸堂,C.外資連買5天,0.0,128191.0,4.37
2026-05-13,3031,佰鴻,C.外資連買5天,0.0,34000.0,1.64
2026-05-13,4137,麗豐-KY,C.外資連買5天,0.0,2000.0,0.45
2026-05-13,4571,鈞興-KY,C.外資連買5天,0.0,115123.0,24.11
2026-05-13,4764,雙鍵,C.外資連買5天,0.0,67000.0,14.92
2026-05-13,5285,界霖,C.外資連買5天,0.0,385997.0,8.78
2026-05-13,5546,永固-KY,C.外資連買5天,0.0,3000.0,19.83
2026-05-11,5906,台南-KY,C.外資連買5天,0.0,1000.0,31.74
2026-05-13,6491,晶碩,C.外資連買5天,0.0,102000.0,28.34
2026-05-13,8341,日友,C.外資連買5天,0.0,6000.0,4.47
2026-05-13,9908,大台北,C.外資連買5天,0.0,160000.0,26.98
2026-05-13,9944,新麗,C.外資連買5天,0.0,1000.0,0.5
2026-05-13,2376,技嘉,C.外資連買5天,-2503.0,2601380.0,19.63
2026-05-13,6206,飛捷,C.外資連買5天,-4650.0,510348.0,10.77
2026-05-13,2520,冠德,C.外資連買5天,-7000.0,383000.0,21.34
2026-05-13,2015,豐興,C.外資連買5天,-18000.0,3000.0,-11.55
2026-05-13,1590,亞德客-KY,C.外資連買5天,-29740.0,35896.0,-1.64
2026-05-13,2892,第一金,C.外資連買5天,-36000.0,15149233.0,46.17
2026-05-13,2890,永豐金,C.外資連買5天,-256000.0,6242421.0,23.2
2026-05-13,3045,台灣大,C.外資連買5天,-412751.0,3198996.0,12.52
2026-05-13,6285,啟碁,C.外資連買5天,-503464.0,1733269.0,2.9
2026-05-13,2606,裕民,C.外資連買5天,-2798000.0,3623734.0,11.84
2026-05-13,2317,鴻海,C.外資連買5天,-4065000.0,21568424.0,23.96
2026-05-13,2887,台新新光金,C.外資連買5天,-54427000.0,61779624.0,6.06
