日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-06-17,2887,台新新光金,A.外投同買3天 / B.投信連買4天,10949121.0,10037961.0,19.42
2026-06-17,1402,遠東新,A.外投同買3天,8061767.0,3002724.0,36.51
2026-06-17,2379,瑞昱,A.外投同買3天,149963.0,571928.0,17.41
2026-06-17,8996,高力,A.外投同買3天,129745.0,24059.0,1.2
2026-06-17,2303,聯電,B.投信連買4天,19568148.0,-45460304.0,-15.34
2026-06-17,2886,兆豐金,B.投信連買4天,17353069.0,-7931654.0,26.78
2026-06-17,2633,台灣高鐵,B.投信連買4天,7420000.0,-7342490.0,0.57
2026-06-17,2881,富邦金,B.投信連買4天,4685247.0,-2816321.0,1.72
2026-06-17,2327,國巨*,B.投信連買4天,2939196.0,-6305815.0,-8.41
2026-06-17,2408,南亞科,B.投信連買4天,2241034.0,4145978.0,6.94
2026-06-17,3026,禾伸堂,B.投信連買4天,2153000.0,102101.0,14.5
2026-06-17,3090,日電貿,B.投信連買4天,1938000.0,-454125.0,5.67
2026-06-17,2344,華邦電,B.投信連買4天,1401595.0,-8995425.0,-2.43
2026-06-17,2377,微星,B.投信連買4天,990000.0,-780040.0,4.84
2026-06-17,2382,廣達,B.投信連買4天,959179.0,1704196.0,9.71
2026-06-17,4958,臻鼎-KY,B.投信連買4天,864690.0,-2656207.0,-5.2
2026-06-17,2912,統一超,B.投信連買4天,834861.0,-872437.0,-1.4
2026-06-17,8926,台汽電,B.投信連買4天,779000.0,156734.0,7.43
2026-06-17,6415,矽力*-KY,B.投信連買4天,532000.0,-2303444.0,-18.89
2026-06-17,3008,大立光,B.投信連買4天,470834.0,311668.0,13.69
2026-06-17,2006,東和鋼鐵,B.投信連買4天,355128.0,-438012.0,-1.29
2026-06-17,4915,致伸,B.投信連買4天,295867.0,-2749906.0,-42.34
2026-06-17,1210,大成,B.投信連買4天,260000.0,-834411.0,-24.06
2026-06-17,2903,遠百,B.投信連買4天,249000.0,472230.0,28.92
2026-06-17,6670,復盛應用,B.投信連買4天,208272.0,-517023.0,-17.32
2026-06-17,2206,三陽工業,B.投信連買4天,63750.0,-100000.0,-6.09
2026-06-17,9917,中保科,B.投信連買4天,51000.0,-509027.0,-35.71
2026-06-17,2207,和泰車,B.投信連買4天,45882.0,-302085.0,-27.23
2026-06-17,2492,華新科,B.投信連買4天,20000.0,-479462.0,8.97
2026-06-17,6515,穎崴,B.投信連買4天,6000.0,-120515.0,-36.81
2026-06-17,2892,第一金,C.外資連買5天,18791470.0,13375843.0,48.7
2026-06-17,2890,永豐金,C.外資連買5天,7737936.0,9936432.0,26.25
2026-06-17,3596,智易,C.外資連買5天,401000.0,782946.0,34.39
2026-06-17,6526,達發,C.外資連買5天,26000.0,6748.0,6.37
2026-06-17,1236,宏亞,C.外資連買5天,0.0,8000.0,9.26
2026-06-17,1313,聯成,C.外資連買5天,0.0,614000.0,18.3
2026-06-17,1456,怡華,C.外資連買5天,0.0,90000.0,30.96
2026-06-17,1465,偉全,C.外資連買5天,0.0,8000.0,10.82
2026-06-17,1468,昶和,C.外資連買5天,0.0,1000.0,2.12
2026-06-17,1525,江申,C.外資連買5天,0.0,6000.0,21.91
2026-06-17,1614,三洋電,C.外資連買5天,0.0,3000.0,5.17
2026-06-17,1617,榮星,C.外資連買5天,0.0,12000.0,16.48
2026-06-17,1626,艾美特-KY,C.外資連買5天,0.0,11000.0,6.75
2026-06-17,1718,中纖,C.外資連買5天,0.0,1017999.0,13.68
2026-06-17,1722,台肥,C.外資連買5天,0.0,614875.0,31.77
2026-06-17,1736,喬山,C.外資連買5天,0.0,128440.0,20.09
2026-06-17,1909,榮成,C.外資連買5天,0.0,1107160.0,17.88
2026-06-17,2015,豐興,C.外資連買5天,0.0,20972.0,4.83
2026-06-17,2025,千興,C.外資連買5天,0.0,36000.0,6.35
2026-06-17,2029,盛餘,C.外資連買5天,0.0,12000.0,7.64
2026-06-17,2243,宏旭-KY,C.外資連買5天,0.0,58050.0,1.67
2026-06-16,2380,虹光,C.外資連買5天,0.0,6000.0,0.59
2026-06-17,2462,良得電,C.外資連買5天,0.0,81138.0,15.75
2026-06-17,2506,太設,C.外資連買5天,0.0,11000.0,16.48
2026-06-17,2535,達欣工,C.外資連買5天,0.0,57115.0,10.38
2026-06-17,2547,日勝生,C.外資連買5天,0.0,1069282.0,28.97
2026-06-17,2611,志信,C.外資連買5天,0.0,166203.0,24.94
2026-06-17,2748,雲品,C.外資連買5天,0.0,19950.0,17.67
2026-06-17,2867,三商壽,C.外資連買5天,0.0,1988940.0,10.77
2026-06-17,2897,王道銀行,C.外資連買5天,0.0,90082.0,0.33
2026-06-17,3092,鴻碩,C.外資連買5天,0.0,116000.0,4.59
2026-06-17,3094,聯傑,C.外資連買5天,0.0,831300.0,5.93
2026-06-17,3149,正達,C.外資連買5天,0.0,744237.0,9.86
2026-06-17,3583,辛耘,C.外資連買5天,0.0,135402.0,15.28
2026-06-17,4536,拓凱,C.外資連買5天,0.0,41517.0,39.91
2026-06-17,4551,智伸科,C.外資連買5天,0.0,350000.0,14.89
2026-06-17,4557,永新-KY,C.外資連買5天,0.0,20000.0,17.2
2026-06-17,4588,玖鼎電力,C.外資連買5天,0.0,15000.0,25.18
2026-06-17,4590,富田-創,C.外資連買5天,0.0,44000.0,27.12
2026-06-17,5285,界霖,C.外資連買5天,0.0,324057.0,24.34
2026-06-17,5292,華懋,C.外資連買5天,0.0,2000.0,17.66
2026-06-17,5531,鄉林,C.外資連買5天,0.0,167250.0,19.94
2026-06-17,5533,皇鼎,C.外資連買5天,0.0,10000.0,17.69
2026-06-17,5546,永固-KY,C.外資連買5天,0.0,1000.0,-33.33
2026-06-17,5907,大洋-KY,C.外資連買5天,0.0,96000.0,27.38
2026-06-15,6225,天瀚,C.外資連買5天,0.0,1000.0,57.8
2026-06-17,6277,宏正,C.外資連買5天,0.0,45000.0,32.67
2026-06-17,6491,晶碩,C.外資連買5天,0.0,153000.0,48.55
2026-06-17,6901,鑽石投資,C.外資連買5天,0.0,106005.0,3.57
2026-06-17,6962,奕力-KY,C.外資連買5天,0.0,2971754.0,40.98
2026-06-17,7610,聯友金屬-創,C.外資連買5天,0.0,490500.0,73.01
2026-06-17,7760,享溫馨,C.外資連買5天,0.0,25000.0,-8.47
2026-06-17,8104,錸寶,C.外資連買5天,0.0,492353.0,11.02
2026-06-17,8163,達方,C.外資連買5天,0.0,316646.0,9.42
2026-06-17,8374,羅昇,C.外資連買5天,0.0,19000.0,5.69
2026-06-17,8411,福貞-KY,C.外資連買5天,0.0,6000.0,11.43
2026-06-17,8466,美吉吉-KY,C.外資連買5天,0.0,5000.0,10.21
2026-06-17,8488,吉源-KY,C.外資連買5天,0.0,4000.0,26.58
2026-06-17,9905,大華,C.外資連買5天,0.0,14000.0,12.06
2026-06-17,6919,康霈*,C.外資連買5天,-417.0,679245.0,14.43
2026-06-17,2634,漢翔,C.外資連買5天,-7000.0,987026.0,32.57
2026-06-17,2801,彰銀,C.外資連買5天,-37000.0,3333943.0,12.13
2026-06-17,5434,崇越,C.外資連買5天,-100000.0,321299.0,25.96
2026-06-17,6937,天虹,C.外資連買5天,-120000.0,159769.0,6.84
2026-06-17,2637,慧洋-KY,C.外資連買5天,-164227.0,911311.0,14.77
2026-06-17,3034,聯詠,C.外資連買5天,-400368.0,1095755.0,17.97
2026-06-17,2385,群光,C.外資連買5天,-570968.0,886703.0,5.55
2026-06-17,2360,致茂,C.外資連買5天,-985822.0,891291.0,-3.5
2026-06-17,4904,遠傳,C.外資連買5天,-4872817.0,4488344.0,-0.82
2026-06-17,2618,長榮航,C.外資連買5天,-11667700.0,102133693.0,47.34
