日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-04-22,3231,緯創,A.外投同買3天,858338.0,2779251.0,9.58
2026-04-22,3376,新日興,A.外投同買3天 / B.投信連買4天,551000.0,1163108.0,10.64
2026-04-22,2455,全新,A.外投同買3天 / C.外資連買5天,201000.0,91961.0,6.23
2026-04-22,3661,世芯-KY,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,80983.0,552690.0,17.38
2026-04-22,2408,南亞科,A.外投同買3天,61765.0,1998175.0,2.74
2026-04-22,2454,聯發科,B.投信連買4天,2527198.0,-567785.0,8.98
2026-04-22,2377,微星,B.投信連買4天,904000.0,695266.0,13.72
2026-04-22,8046,南電,B.投信連買4天,354000.0,860736.0,6.33
2026-04-22,6669,緯穎,B.投信連買4天,313677.0,-303367.0,3.19
2026-04-22,3017,奇鋐,B.投信連買4天,228054.0,-293727.0,-0.11
2026-04-22,3533,嘉澤,B.投信連買4天,156000.0,130406.0,30.07
2026-04-22,2485,兆赫,B.投信連買4天,114000.0,-1921920.0,-8.41
2026-04-22,3653,健策,B.投信連買4天,68042.0,5487.0,2.26
2026-04-22,6515,穎崴,B.投信連買4天,44500.0,26783.0,18.82
2026-04-22,2207,和泰車,B.投信連買4天,38941.0,-2449.0,8.82
2026-04-22,6531,愛普*,B.投信連買4天,20000.0,-1313151.0,-31.51
2026-04-22,6715,嘉基,B.投信連買4天,13000.0,-63000.0,-4.17
2026-04-22,3583,辛耘,B.投信連買4天,8000.0,26850.0,3.38
2026-04-22,3443,創意,B.投信連買4天,3990.0,-418463.0,-34.1
2026-04-22,2481,強茂,B.投信連買4天,480.0,-8700980.0,-26.67
2026-04-22,2356,英業達,C.外資連買5天,2173737.0,12099032.0,39.78
2026-04-22,7769,鴻勁,C.外資連買5天,86048.0,516713.0,37.61
2026-04-22,2492,華新科,C.外資連買5天,3000.0,48464.0,-0.7
2026-04-22,1203,味王,C.外資連買5天,0.0,4000.0,12.81
2026-04-22,1232,大統益,C.外資連買5天,0.0,2000.0,2.17
2026-04-22,1233,天仁,C.外資連買5天,0.0,15000.0,65.88
2026-04-22,1235,興泰,C.外資連買5天,0.0,1000.0,33.31
2026-04-22,1315,達新,C.外資連買5天,0.0,4000.0,7.35
2026-04-21,1341,富林-KY,C.外資連買5天,0.0,6000.0,59.84
2026-04-22,1413,宏洲,C.外資連買5天,0.0,1000.0,4.78
2026-04-22,1416,廣豐,C.外資連買5天,0.0,13000.0,2.5
2026-04-22,1419,新紡,C.外資連買5天,0.0,6000.0,-2.06
2026-04-22,1438,三地開發,C.外資連買5天,0.0,4000.0,4.25
2026-04-22,1463,強盛新,C.外資連買5天,0.0,64000.0,82.65
2026-04-22,1468,昶和,C.外資連買5天,0.0,4000.0,14.29
2026-04-22,1506,正道,C.外資連買5天,0.0,11000.0,4.28
2026-04-22,1512,瑞利,C.外資連買5天,0.0,2000.0,-0.8
2026-04-22,1521,大億,C.外資連買5天,0.0,3000.0,8.98
2026-04-22,1527,鑽全,C.外資連買5天,0.0,36000.0,19.64
2026-04-22,1535,中宇,C.外資連買5天,0.0,22000.0,32.29
2026-04-22,1536,和大,C.外資連買5天,0.0,311312.0,14.89
2026-04-02,1589,永冠-KY,C.外資連買5天,0.0,1521952.0,18.05
2026-04-22,1614,三洋電,C.外資連買5天,0.0,12000.0,21.24
2026-04-22,1713,國化,C.外資連買5天,0.0,61000.0,38.89
2026-04-22,1726,永記,C.外資連買5天,0.0,1000.0,7.8
2026-04-22,1731,美吾華,C.外資連買5天,0.0,5000.0,0.0
2026-04-22,1736,喬山,C.外資連買5天,0.0,22739.0,3.34
2026-04-22,1737,臺鹽,C.外資連買5天,0.0,2000.0,0.0
2026-04-22,1752,南光,C.外資連買5天,0.0,4000.0,3.58
2026-04-22,2012,春雨,C.外資連買5天,0.0,11000.0,28.78
2026-04-22,2024,志聯,C.外資連買5天,0.0,2000.0,26.91
2026-04-22,2114,鑫永銓,C.外資連買5天,0.0,3000.0,8.2
2026-04-22,2227,裕日車,C.外資連買5天,0.0,9000.0,11.86
2026-04-22,2228,劍麟,C.外資連買5天,0.0,48000.0,10.15
2026-04-22,2250,IKKA-KY,C.外資連買5天,0.0,43998.0,52.9
2026-04-22,2258,鴻華先進-創,C.外資連買5天,0.0,26000.0,1.81
2026-04-22,2342,茂矽,C.外資連買5天,0.0,574103.0,19.36
2026-04-22,2352,佳世達,C.外資連買5天,0.0,2856308.0,48.45
2026-04-22,2359,所羅門,C.外資連買5天,0.0,152000.0,12.01
2026-04-22,2387,精元,C.外資連買5天,0.0,387000.0,22.87
2026-04-22,2405,輔信,C.外資連買5天,0.0,600000.0,27.37
2026-04-22,2415,錩新,C.外資連買5天,0.0,56000.0,21.39
2026-04-22,2417,圓剛,C.外資連買5天,0.0,490025.0,32.73
2026-04-22,2426,鼎元,C.外資連買5天,0.0,862000.0,32.99
2026-04-22,2428,興勤,C.外資連買5天,0.0,124000.0,15.05
2026-04-22,2438,翔耀,C.外資連買5天,0.0,14000.0,5.87
2026-04-22,2450,神腦,C.外資連買5天,0.0,10000.0,10.83
2026-04-22,2501,國建,C.外資連買5天,0.0,5196003.0,71.49
2026-04-22,2506,太設,C.外資連買5天,0.0,14000.0,17.94
2026-04-22,2524,京城,C.外資連買5天,0.0,18000.0,22.35
2026-04-22,2537,聯上發,C.外資連買5天,0.0,396000.0,17.4
2026-04-22,2642,宅配通,C.外資連買5天,0.0,3000.0,1.29
2026-04-22,2706,第一店,C.外資連買5天,0.0,14000.0,12.5
2026-04-22,2712,遠雄來,C.外資連買5天,0.0,1000.0,36.9
2026-04-22,2849,安泰銀,C.外資連買5天,0.0,12000.0,-20.97
2026-04-22,2867,三商壽,C.外資連買5天,0.0,6149000.0,60.69
2026-04-22,2923,鼎固-KY,C.外資連買5天,0.0,48000.0,44.65
2026-04-22,2945,三商家購,C.外資連買5天,0.0,1000.0,-7.45
2026-04-22,3016,嘉晶,C.外資連買5天,0.0,4483919.0,33.63
2026-04-22,3022,威強電,C.外資連買5天,0.0,239000.0,18.84
2026-04-22,3027,盛達,C.外資連買5天,0.0,33000.0,4.36
2026-04-22,3035,智原,C.外資連買5天,0.0,955398.0,4.82
2026-04-22,3048,益登,C.外資連買5天,0.0,1531113.0,28.28
2026-04-22,3266,昇陽,C.外資連買5天,0.0,4000.0,22.1
2026-04-22,3305,昇貿,C.外資連買5天,0.0,630000.0,13.32
2026-04-22,3311,閎暉,C.外資連買5天,0.0,58000.0,29.37
2026-04-22,3338,泰碩,C.外資連買5天,0.0,1504000.0,12.08
2026-04-22,3416,融程電,C.外資連買5天,0.0,47000.0,22.53
2026-04-22,3432,台端,C.外資連買5天,0.0,45000.0,9.07
2026-04-22,3501,維熹,C.外資連買5天,0.0,99000.0,41.82
2026-04-22,3557,嘉威,C.外資連買5天,0.0,3000.0,9.28
2026-04-22,3652,精聯,C.外資連買5天,0.0,14000.0,3.67
2026-04-22,3669,圓展,C.外資連買5天,0.0,34000.0,26.13
2026-04-22,3679,新至陞,C.外資連買5天,0.0,32000.0,23.38
2026-04-22,3704,合勤控,C.外資連買5天,0.0,1269043.0,44.12
2026-04-22,3708,上緯投控,C.外資連買5天,0.0,78020.0,1.5
2026-04-22,4190,佐登-KY,C.外資連買5天,0.0,4000.0,8.76
2026-04-22,4572,駐龍,C.外資連買5天,0.0,2996.0,25.71
2026-04-22,4581,光隆精密-KY,C.外資連買5天,0.0,1000.0,8.93
2026-04-22,4588,玖鼎電力,C.外資連買5天,0.0,34000.0,32.28
2026-04-22,4771,望隼,C.外資連買5天,0.0,26000.0,24.03
2026-04-22,4976,佳凌,C.外資連買5天,0.0,83000.0,15.7
2026-04-22,4994,傳奇,C.外資連買5天,0.0,3000.0,25.57
2026-04-22,5007,三星,C.外資連買5天,0.0,7000.0,-3.27
2026-04-22,5285,界霖,C.外資連買5天,0.0,181000.0,15.44
2026-04-22,5525,順天,C.外資連買5天,0.0,5000.0,2.66
2026-04-22,5538,東明-KY,C.外資連買5天,0.0,5000.0,21.38
2026-04-21,5906,台南-KY,C.外資連買5天,0.0,2000.0,44.85
2026-04-22,6112,邁達特,C.外資連買5天,0.0,391000.0,53.8
2026-04-22,6117,迎廣,C.外資連買5天,0.0,113000.0,9.43
2026-04-22,6142,友勁,C.外資連買5天,0.0,414000.0,41.1
2026-04-22,6164,華興,C.外資連買5天,0.0,195000.0,27.69
2026-04-22,6165,浪凡,C.外資連買5天,0.0,281000.0,38.93
2026-04-22,6166,凌華,C.外資連買5天,0.0,500000.0,23.08
2026-04-22,6183,關貿,C.外資連買5天,0.0,7000.0,22.2
2026-04-22,6201,亞弘電,C.外資連買5天,0.0,14000.0,29.96
2026-04-22,6277,宏正,C.外資連買5天,0.0,5000.0,2.65
2026-04-22,6443,元晶,C.外資連買5天,0.0,1107105.0,26.73
2026-04-22,6464,台數科,C.外資連買5天,0.0,1998.0,4.23
2026-04-22,6477,安集,C.外資連買5天,0.0,128000.0,18.86
2026-04-22,6504,南六,C.外資連買5天,0.0,6000.0,18.35
2026-04-22,6579,研揚,C.外資連買5天,0.0,77000.0,17.16
2026-04-22,6581,鋼聯,C.外資連買5天,0.0,6000.0,25.37
2026-04-22,6606,建德工業,C.外資連買5天,0.0,11000.0,10.05
2026-04-22,6645,金萬林-創,C.外資連買5天,0.0,3000.0,-3.84
2026-04-22,6674,鋐寶科技,C.外資連買5天,0.0,10000.0,5.68
2026-04-22,6689,伊雲谷,C.外資連買5天,0.0,37000.0,6.96
2026-04-22,6698,旭暉應材,C.外資連買5天,0.0,43000.0,11.29
2026-04-22,6742,澤米,C.外資連買5天,0.0,241003.0,34.01
2026-04-22,6743,安普新,C.外資連買5天,0.0,44970.0,18.12
2026-04-22,6756,威鋒電子,C.外資連買5天,0.0,87000.0,12.92
2026-04-22,6776,展碁國際,C.外資連買5天,0.0,32000.0,6.73
2026-04-22,6799,來頡,C.外資連買5天,0.0,9000.0,0.72
2026-04-22,6869,雲豹能源,C.外資連買5天,0.0,31796.0,7.85
2026-04-22,6887,寶綠特-KY,C.外資連買5天,0.0,2000.0,2.03
2026-04-22,6890,來億-KY,C.外資連買5天,0.0,29512.0,6.51
2026-04-22,6914,阜爾運通,C.外資連買5天,0.0,22000.0,27.19
2026-04-22,6931,青松健康,C.外資連買5天,0.0,16000.0,31.62
2026-04-22,6988,威力暘-創,C.外資連買5天,0.0,16000.0,30.77
2026-04-22,7711,永擎,C.外資連買5天,0.0,249443.0,24.89
2026-04-22,7736,虎山,C.外資連買5天,0.0,7000.0,28.33
2026-04-22,7749,意騰-KY,C.外資連買5天,0.0,104771.0,24.97
2026-04-22,7791,皇家可口,C.外資連買5天,0.0,2000.0,5.18
2026-04-22,8105,凌巨,C.外資連買5天,0.0,504000.0,28.23
2026-04-22,8201,無敵,C.外資連買5天,0.0,1000.0,0.69
2026-04-22,8411,福貞-KY,C.外資連買5天,0.0,3000.0,-1.56
