日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-07-01,3017,奇鋐,A.外投同買3天 / B.投信連買4天,308000.0,870718.0,22.11
2026-07-01,6526,達發,A.外投同買3天 / B.投信連買4天,74000.0,368882.0,27.99
2026-07-01,3661,世芯-KY,A.外投同買3天 / B.投信連買4天,28000.0,96483.0,9.7
2026-07-01,2892,第一金,B.投信連買4天,98425000.0,-90746752.0,5.69
2026-07-01,2886,兆豐金,B.投信連買4天,64186555.0,-56860968.0,6.98
2026-07-01,2890,永豐金,B.投信連買4天,63471268.0,-53579625.0,9.6
2026-07-01,2377,微星,B.投信連買4天,10981842.0,-7739821.0,7.54
2026-07-01,3231,緯創,B.投信連買4天,10367000.0,-12861490.0,-6.34
2026-07-01,2352,佳世達,B.投信連買4天,8368000.0,-2534825.0,11.71
2026-07-01,2356,英業達,B.投信連買4天,6371000.0,-10628122.0,-9.35
2026-07-01,3706,神達,B.投信連買4天,6022000.0,5275495.0,17.55
2026-07-01,1303,南亞,B.投信連買4天,4163179.0,10396725.0,29.15
2026-07-01,2347,聯強,B.投信連買4天,4079626.0,-3006574.0,13.94
2026-07-01,4904,遠傳,B.投信連買4天,4007000.0,-7531036.0,-15.03
2026-07-01,2633,台灣高鐵,B.投信連買4天,3996000.0,-5985475.0,-19.64
2026-07-01,3045,台灣大,B.投信連買4天,3877565.0,-8945840.0,-24.52
2026-07-01,5876,上海商銀,B.投信連買4天,3298000.0,-2444730.0,15.09
2026-07-01,2379,瑞昱,B.投信連買4天,2920193.0,-2541142.0,1.83
2026-07-01,2412,中華電,B.投信連買4天,2910252.0,-7327373.0,-22.31
2026-07-01,6191,精成科,B.投信連買4天,2849000.0,-3394962.0,-4.66
2026-07-01,2542,興富發,B.投信連買4天,2755000.0,-6771361.0,-32.31
2026-07-01,2382,廣達,B.投信連買4天,2514970.0,2111628.0,33.61
2026-07-01,8112,至上,B.投信連買4天,2507566.0,-9829553.0,-39.08
2026-07-01,2845,遠東銀,B.投信連買4天,2322000.0,-4069000.0,-11.94
2026-07-01,5469,瀚宇博,B.投信連買4天,2145000.0,-2665197.0,-7.49
2026-07-01,3037,欣興,B.投信連買4天,2054000.0,119712.0,5.81
2026-07-01,2504,國產,B.投信連買4天,1975961.0,-1095000.0,16.04
2026-07-01,3014,聯陽,B.投信連買4天,1872915.0,-659967.0,27.71
2026-07-01,4915,致伸,B.投信連買4天,1859842.0,-1467000.0,9.29
2026-07-01,2458,義隆,B.投信連買4天,1341876.0,-2133246.0,-5.74
2026-07-01,2376,技嘉,B.投信連買4天,1219000.0,-2712287.0,-26.79
2026-07-01,3023,信邦,B.投信連買4天,1114000.0,-928528.0,7.94
2026-07-01,8070,長華*,B.投信連買4天,1074535.0,-1053138.0,-0.62
2026-07-01,1216,統一,B.投信連買4天,928447.0,-335610.0,11.05
2026-07-01,3189,景碩,B.投信連買4天,839095.0,333009.0,2.16
2026-07-01,3596,智易,B.投信連買4天,823998.0,-588927.0,11.37
2026-07-01,2474,可成,B.投信連買4天,822334.0,-3884118.0,-38.18
2026-07-01,5434,崇越,B.投信連買4天,752116.0,-1033581.0,-11.81
2026-07-01,2903,遠百,B.投信連買4天,693000.0,-1621000.0,-12.89
2026-07-01,6213,聯茂,B.投信連買4天,551000.0,-1405418.0,-5.41
2026-07-01,8926,台汽電,B.投信連買4天,493978.0,-2599975.0,-21.61
2026-07-01,6139,亞翔,B.投信連買4天,492000.0,-1495234.0,-20.99
2026-07-01,6691,洋基工程,B.投信連買4天,473000.0,-604946.0,-8.27
2026-07-01,3090,日電貿,B.投信連買4天,438586.0,73958.0,36.75
2026-07-01,8046,南電,B.投信連買4天,430000.0,2431248.0,13.34
2026-07-01,5269,祥碩,B.投信連買4天,300000.0,-230824.0,5.04
2026-07-01,8464,億豐,B.投信連買4天,270450.0,-133920.0,17.69
2026-07-01,3443,創意,B.投信連買4天,212032.0,67524.0,9.9
2026-07-01,3592,瑞鼎,B.投信連買4天,204378.0,-179001.0,1.32
2026-07-01,1560,中砂,B.投信連買4天,185000.0,-3418.0,10.94
2026-07-01,1513,中興電,B.投信連買4天,87516.0,-3332.0,1.44
2026-07-01,3026,禾伸堂,B.投信連買4天,85000.0,320293.0,20.06
2026-07-01,3028,增你強,B.投信連買4天,79119.0,-603686.0,-21.23
2026-07-01,4961,天鈺,B.投信連買4天,66000.0,89980.0,11.84
2026-07-01,6409,旭隼,B.投信連買4天,58193.0,287965.0,13.44
2026-07-01,4919,新唐,B.投信連買4天,17000.0,-778521.0,-7.96
2026-07-01,2472,立隆電,B.投信連買4天,16000.0,-95878.0,-0.84
2026-07-01,6670,復盛應用,B.投信連買4天,11712.0,157000.0,19.33
2026-07-01,3006,晶豪科,B.投信連買4天,10000.0,-1358612.0,-12.09
2026-07-01,1717,長興,B.投信連買4天,1615.0,-949551.0,-11.95
