日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-05-08,3481,群創,A.外投同買3天 / C.外資連買5天,3706000.0,96566203.0,12.85
2026-05-08,3026,禾伸堂,A.外投同買3天 / B.投信連買4天,2145000.0,765452.0,13.93
2026-05-08,3034,聯詠,A.外投同買3天 / B.投信連買4天,646109.0,2025201.0,14.81
2026-05-08,2890,永豐金,A.外投同買3天,392662.0,12193582.0,33.87
2026-05-08,6526,達發,A.外投同買3天 / B.投信連買4天,347000.0,13733.0,4.64
2026-05-08,2317,鴻海,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,342176.0,30089479.0,28.26
2026-05-08,8454,富邦媒,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,161000.0,325454.0,29.22
2026-05-08,3533,嘉澤,A.外投同買3天 / C.外資連買5天,91001.0,335953.0,21.27
2026-05-08,2395,研華,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,49000.0,2770319.0,26.78
2026-05-08,2886,兆豐金,A.外投同買3天,3110.0,11720283.0,54.19
2026-05-08,1590,亞德客-KY,A.外投同買3天 / B.投信連買4天,2000.0,320136.0,18.92
2026-05-08,6781,AES-KY,A.外投同買3天,1.0,590937.0,17.11
2026-05-08,2327,國巨*,B.投信連買4天,6097156.0,667438.0,7.04
2026-05-08,2303,聯電,B.投信連買4天,2523447.0,-11332191.0,-5.52
2026-05-08,2408,南亞科,B.投信連買4天,1797000.0,-4297715.0,-2.43
2026-05-08,2344,華邦電,B.投信連買4天,1781000.0,-15612820.0,-8.3
2026-05-08,2618,長榮航,B.投信連買4天,1700559.0,-4079274.0,-7.34
2026-05-08,2330,台積電,B.投信連買4天,1269172.0,-857673.0,1.64
2026-05-08,8210,勤誠,B.投信連買4天,1044000.0,766455.0,29.27
2026-05-08,6669,緯穎,B.投信連買4天,767239.0,-70198.0,18.52
2026-05-08,1319,東陽,B.投信連買4天,709434.0,-1777380.0,-23.77
2026-05-08,1477,聚陽,B.投信連買4天,693967.0,-972534.0,-10.53
2026-05-08,2393,億光,B.投信連買4天,608185.0,1334270.0,39.2
2026-05-08,3711,日月光投控,B.投信連買4天,584030.0,-7779914.0,-30.69
2026-05-08,9910,豐泰,B.投信連買4天,573863.0,-217890.0,9.24
2026-05-08,9941,裕融,B.投信連買4天,434541.0,-1205138.0,-24.83
2026-05-08,2548,華固,B.投信連買4天,414000.0,-109279.0,14.63
2026-05-08,3443,創意,B.投信連買4天,367000.0,-176659.0,2.55
2026-05-08,9938,百和,B.投信連買4天,278165.0,-618847.0,-16.28
2026-05-08,3592,瑞鼎,B.投信連買4天,206516.0,202370.0,15.4
2026-05-08,9802,鈺齊-KY,B.投信連買4天,184000.0,-193920.0,-1.21
2026-05-08,2204,中華,B.投信連買4天,167677.0,-111956.0,5.86
2026-05-08,4746,台耀,B.投信連買4天,161000.0,-314250.0,-17.13
2026-05-08,5534,長虹,B.投信連買4天,150000.0,-281000.0,-13.77
2026-05-08,2308,台達電,B.投信連買4天,148500.0,-4460889.0,-36.28
2026-05-08,2731,雄獅,B.投信連買4天,139000.0,-1038372.0,-38.05
2026-05-08,3044,健鼎,B.投信連買4天,128000.0,-568703.0,-13.58
2026-05-08,3583,辛耘,B.投信連買4天,128000.0,-202688.0,-0.24
2026-05-08,6768,志強-KY,B.投信連買4天,121286.0,65086.0,13.92
2026-05-08,6139,亞翔,B.投信連買4天,44708.0,-89791.0,-0.95
2026-05-08,6789,采鈺,B.投信連買4天,13000.0,1045648.0,10.5
