日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-08-17,2886,兆豐金,A.外投同買3天 / B.投信連買4天,8108745.0,13834318.0,41.68
2026-08-17,2603,長榮,A.外投同買3天 / B.投信連買4天,122000.0,24586239.0,68.78
2026-08-17,2884,玉山金,B.投信連買4天,23753357.0,-28402929.0,-9.52
2026-08-17,2887,台新新光金,B.投信連買4天,22064962.0,-34126968.0,-15.27
2026-08-17,2883,凱基金,B.投信連買4天,20913040.0,-21972440.0,-3.25
2026-08-17,2890,永豐金,B.投信連買4天,15620756.0,-18295306.0,-5.34
2026-08-17,2610,華航,B.投信連買4天,2750000.0,-3997719.0,-4.75
2026-08-17,2542,興富發,B.投信連買4天,2421000.0,4125628.0,56.27
2026-08-17,2633,台灣高鐵,B.投信連買4天,2318000.0,-488347.0,33.86
2026-08-17,2347,聯強,B.投信連買4天,1147000.0,-717973.0,10.09
2026-08-17,6805,富世達,B.投信連買4天,827000.0,-81006.0,29.13
2026-08-17,8046,南電,B.投信連買4天,787000.0,-2488026.0,-10.49
2026-08-17,2855,統一證,B.投信連買4天,583000.0,-1247000.0,-21.74
2026-08-17,2105,正新,B.投信連買4天,575000.0,-910916.0,-7.92
2026-08-17,1402,遠東新,B.投信連買4天,553615.0,6225323.0,75.39
2026-08-17,9904,寶成,B.投信連買4天,507000.0,-10598804.0,-45.33
2026-08-17,8996,高力,B.投信連買4天,326000.0,-723549.0,-12.64
2026-08-17,2474,可成,B.投信連買4天,296000.0,-415306.0,-7.99
2026-08-17,2609,陽明,B.投信連買4天,289425.0,23734968.0,27.27
2026-08-17,9910,豐泰,B.投信連買4天,269000.0,476330.0,24.08
2026-08-17,1477,聚陽,B.投信連買4天,123000.0,-1877860.0,-40.99
2026-08-17,3443,創意,B.投信連買4天,90292.0,-13485.0,2.45
2026-08-17,3008,大立光,B.投信連買4天,46000.0,652342.0,23.64
2026-08-17,1476,儒鴻,B.投信連買4天,39793.0,-828738.0,-63.09
2026-08-17,2207,和泰車,B.投信連買4天,28000.0,-26412.0,-0.26
2026-08-17,6442,光聖,B.投信連買4天,25000.0,-290332.0,-8.41
2026-08-17,3037,欣興,C.外資連買5天,50000.0,20705461.0,38.75
2026-08-17,1304,台聚,C.外資連買5天,0.0,217677.0,16.33
2026-08-17,1319,東陽,C.外資連買5天,0.0,741365.0,25.6
2026-08-17,1423,利華,C.外資連買5天,0.0,4000.0,71.24
2026-08-17,1440,南紡,C.外資連買5天,0.0,84081.0,4.93
2026-08-17,1503,士電,C.外資連買5天,0.0,636352.0,48.47
2026-08-17,1513,中興電,C.外資連買5天,0.0,1237315.0,38.25
2026-08-17,1524,耿鼎,C.外資連買5天,0.0,99000.0,46.61
2026-08-17,1531,高林股,C.外資連買5天,0.0,21000.0,31.23
2026-08-17,1802,台玻,C.外資連買5天,0.0,2807472.0,11.1
2026-08-17,1904,正隆,C.外資連買5天,0.0,673342.0,35.52
2026-08-17,1906,寶隆,C.外資連買5天,0.0,46000.0,46.75
2026-08-17,2114,鑫永銓,C.外資連買5天,0.0,1000.0,7.92
2026-08-17,2351,順德,C.外資連買5天,0.0,287691.0,21.37
