日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-09-24,6213,聯茂,A.外投同買3天 / C.外資連買5天,600000.0,833221.0,10.72
2026-09-24,2412,中華電,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,79000.0,2862663.0,43.53
2026-09-24,2609,陽明,A.外投同買3天 / B.投信連買4天,50000.0,128704.0,0.01
2026-09-24,2610,華航,B.投信連買4天,5571000.0,-14209150.0,-34.57
2026-09-24,2618,長榮航,B.投信連買4天,4165419.0,-11904982.0,-37.52
2026-09-24,2884,玉山金,B.投信連買4天,3052000.0,-2037031.0,7.42
2026-09-24,2890,永豐金,B.投信連買4天,2057000.0,-1288836.0,9.79
2026-09-24,2542,興富發,B.投信連買4天,1799000.0,-1220106.0,4.39
2026-09-24,2603,長榮,B.投信連買4天,941196.0,-852117.0,1.3
2026-09-24,2382,廣達,B.投信連買4天,762000.0,-3653591.0,-25.89
2026-09-24,5876,上海商銀,B.投信連買4天,757000.0,-931042.0,4.31
2026-09-24,2892,第一金,B.投信連買4天,643000.0,1571309.0,20.81
2026-09-24,2404,漢唐,B.投信連買4天,613000.0,-195737.0,14.24
2026-09-24,2633,台灣高鐵,B.投信連買4天,466000.0,-2711011.0,-64.61
2026-09-24,2308,台達電,B.投信連買4天,420000.0,-327170.0,2.61
2026-09-24,1477,聚陽,B.投信連買4天,225254.0,-430879.0,-25.28
2026-09-24,3026,禾伸堂,B.投信連買4天,164000.0,2929696.0,23.48
2026-09-24,1102,亞泥,B.投信連買4天,120477.0,-1329809.0,-14.96
2026-09-24,2105,正新,B.投信連買4天,111045.0,-398376.0,-6.31
2026-09-24,1216,統一,B.投信連買4天,103000.0,-2559976.0,-45.11
2026-09-24,6505,台塑化,B.投信連買4天,97000.0,274621.0,3.76
2026-09-24,2353,宏碁,B.投信連買4天,94000.0,869719.0,15.12
2026-09-24,6531,愛普*,B.投信連買4天,66000.0,-112308.0,-1.96
2026-09-24,4904,遠傳,B.投信連買4天,61000.0,40821.0,15.18
2026-09-24,9910,豐泰,B.投信連買4天,55000.0,-73062.0,-2.79
2026-09-24,9904,寶成,B.投信連買4天,46258.0,-234445.0,-5.06
2026-09-24,6670,復盛應用,B.投信連買4天,18390.0,25348.0,19.49
2026-09-24,2207,和泰車,B.投信連買4天,6000.0,-162545.0,-56.72
2026-09-24,3037,欣興,C.外資連買5天,121999.0,1807376.0,10.91
2026-09-24,6526,達發,C.外資連買5天,92000.0,915517.0,22.62
2026-09-24,4968,立積,C.外資連買5天,30000.0,16315.0,21.86
2026-09-24,5269,祥碩,C.外資連買5天,10000.0,7428.0,4.27
2026-09-24,8150,南茂,C.外資連買5天,10000.0,14649145.0,16.55
2026-09-24,1217,愛之味,C.外資連買5天,0.0,28000.0,5.31
2026-09-24,1219,福壽,C.外資連買5天,0.0,53000.0,25.96
2026-09-24,1340,勝悅-KY,C.外資連買5天,0.0,5000.0,7.59
2026-09-24,1449,佳和,C.外資連買5天,0.0,89040.0,31.16
2026-09-24,1516,川飛,C.外資連買5天,0.0,7000.0,29.46
2026-09-24,1524,耿鼎,C.外資連買5天,0.0,24301.0,14.93
2026-09-24,1587,吉茂,C.外資連買5天,0.0,2000.0,6.12
2026-09-24,1702,南僑,C.外資連買5天,0.0,14000.0,18.08
2026-09-24,1731,美吾華,C.外資連買5天,0.0,12000.0,21.67
2026-09-24,2025,千興,C.外資連買5天,0.0,217099.0,11.38
2026-09-24,2236,百達-KY,C.外資連買5天,0.0,94348.0,18.85
2026-09-24,2254,巨鎧精密-創,C.外資連買5天,0.0,47000.0,1.96
2026-09-24,2367,燿華,C.外資連買5天,0.0,495201.0,24.87
2026-09-24,2380,虹光,C.外資連買5天,0.0,1000.0,4.57
2026-09-24,2405,輔信,C.外資連買5天,0.0,157000.0,24.64
2026-09-24,2427,三商電,C.外資連買5天,0.0,54042.0,10.8
2026-09-24,2444,兆勁,C.外資連買5天,0.0,275764.0,13.0
2026-09-24,2471,資通,C.外資連買5天,0.0,109000.0,24.95
2026-09-24,2477,美隆電,C.外資連買5天,0.0,6000.0,6.48
2026-09-24,2516,新建,C.外資連買5天,0.0,129969.0,15.49
2026-09-24,2534,宏盛,C.外資連買5天,0.0,11000.0,4.09
2026-09-24,2613,中櫃,C.外資連買5天,0.0,14058.0,10.78
2026-09-24,3041,揚智,C.外資連買5天,0.0,92000.0,23.54
2026-09-24,3338,泰碩,C.外資連買5天,0.0,22900.0,15.23
2026-09-24,3518,柏騰,C.外資連買5天,0.0,921047.0,12.85
2026-09-24,3528,安馳,C.外資連買5天,0.0,38040.0,6.94
2026-09-24,3576,聯合再生,C.外資連買5天,0.0,698713.0,1.43
2026-09-24,4142,國光生,C.外資連買5天,0.0,155000.0,21.39
2026-09-24,4536,拓凱,C.外資連買5天,0.0,84000.0,53.71
2026-09-24,4545,銘鈺,C.外資連買5天,0.0,25000.0,32.34
2026-09-24,4564,元翎,C.外資連買5天,0.0,75000.0,27.95
2026-09-24,4722,國精化,C.外資連買5天,0.0,21035.0,2.01
2026-09-24,4916,事欣科,C.外資連買5天,0.0,58771.0,3.46
2026-09-24,4952,凌通,C.外資連買5天,0.0,5589.0,6.77
2026-09-24,5225,東科-KY,C.外資連買5天,0.0,18000.0,15.41
2026-09-24,5288,豐祥-KY,C.外資連買5天,0.0,22040.0,20.87
2026-09-24,5608,四維航,C.外資連買5天,0.0,491230.0,20.17
2026-09-24,6155,鈞寶,C.外資連買5天,0.0,536794.0,13.85
2026-09-24,6272,驊陞,C.外資連買5天,0.0,13020.0,6.95
2026-09-24,6416,瑞祺電通,C.外資連買5天,0.0,37192.0,16.36
2026-09-24,6552,易華電,C.外資連買5天,0.0,18000.0,38.2
2026-09-24,6674,鋐寶科技,C.外資連買5天,0.0,22000.0,11.01
2026-09-24,6743,安普新,C.外資連買5天,0.0,46241.0,8.64
