代號,名稱,分類,狀態,檢核結果,警示
2015,豐興,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.7% | 季增率QoQ(6.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比63.50% | ✓ 融資使用率0.0%,-
9911,櫻花,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.1% | 季增率QoQ(11.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比54.23% | ✓ 融資使用率0.6%,-
2897,王道銀行,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.7% | 季增率QoQ(22.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比51.83% | ✓ 融資使用率0.3%,-
2597,潤弘,C.外資連買5天,✅ 通過,✓ 營收YoY成長62.6% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.94% | ✓ 融資使用率1.3%,-
8213,志超,C.外資連買5天,✅ 通過,✓ 營收YoY成長33.6% | 季增率QoQ(12.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.35% | ✓ 融資使用率5.2%,-
2892,第一金,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.15% | ✓ 融資使用率0.4%,警示季增率QoQ為負(-0.3%)
6414,樺漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.99% | ✓ 融資使用率3.4%,-
2850,新產,C.外資連買5天,✅ 通過,✓ 營收YoY成長36.0% | 季增率QoQ(10.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.68% | ✓ 融資使用率0.2%,-
8210,勤誠,B.投信連買4天,✅ 通過,✓ 營收YoY成長137.0% | 季增率QoQ(25.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.55% | ✓ 融資使用率12.7%,-
3031,佰鴻,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.4% | 季增率QoQ(8.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.20% | ✓ 融資使用率15.0%,-
2548,華固,B.投信連買4天,✅ 通過,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比31.78% | ✓ 融資使用率1.5%,-
2027,大成鋼,C.外資連買5天,✅ 通過,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.20% | ✓ 融資使用率5.6%,警示季增率QoQ為負(-5.2%)
