日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-09-01,2891,中信金,A.外投同買3天,7811723.0,4170210.0,29.11
2026-09-01,3406,玉晶光,A.外投同買3天,2422500.0,110710.0,18.65
2026-09-01,1717,長興,A.外投同買3天 / B.投信連買4天,300596.0,10852469.0,23.5
2026-09-01,1319,東陽,A.外投同買3天,101916.0,770770.0,51.0
2026-09-01,3661,世芯-KY,A.外投同買3天,55500.0,145080.0,11.7
2026-09-01,2887,台新新光金,B.投信連買4天,7383252.0,24546320.0,35.36
2026-09-01,2313,華通,B.投信連買4天,4380000.0,-4585080.0,0.69
2026-09-01,1303,南亞,B.投信連買4天,4339000.0,-6697232.0,-2.14
2026-09-01,2884,玉山金,B.投信連買4天,4095543.0,-9517830.0,-12.3
2026-09-01,2618,長榮航,B.投信連買4天,3757010.0,2327190.0,29.37
2026-09-01,2449,京元電子,B.投信連買4天,3123527.0,5110920.0,17.62
2026-09-01,2881,富邦金,B.投信連買4天,1542742.0,-3901001.0,-10.46
2026-09-01,4763,材料*-KY,B.投信連買4天,989000.0,5490043.0,48.57
2026-09-01,3450,聯鈞,B.投信連買4天,870000.0,-3491658.0,-16.56
2026-09-01,3532,台勝科,B.投信連買4天,694000.0,194375.0,10.03
2026-09-01,9941,裕融,B.投信連買4天,295329.0,-705816.0,-12.27
2026-09-01,2301,光寶科,B.投信連買4天,246943.0,-3168179.0,-16.8
2026-09-01,3008,大立光,B.投信連買4天,233524.0,-159638.0,3.64
2026-09-01,3045,台灣大,C.外資連買5天,949244.0,1129836.0,14.92
2026-09-01,2892,第一金,C.外資連買5天,945257.0,15290644.0,44.07
2026-09-01,2883,凱基金,C.外資連買5天,919763.0,18961772.0,30.86
2026-09-01,2385,群光,C.外資連買5天,110966.0,2895997.0,60.39
2026-09-01,1326,台化,C.外資連買5天,99000.0,44300807.0,37.17
2026-09-01,2421,建準,C.外資連買5天,61000.0,953861.0,6.77
2026-09-01,2597,潤弘,C.外資連買5天,51000.0,241928.0,60.68
2026-09-01,1220,台榮,C.外資連買5天,0.0,9000.0,8.31
2026-09-01,1308,亞聚,C.外資連買5天,0.0,218304.0,5.45
2026-09-01,1325,恆大,C.外資連買5天,0.0,60000.0,19.64
2026-09-01,1416,廣豐,C.外資連買5天,0.0,19000.0,-0.51
2026-09-01,1455,集盛,C.外資連買5天,0.0,553124.0,14.95
2026-09-01,1466,聚隆,C.外資連買5天,0.0,53337.0,22.47
2026-09-01,1524,耿鼎,C.外資連買5天,0.0,66026.0,23.66
2026-08-26,1563,巧新,C.外資連買5天,0.0,164749.0,4.36
2026-09-01,1702,南僑,C.外資連買5天,0.0,48000.0,23.57
2026-09-01,1714,和桐,C.外資連買5天,0.0,3160100.0,11.07
2026-09-01,1735,日勝化,C.外資連買5天,0.0,74000.0,21.55
2026-09-01,1806,冠軍,C.外資連買5天,0.0,54298.0,13.56
2026-09-01,2034,允強,C.外資連買5天,0.0,474255.0,35.09
2026-09-01,2103,台橡,C.外資連買5天,0.0,446993.0,10.14
2026-09-01,2312,金寶,C.外資連買5天,0.0,3812847.0,21.32
2026-09-01,2328,廣宇,C.外資連買5天,0.0,1153120.0,46.14
2026-09-01,2453,凌群,C.外資連買5天,0.0,43101.0,27.98
2026-09-01,2491,吉祥全,C.外資連買5天,0.0,500000.0,28.42
2026-09-01,2748,雲品,C.外資連買5天,0.0,9000.0,15.32
2026-09-01,3032,偉訓,C.外資連買5天,0.0,18553.0,-0.06
2026-09-01,3338,泰碩,C.外資連買5天,0.0,120083.0,14.99
2026-09-01,3518,柏騰,C.外資連買5天,0.0,72000.0,2.51
2026-09-01,3591,艾笛森,C.外資連買5天,0.0,18991.0,1.22
2026-09-01,4722,國精化,C.外資連買5天,0.0,137964.0,17.79
2026-09-01,4737,華廣,C.外資連買5天,0.0,2000.0,2.94
2026-09-01,4952,凌通,C.外資連買5天,0.0,64249.0,19.82
2026-09-01,6225,天瀚,C.外資連買5天,0.0,13000.0,16.01
2026-09-01,6226,光鼎,C.外資連買5天,0.0,1221000.0,11.39
2026-09-01,6230,尼得科超眾,C.外資連買5天,0.0,13000.0,30.53
2026-09-01,6698,旭暉應材,C.外資連買5天,0.0,47000.0,43.0
2026-09-01,7705,三商餐飲,C.外資連買5天,0.0,15000.0,23.5
2026-09-01,7803,雲象科技-創,C.外資連買5天,0.0,6000.0,35.16
2026-09-01,8103,瀚荃,C.外資連買5天,0.0,964133.0,5.81
2026-09-01,8213,志超,C.外資連買5天,0.0,167000.0,36.34
2026-09-01,8404,百和興業-KY,C.外資連買5天,0.0,8283.0,3.46
2026-09-01,9919,康那香,C.外資連買5天,0.0,19000.0,19.98
2026-09-01,2059,川湖,C.外資連買5天,-24029.0,41916.0,5.72
2026-09-01,6491,晶碩,C.外資連買5天,-35000.0,62797.0,3.86
2026-09-01,1301,台塑,C.外資連買5天,-1032000.0,15600036.0,24.57
2026-09-01,2886,兆豐金,C.外資連買5天,-1567583.0,16176946.0,45.93
2026-09-01,5880,合庫金,C.外資連買5天,-2271743.0,1692325.0,-3.54
2026-09-01,3037,欣興,C.外資連買5天,-2732677.0,4270266.0,2.28
