日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-03-05,2412,中華電,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,314000.0,4180763.0,33.77
2026-03-05,2404,漢唐,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,304000.0,316982.0,18.13
2026-03-05,6438,迅得,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,1000.0,653900.0,21.1
2026-03-05,2887,台新新光金,B.投信連買4天,34194000.0,-31080455.0,1.45
2026-03-05,2882,國泰金,B.投信連買4天,7423822.0,-7958736.0,-3.45
2026-03-05,2881,富邦金,B.投信連買4天,4845908.0,-9142572.0,-24.42
2026-03-05,2880,華南金,B.投信連買4天,2444000.0,-949732.0,11.66
2026-03-05,2884,玉山金,B.投信連買4天,2235000.0,-4617276.0,-8.14
2026-03-05,2449,京元電子,B.投信連買4天,1626120.0,-342056.0,5.93
2026-03-05,2330,台積電,B.投信連買4天,1495716.0,-9755524.0,-15.44
2026-03-05,3665,貿聯-KY,B.投信連買4天,1309000.0,-1212585.0,2.49
2026-03-05,2317,鴻海,B.投信連買4天,1293466.0,3932606.0,10.01
2026-03-05,2883,凱基金,B.投信連買4天,1009000.0,-6930343.0,-8.0
2026-03-05,2890,永豐金,B.投信連買4天,728000.0,-3360626.0,-9.98
2026-03-05,5880,合庫金,B.投信連買4天,679000.0,-9118551.0,-48.25
2026-03-05,2383,台光電,B.投信連買4天,657835.0,-761764.0,-3.91
2026-03-05,2892,第一金,B.投信連買4天,529000.0,1478094.0,11.69
2026-03-05,3017,奇鋐,B.投信連買4天,296000.0,-213701.0,2.9
2026-03-05,3231,緯創,B.投信連買4天,237000.0,5475240.0,17.53
2026-03-05,2357,華碩,B.投信連買4天,187378.0,468982.0,17.04
2026-03-05,2382,廣達,B.投信連買4天,167421.0,-1630398.0,-7.24
2026-03-05,2347,聯強,B.投信連買4天,143000.0,1344725.0,34.81
2026-03-05,2409,友達,B.投信連買4天,125000.0,-18208900.0,-14.66
2026-03-05,2324,仁寶,B.投信連買4天,80000.0,1674877.0,10.12
2026-03-05,6446,藥華藥,B.投信連買4天,54000.0,675513.0,27.49
2026-03-05,6526,達發,B.投信連買4天,42000.0,-478739.0,-20.1
2026-03-05,2395,研華,B.投信連買4天,37000.0,2308104.0,34.27
2026-03-05,2337,旺宏,B.投信連買4天,30000.0,-1564683.0,-4.42
2026-03-05,2354,鴻準,B.投信連買4天,18000.0,1261428.0,27.97
2026-03-05,3706,神達,B.投信連買4天,17080.0,3099500.0,12.17
2026-03-05,2352,佳世達,B.投信連買4天,16000.0,270900.0,4.41
2026-03-05,6805,富世達,B.投信連買4天,9000.0,-312142.0,-21.28
2026-03-05,3008,大立光,B.投信連買4天,4316.0,127516.0,15.11
2026-03-05,2492,華新科,B.投信連買4天,2000.0,-345000.0,-5.68
2026-03-05,2603,長榮,C.外資連買5天,242552.0,5105371.0,12.53
2026-03-05,2458,義隆,C.外資連買5天,66495.0,3255000.0,39.25
2026-03-05,1321,大洋,C.外資連買5天,0.0,3000.0,1.52
2026-03-05,1455,集盛,C.外資連買5天,0.0,10073.0,2.38
2026-03-05,1463,強盛新,C.外資連買5天,0.0,8000.0,20.23
2026-03-05,1524,耿鼎,C.外資連買5天,0.0,255000.0,30.69
2026-03-05,1540,喬福,C.外資連買5天,0.0,39000.0,14.95
2026-03-05,1587,吉茂,C.外資連買5天,0.0,148000.0,27.97
2026-03-05,1589,永冠-KY,C.外資連買5天,0.0,130000.0,28.65
2026-03-05,1604,聲寶,C.外資連買5天,0.0,19000.0,9.07
2026-03-05,1702,南僑,C.外資連買5天,0.0,21000.0,4.15
2026-03-05,1725,元禎,C.外資連買5天,0.0,1000.0,-2.54
2026-03-05,1732,毛寶,C.外資連買5天,0.0,28000.0,15.11
2026-03-05,1773,勝一,C.外資連買5天,0.0,179000.0,19.43
2026-03-05,1786,科妍,C.外資連買5天,0.0,53000.0,13.96
2026-03-05,2501,國建,C.外資連買5天,0.0,64000.0,-2.47
2026-03-05,3055,蔚華科,C.外資連買5天,0.0,47000.0,17.58
2026-03-05,3338,泰碩,C.外資連買5天,0.0,85000.0,5.52
2026-03-05,3454,晶睿,C.外資連買5天,0.0,4000.0,4.39
2026-03-05,3716,中化控股,C.外資連買5天,0.0,9000.0,8.57
2026-03-05,4104,佳醫,C.外資連買5天,0.0,45000.0,26.76
2026-03-05,4133,亞諾法,C.外資連買5天,0.0,8001.0,10.12
2026-03-05,4540,全球傳動,C.外資連買5天,0.0,119000.0,7.66
2026-03-05,4737,華廣,C.外資連買5天,0.0,60000.0,29.5
2026-03-05,4956,光鋐,C.外資連買5天,0.0,183000.0,10.47
2026-03-05,4960,誠美材,C.外資連買5天,0.0,2032000.0,6.99
2026-03-05,5519,隆大,C.外資連買5天,0.0,531360.0,57.15
2026-03-05,6525,捷敏-KY,C.外資連買5天,0.0,7000.0,1.25
2026-03-05,6533,晶心科,C.外資連買5天,0.0,116060.0,32.38
2026-03-05,6534,正瀚-創,C.外資連買5天,0.0,47000.0,21.27
2026-03-05,6552,易華電,C.外資連買5天,0.0,85000.0,44.32
2026-03-05,6722,輝創,C.外資連買5天,0.0,29000.0,21.84
2026-03-05,6776,展碁國際,C.外資連買5天,0.0,34000.0,13.83
2026-03-05,6782,視陽,C.外資連買5天,0.0,135000.0,38.87
2026-03-05,6887,寶綠特-KY,C.外資連買5天,0.0,5000.0,16.89
