代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
8112,至上,C.外資連買5天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長72.5% | 季增率QoQ(46.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.65% | ✓ 融資使用率12.1%,-
9941,裕融,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長1.3% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.15% | ✓ 融資使用率0.7%,-
4536,拓凱,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長16.5% | 季增率QoQ(1.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.14% | ✓ 融資使用率3.1%,-
2542,興富發,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-4.46% | ✓ 融資使用率0.9%,-
4771,望隼,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長43.4% | 季增率QoQ(3.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ❌ 連續發股利不滿5年 | 法人本日買超比54.16% | ✓ 融資使用率3.5%,-
1216,統一,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.70% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
3056,富華新,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長49.9% | 季增率QoQ(2.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比39.91% | ✓ 融資使用率3.0%,-
2408,南亞科,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長608.0% | 季增率QoQ(75.8%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比31.40% | ✓ 融資使用率11.5%,-
2027,大成鋼,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.83% | ✓ 融資使用率4.1%,警示季增率QoQ為負(-5.2%)
2376,技嘉,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.67% | ✓ 融資使用率3.8%,-
2379,瑞昱,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | 季增率QoQ(6.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.03% | ✓ 融資使用率1.9%,-
3044,健鼎,B.投信連買4天,2/7,✓ 帶量長紅突破 | ✓ 突破波段頸線,✓ 營收YoY成長31.0% | 季增率QoQ(5.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-11.98% | ✓ 融資使用率5.0%,-
1590,亞德客-KY,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長66.8% | 季增率QoQ(21.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-19.18% | ✓ 融資使用率0.5%,-
2108,南帝,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長18.3% | 季增率QoQ(5.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比56.45% | ✓ 融資使用率2.2%,-
3037,欣興,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長34.5% | 季增率QoQ(6.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比49.51% | ✓ 融資使用率9.5%,-
2465,麗臺,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長73.4% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比40.79%,警示季增率QoQ為負(-41.2%) | ⚠️ 融資使用率22.1%
3416,融程電,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長8.4% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.82% | ✓ 融資使用率4.5%,-
8411,福貞-KY,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長47.3% | 季增率QoQ(35.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比28.65% | ✓ 融資使用率0.1%,-
2354,鴻準,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長57.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.26% | ✓ 融資使用率8.4%,警示季增率QoQ為負(-1.5%)
5388,中磊,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長32.9% | 季增率QoQ(15.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.63% | ✓ 融資使用率6.8%,-
3006,晶豪科,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長129.4% | 季增率QoQ(56.1%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比16.38%,⚠️ 融資使用率23.1%
4582,聚恆-創,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長117.1% | 季增率QoQ(59.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比14.94%,-
6994,富威電力,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長114.4% | 季增率QoQ(142.3%) | ✓ 5年EPS均為正 | ❌ 連續發股利不滿5年 | 法人本日買超比10.91% | ✓ 融資使用率16.1%,-
2397,友通,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長18.2% | 季增率QoQ(5.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.98% | ✓ 融資使用率6.4%,-
2009,第一銅,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長56.8% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比6.82% | ✓ 融資使用率7.3%,警示季增率QoQ為負(-0.8%)
6805,富世達,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長115.8% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-7.12% | ✓ 融資使用率16.8%,-
2880,華南金,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-18.51% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
1717,長興,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長17.0% | 季增率QoQ(10.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.86% | ✓ 融資使用率5.6%,-
8021,尖點,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長59.2% | 季增率QoQ(8.9%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比37.50%,⚠️ 融資使用率31.1%
5434,崇越,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長8.3% | 季增率QoQ(7.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.82% | ✓ 融資使用率2.1%,-
6438,迅得,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.46% | ✓ 融資使用率18.2%,-
3711,日月光投控,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長21.3% | 季增率QoQ(0.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.07% | ✓ 融資使用率1.3%,-
4904,遠傳,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.47% | ✓ 融資使用率0.1%,-
1525,江申,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長36.8% | 季增率QoQ(0.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.71% | ✓ 融資使用率1.3%,-
6525,捷敏-KY,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.03% | ✓ 融資使用率6.8%,警示季增率QoQ為負(-0.0%)
2105,正新,A.外投同買3天 / B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長12.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比4.32% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-3.5%)
8996,高力,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長317.2% | 季增率QoQ(51.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-23.68%,⚠️ 融資使用率21.0%
2892,第一金,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-30.95% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-0.3%)
2886,兆豐金,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-36.57% | ✓ 融資使用率0.0%,-
