代號,名稱,分類,狀態,檢核結果,警示
6196,帆宣,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(28.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率3.1%,-
6412,群電,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長3.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率2.2%,警示季增率QoQ為負(-5.5%)
2458,義隆,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長2.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率4.2%,警示季增率QoQ為負(-11.2%)
2436,偉詮電,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長60.6% | 季增率QoQ(15.6%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率19.3%,-
2356,英業達,B.投信連買4天,✅ 通過,✓ 營收YoY成長34.8% | 季增率QoQ(1.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率2.5%,-
2421,建準,B.投信連買4天,✅ 通過,✓ 營收YoY成長36.5% | 季增率QoQ(3.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率8.9%,-
6531,愛普*,B.投信連買4天,✅ 通過,✓ 營收YoY成長93.8% | 季增率QoQ(27.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比33.33%,⚠️ 融資使用率26.1%
2455,全新,B.投信連買4天,✅ 通過,✓ 營收YoY成長30.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33%,警示季增率QoQ為負(-3.3%) | ⚠️ 融資使用率21.2%
3167,大量,B.投信連買4天,✅ 通過,✓ 營收YoY成長119.6% | 季增率QoQ(13.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比33.33%,⚠️ 融資使用率51.7%
6191,精成科,B.投信連買4天,✅ 通過,✓ 營收YoY成長93.4% | 季增率QoQ(2.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率19.1%,-
4755,三福化,B.投信連買4天,✅ 通過,✓ 營收YoY成長20.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率6.4%,警示季增率QoQ為負(-0.2%)
3015,全漢,B.投信連買4天,✅ 通過,✓ 營收YoY成長23.1% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率3.6%,警示季增率QoQ為負(-5.4%)
2383,台光電,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率2.2%,-
1341,富林-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長5.9% | 季增率QoQ(8.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33%,-
2434,統懋,C.外資連買5天,✅ 通過,✓ 營收YoY成長60.3% | ❌ 5年內有EPS虧損 | 法人本日買超比33.33% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-3.2%)
2453,凌群,C.外資連買5天,✅ 通過,✓ 營收YoY成長8.7% | 季增率QoQ(15.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率10.2%,-
6192,巨路,C.外資連買5天,✅ 通過,✓ 營收YoY成長37.0% | 季增率QoQ(27.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.33% | ✓ 融資使用率3.8%,-
6598,ABC-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長87.9% | 季增率QoQ(42.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比33.33%,-
1609,大亞,C.外資連買5天,✅ 通過,✓ 營收YoY成長41.1% | 季增率QoQ(3.2%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比33.29% | ✓ 融資使用率6.6%,-
4956,光鋐,C.外資連買5天,✅ 通過,✓ 營收YoY成長44.4% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比33.29%,警示季增率QoQ為負(-4.7%) | ⚠️ 融資使用率25.9%
3026,禾伸堂,C.外資連買5天,✅ 通過,✓ 營收YoY成長22.3% | 季增率QoQ(4.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.95%,⚠️ 融資使用率25.7%
2404,漢唐,C.外資連買5天,✅ 通過,✓ 營收YoY成長58.9% | 季增率QoQ(4.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.85% | ✓ 融資使用率7.3%,-
