代號,名稱,分類,狀態,檢核結果,警示
1216,統一,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比76.19% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
3045,台灣大,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比65.23% | ✓ 融資使用率0.1%,-
3501,維熹,C.外資連買5天,✅ 通過,✓ 營收YoY成長1.4% | 季增率QoQ(2.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比59.06% | ✓ 融資使用率4.0%,-
2886,兆豐金,C.外資連買5天,✅ 通過,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比55.93% | ✓ 融資使用率0.1%,-
8341,日友,C.外資連買5天,✅ 通過,✓ 營收YoY成長25.8% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比54.19% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-6.2%)
2912,統一超,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(1.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.88% | ✓ 融資使用率0.2%,-
2892,第一金,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比51.02% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-0.3%)
9938,百和,C.外資連買5天,✅ 通過,✓ 營收YoY成長21.8% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比50.82% | ✓ 融資使用率4.1%,警示季增率QoQ為負(-1.3%)
6541,泰福-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長428.9% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比47.26% | ✓ 融資使用率5.9%,警示季增率QoQ為負(-3.6%)
1720,生達,C.外資連買5天,✅ 通過,✓ 營收YoY成長16.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.76% | ✓ 融資使用率0.6%,警示季增率QoQ為負(-4.9%)
4904,遠傳,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比41.39% | ✓ 融資使用率0.1%,-
2884,玉山金,B.投信連買4天,✅ 通過,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.36% | ✓ 融資使用率0.1%,-
2897,王道銀行,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.7% | 季增率QoQ(22.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.58% | ✓ 融資使用率0.2%,-
2107,厚生,C.外資連買5天,✅ 通過,✓ 營收YoY成長21.7% | 季增率QoQ(46.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.46% | ✓ 融資使用率0.2%,-
2385,群光,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長2.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比31.44% | ✓ 融資使用率1.4%,警示季增率QoQ為負(-3.5%)
9906,欣巴巴,C.外資連買5天,✅ 通過,✓ 營收YoY成長647.7% | 季增率QoQ(649.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比28.90% | ✓ 融資使用率1.8%,-
2597,潤弘,C.外資連買5天,✅ 通過,✓ 營收YoY成長62.6% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.46% | ✓ 融資使用率0.2%,-
2427,三商電,C.外資連買5天,✅ 通過,✓ 營收YoY成長363.0% | 季增率QoQ(42.2%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.81% | ✓ 融資使用率10.8%,-
1102,亞泥,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長1.9% | 季增率QoQ(0.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.89% | ✓ 融資使用率0.1%,-
1528,恩德,C.外資連買5天,✅ 通過,✓ 營收YoY成長44.3% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比24.23% | ✓ 融資使用率11.5%,警示季增率QoQ為負(-17.5%)
1603,華電,C.外資連買5天,✅ 通過,✓ 營收YoY成長16.5% | 季增率QoQ(32.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.03% | ✓ 融資使用率4.2%,-
5607,遠雄港,C.外資連買5天,✅ 通過,✓ 營收YoY成長41.1% | 季增率QoQ(8.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.25% | ✓ 融資使用率2.5%,-
2816,旺旺保,C.外資連買5天,✅ 通過,✓ 營收YoY成長80.9% | 季增率QoQ(23.5%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比21.28% | ✓ 融資使用率2.1%,-
1210,大成,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.0% | 季增率QoQ(9.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.47% | ✓ 融資使用率0.3%,-
2606,裕民,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.85% | ✓ 融資使用率3.1%,警示季增率QoQ為負(-3.7%)
6438,迅得,C.外資連買5天,✅ 通過,✓ 營收YoY成長9.1% | 季增率QoQ(1.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.40% | ✓ 融資使用率17.9%,-
1476,儒鴻,B.投信連買4天,✅ 通過,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.92% | ✓ 融資使用率1.9%,-
