代號,名稱,分類,狀態,檢核結果,警示
2412,中華電,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比70.37% | ✓ 融資使用率0.1%,-
2480,敦陽科,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.3% | 季增率QoQ(22.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比55.30% | ✓ 融資使用率1.7%,-
2820,華票,C.外資連買5天,✅ 通過,✓ 營收YoY成長221.3% | 季增率QoQ(33.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比47.10% | ✓ 融資使用率0.2%,-
3014,聯陽,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長7.0% | 季增率QoQ(0.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.88% | ✓ 融資使用率6.4%,-
2385,群光,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長2.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.91% | ✓ 融資使用率1.5%,警示季增率QoQ為負(-3.5%)
4904,遠傳,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比25.65% | ✓ 融資使用率0.1%,-
2880,華南金,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.01% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
6196,帆宣,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(28.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.91% | ✓ 融資使用率2.8%,-
3045,台灣大,C.外資連買5天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.36% | ✓ 融資使用率0.1%,-
2493,揚博,C.外資連買5天,✅ 通過,✓ 營收YoY成長9.4% | 季增率QoQ(4.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.78%,⚠️ 融資使用率27.5%
1102,亞泥,C.外資連買5天,✅ 通過,✓ 營收YoY成長1.9% | 季增率QoQ(0.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.19% | ✓ 融資使用率0.1%,-
6805,富世達,C.外資連買5天,✅ 通過,✓ 營收YoY成長115.8% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.16% | ✓ 融資使用率16.2%,-
2425,承啟,C.外資連買5天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(30.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比15.93%,⚠️ 融資使用率23.2%
3702,大聯大,C.外資連買5天,✅ 通過,✓ 營收YoY成長44.6% | 季增率QoQ(6.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比15.00% | ✓ 融資使用率2.7%,-
2382,廣達,A.外投同買3天,✅ 通過,✓ 營收YoY成長61.9% | 季增率QoQ(36.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.04% | ✓ 融資使用率1.5%,-
3406,玉晶光,B.投信連買4天,✅ 通過,✓ 營收YoY成長23.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.85% | ✓ 融資使用率12.3%,警示季增率QoQ為負(-2.6%)
6278,台表科,A.外投同買3天,✅ 通過,✓ 營收YoY成長11.4% | 季增率QoQ(0.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.36% | ✓ 融資使用率11.2%,-
