代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
5525,順天,C.外資連買5天,5/7,✓ 帶量長紅突破 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長1344.1% | 季增率QoQ(2492.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比49.83% | ✓ 融資使用率0.4%,-
9940,信義,C.外資連買5天,5/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線 | ✓ 量價同步強勢,✓ 營收YoY成長80.8% | 季增率QoQ(104.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比16.81% | ✓ 融資使用率0.7%,-
6790,永豐實,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長2.4% | 季增率QoQ(4.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.09% | ✓ 融資使用率0.9%,-
3266,昇陽,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 量價同步強勢,✓ 營收YoY成長222.0% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比50.60% | ✓ 融資使用率0.4%,警示季增率QoQ為負(-6.3%)
2884,玉山金,A.外投同買3天 / C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.63% | ✓ 融資使用率0.1%,-
9926,新海,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長0.0% | 季增率QoQ(26.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.09% | ✓ 融資使用率0.0%,-
9939,宏全,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | ✓ 突破波段頸線,✓ 營收YoY成長2.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比7.14% | ✓ 融資使用率1.4%,警示季增率QoQ為負(-11.8%)
5538,東明-KY,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長46.2% | 季增率QoQ(15.4%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比47.27% | ✓ 融資使用率0.0%,-
1216,統一,B.投信連買4天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.50% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-2.2%)
9941,裕融,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ KD起漲區金叉,✓ 營收YoY成長1.3% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.19% | ✓ 融資使用率0.7%,-
8488,吉源-KY,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ KD起漲區金叉,✓ 營收YoY成長56.5% | 季增率QoQ(24.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比67.74% | ✓ 融資使用率0.1%,-
2923,鼎固-KY,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長481.1% | 季增率QoQ(508.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比51.85%,-
9925,新保,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長9.0% | 季增率QoQ(5.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.19% | ✓ 融資使用率0.0%,-
9945,潤泰新,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長58.1% | 季增率QoQ(64.3%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比41.96% | ✓ 融資使用率2.9%,-
2105,正新,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長12.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.28% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-3.5%)
4904,遠傳,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.28% | ✓ 融資使用率0.0%,-
1808,潤隆,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長5750.3% | 季增率QoQ(128035.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比5.93% | ✓ 融資使用率2.5%,-
6414,樺漢,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.16% | ✓ 融資使用率4.0%,-
5522,遠雄,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長2495.5% | 季增率QoQ(41.3%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比75.64% | ✓ 融資使用率0.5%,-
2608,嘉里大榮,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長14.4% | 季增率QoQ(4.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比58.93% | ✓ 融資使用率1.2%,-
6183,關貿,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長0.6% | 季增率QoQ(20.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比56.14% | ✓ 融資使用率0.0%,-
9905,大華,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長38.1% | 季增率QoQ(15.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.37% | ✓ 融資使用率0.0%,-
9930,中聯資源,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長10.2% | 季增率QoQ(7.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.09% | ✓ 融資使用率0.0%,-
8411,福貞-KY,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長47.3% | 季增率QoQ(35.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比43.01% | ✓ 融資使用率0.0%,-
3055,蔚華科,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長44.4% | 季增率QoQ(29.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比27.14%,⚠️ 融資使用率26.2%
