代號,名稱,分類,狀態,檢核結果,警示
6782,視陽,A.外投同買3天,✅ 通過,✓ 營收YoY成長49.8% | 季增率QoQ(5.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比41.28%,-
3583,辛耘,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | 季增率QoQ(5.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.93%,-
6715,嘉基,C.外資連買5天,✅ 通過,✓ 營收YoY成長26.3% | 季增率QoQ(61.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.32%,-
9917,中保科,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.4% | 季增率QoQ(5.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.23%,-
2377,微星,B.投信連買4天,✅ 通過,✓ 營收YoY成長33.7% | 季增率QoQ(0.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.55%,-
2059,川湖,B.投信連買4天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.50%,-
8033,雷虎,C.外資連買5天,✅ 通過,✓ 營收YoY成長83.8% | 季增率QoQ(24.5%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比24.08%,-
2548,華固,C.外資連買5天,✅ 通過,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比21.01%,-
2412,中華電,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.28%,-
2436,偉詮電,C.外資連買5天,✅ 通過,✓ 營收YoY成長60.6% | 季增率QoQ(15.6%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比18.36%,-
