代號,名稱,分類,狀態,檢核結果,警示
2548,華固,C.外資連買5天,✅ 通過,✓ 營收YoY成長34609.6% | 季增率QoQ(278.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比68.19% | ✓ 融資使用率2.0%,-
2382,廣達,B.投信連買4天,✅ 通過,✓ 營收YoY成長61.9% | 季增率QoQ(36.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比66.54% | ✓ 融資使用率1.1%,-
5258,虹堡,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.7% | 季增率QoQ(2.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比57.36% | ✓ 融資使用率16.2%,-
3231,緯創,B.投信連買4天,✅ 通過,✓ 營收YoY成長151.5% | 季增率QoQ(36.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比54.76% | ✓ 融資使用率7.5%,-
2376,技嘉,B.投信連買4天,✅ 通過,✓ 營收YoY成長57.0% | 季增率QoQ(17.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.93% | ✓ 融資使用率4.8%,-
2377,微星,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長33.7% | 季增率QoQ(0.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比50.51% | ✓ 融資使用率7.1%,-
9942,茂順,C.外資連買5天,✅ 通過,✓ 營收YoY成長39.9% | 季增率QoQ(11.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比49.23% | ✓ 融資使用率0.2%,-
8499,鼎炫-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長83.7% | 季增率QoQ(19.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比47.86% | ✓ 融資使用率4.5%,-
2820,華票,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長221.3% | 季增率QoQ(33.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.96% | ✓ 融資使用率0.2%,-
2356,英業達,B.投信連買4天,✅ 通過,✓ 營收YoY成長34.8% | 季增率QoQ(1.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.56% | ✓ 融資使用率2.8%,-
3014,聯陽,B.投信連買4天,✅ 通過,✓ 營收YoY成長7.0% | 季增率QoQ(0.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.47% | ✓ 融資使用率6.0%,-
2383,台光電,B.投信連買4天,✅ 通過,✓ 營收YoY成長55.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比32.69% | ✓ 融資使用率2.1%,-
