代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
9926,新海,C.外資連買5天,5/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長0.0% | 季增率QoQ(26.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.22% | ✓ 融資使用率0.0%,-
1216,統一,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.60% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-2.2%)
9941,裕融,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ KD起漲區金叉,✓ 營收YoY成長1.3% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比55.31% | ✓ 融資使用率0.7%,-
2105,正新,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線,✓ 營收YoY成長12.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比47.46% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-3.5%)
5538,東明-KY,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長46.2% | 季增率QoQ(15.4%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比31.51% | ✓ 融資使用率0.0%,-
9942,茂順,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長39.9% | 季增率QoQ(11.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比59.89% | ✓ 融資使用率0.3%,-
1733,五鼎,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長17.9% | 季增率QoQ(0.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.19% | ✓ 融資使用率10.5%,-
2539,櫻花建,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長397.7% | 季增率QoQ(50.7%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比41.97% | ✓ 融資使用率0.8%,-
1808,潤隆,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長5750.3% | 季增率QoQ(128035.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比35.16% | ✓ 融資使用率2.6%,-
9940,信義,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長80.8% | 季增率QoQ(104.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比35.08% | ✓ 融資使用率0.7%,-
6414,樺漢,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ KD起漲區金叉,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比26.29% | ✓ 融資使用率3.7%,-
5434,崇越,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長8.3% | 季增率QoQ(7.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.74% | ✓ 融資使用率2.1%,-
2836,高雄銀,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長30.6% | 季增率QoQ(5.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.09% | ✓ 融資使用率1.3%,-
2006,東和鋼鐵,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長12.8% | 季增率QoQ(2.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比67.00% | ✓ 融資使用率0.6%,-
3045,台灣大,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比51.07% | ✓ 融資使用率0.0%,-
9930,中聯資源,C.外資連買5天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長10.2% | 季增率QoQ(7.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比46.13% | ✓ 融資使用率0.0%,-
1783,和康生,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長7.9% | 季增率QoQ(17.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.30% | ✓ 融資使用率2.9%,-
5522,遠雄,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長2495.5% | 季增率QoQ(41.3%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比42.73% | ✓ 融資使用率0.5%,-
4104,佳醫,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長15.8% | 季增率QoQ(5.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.64% | ✓ 融資使用率0.2%,-
9917,中保科,B.投信連買4天,1/7,✓ 量價同步強勢,✓ 營收YoY成長6.4% | 季增率QoQ(5.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.59% | ✓ 融資使用率0.1%,-
3029,零壹,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長31.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.78% | ✓ 融資使用率8.3%,警示季增率QoQ為負(-2.5%)
2884,玉山金,C.外資連買5天,1/7,✓ 均線多頭排列,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.89% | ✓ 融資使用率0.1%,-
2845,遠東銀,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長7.8% | 季增率QoQ(4.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.70% | ✓ 融資使用率0.3%,-
2206,三陽工業,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長16.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.36% | ✓ 融資使用率2.3%,警示季增率QoQ為負(-0.5%)
8411,福貞-KY,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長47.3% | 季增率QoQ(35.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比11.79% | ✓ 融資使用率0.0%,-
