日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-02-24,2880,華南金,A.外投同買3天 / C.外資連買5天,1098000.0,4563972.0,16.0
2026-02-24,2317,鴻海,A.外投同買3天 / C.外資連買5天,652557.0,37263959.0,57.55
2026-02-24,2892,第一金,A.外投同買3天,610918.0,6183814.0,21.49
2026-02-24,2308,台達電,A.外投同買3天 / B.投信連買4天,313369.0,1948928.0,18.08
2026-02-24,2883,凱基金,A.外投同買3天 / C.外資連買5天,162799.0,43674110.0,43.91
2026-02-24,7769,鴻勁,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,81000.0,112731.0,15.68
2026-02-24,2395,研華,A.外投同買3天,39000.0,740745.0,16.58
2026-02-24,3706,神達,A.外投同買3天,26000.0,2357000.0,21.51
2026-02-24,6526,達發,A.外投同買3天,2000.0,51409.0,20.74
2026-02-24,3037,欣興,B.投信連買4天,3659000.0,-19777648.0,-18.15
2026-02-24,2313,華通,B.投信連買4天,3120000.0,-11191892.0,-6.74
2026-02-24,2330,台積電,B.投信連買4天,1492019.0,6887295.0,21.57
2026-02-24,2449,京元電子,B.投信連買4天,1262336.0,1355834.0,14.24
2026-02-24,3711,日月光投控,B.投信連買4天,941832.0,6174377.0,21.1
2026-02-24,2345,智邦,B.投信連買4天,53741.0,197369.0,9.69
2026-02-24,2645,長榮航太,B.投信連買4天,5000.0,344173.0,12.22
2026-02-24,6531,愛普*,B.投信連買4天,3356.0,-340778.0,-12.01
2026-02-24,2605,新興,C.外資連買5天,450000.0,7042264.0,59.38
2026-02-24,1560,中砂,C.外資連買5天,418000.0,34923.0,7.19
2026-02-24,2890,永豐金,C.外資連買5天,382113.0,8271028.0,22.28
2026-02-24,6005,群益證,C.外資連買5天,188326.0,3804254.0,32.26
2026-02-24,2606,裕民,C.外資連買5天,139898.0,1001154.0,20.8
2026-02-24,2886,兆豐金,C.外資連買5天,116400.0,2806633.0,10.6
2026-02-24,2382,廣達,C.外資連買5天,65772.0,1832323.0,13.36
2026-02-24,2428,興勤,C.外資連買5天,24000.0,888042.0,55.12
2026-02-24,4722,國精化,C.外資連買5天,23000.0,2079999.0,43.95
2026-02-24,3034,聯詠,C.外資連買5天,17340.0,1123872.0,30.88
2026-02-24,3533,嘉澤,C.外資連買5天,3700.0,280431.0,36.59
2026-02-24,5234,達興材料,C.外資連買5天,2000.0,616915.0,31.85
2026-02-24,2207,和泰車,C.外資連買5天,1000.0,264868.0,50.77
2026-02-24,1108,幸福,C.外資連買5天,0.0,49000.0,28.55
2026-02-24,1109,信大,C.外資連買5天,0.0,8000.0,5.75
2026-02-24,1110,東泥,C.外資連買5天,0.0,28000.0,13.57
2026-02-24,1219,福壽,C.外資連買5天,0.0,33000.0,16.75
2026-02-24,1225,福懋油,C.外資連買5天,0.0,35000.0,39.5
2026-02-24,1227,佳格,C.外資連買5天,0.0,381218.0,29.21
2026-02-24,1232,大統益,C.外資連買5天,0.0,38040.0,62.68
2026-02-24,1234,黑松,C.外資連買5天,0.0,9000.0,14.0
2026-02-24,1315,達新,C.外資連買5天,0.0,16000.0,25.98
2026-02-24,1409,新纖,C.外資連買5天,0.0,1450000.0,42.34
2026-02-24,1444,力麗,C.外資連買5天,0.0,193488.0,27.68
2026-02-24,1445,大宇,C.外資連買5天,0.0,21000.0,13.13
2026-02-24,1451,年興,C.外資連買5天,0.0,19000.0,3.77
2026-02-24,1454,台富,C.外資連買5天,0.0,18000.0,14.15
2026-02-24,1463,強盛新,C.外資連買5天,0.0,86000.0,69.9
2026-02-24,1474,弘裕,C.外資連買5天,0.0,5000.0,5.1
2026-02-24,1506,正道,C.外資連買5天,0.0,21000.0,8.23
2026-02-24,1512,瑞利,C.外資連買5天,0.0,32000.0,32.03
2026-02-24,1516,川飛,C.外資連買5天,0.0,1000.0,5.35
2026-02-24,1521,大億,C.外資連買5天,0.0,7000.0,16.57
2026-02-24,1525,江申,C.外資連買5天,0.0,10000.0,52.29
2026-02-24,1530,亞崴,C.外資連買5天,0.0,1000.0,9.32
2026-02-24,1583,程泰,C.外資連買5天,0.0,16000.0,45.83
2026-02-24,1614,三洋電,C.外資連買5天,0.0,21000.0,40.55
2026-02-24,1707,葡萄王,C.外資連買5天,0.0,55051.0,24.22
2026-02-24,1708,東鹼,C.外資連買5天,0.0,49190.0,3.02
2026-02-24,1725,元禎,C.外資連買5天,0.0,2000.0,6.78
2026-02-24,1904,正隆,C.外資連買5天,0.0,171345.0,8.29
2026-02-24,1906,寶隆,C.外資連買5天,0.0,38000.0,20.86
2026-02-24,2007,燁興,C.外資連買5天,0.0,74000.0,23.41
2026-02-24,2008,高興昌,C.外資連買5天,0.0,5000.0,52.7
2026-02-24,2024,志聯,C.外資連買5天,0.0,6000.0,57.74
2026-02-24,2025,千興,C.外資連買5天,0.0,2000.0,2.88
2026-02-24,2028,威致,C.外資連買5天,0.0,58000.0,53.9
2026-02-24,2033,佳大,C.外資連買5天,0.0,15000.0,5.49
2026-02-24,2104,國際中橡,C.外資連買5天,0.0,3345000.0,19.15
2026-02-24,2106,建大,C.外資連買5天,0.0,326000.0,24.42
2026-02-24,2107,厚生,C.外資連買5天,0.0,44000.0,20.49
2026-02-24,2109,華豐,C.外資連買5天,0.0,22000.0,12.94
2026-02-24,2114,鑫永銓,C.外資連買5天,0.0,15000.0,23.27
2026-02-24,2243,宏旭-KY,C.外資連買5天,0.0,33000.0,8.35
2026-02-24,2258,鴻華先進-創,C.外資連買5天,0.0,157000.0,27.53
2026-02-24,2323,中環,C.外資連買5天,0.0,9052000.0,73.54
