日期,代號,名稱,分類,今日投信,今日外資,買超比率
2026-06-25,3596,智易,A.外投同買3天 / B.投信連買4天,562000.0,704029.0,15.52
2026-06-25,8046,南電,A.外投同買3天,485000.0,4302579.0,18.94
2026-06-25,1210,大成,A.外投同買3天 / B.投信連買4天,259000.0,1588589.0,52.69
2026-06-25,2206,三陽工業,A.外投同買3天 / B.投信連買4天,94450.0,361039.0,32.9
2026-06-25,5880,合庫金,A.外投同買3天 / B.投信連買4天,94000.0,23417883.0,49.89
2026-06-25,2542,興富發,A.外投同買3天 / B.投信連買4天,74000.0,2544908.0,44.45
2026-06-25,6831,邁科,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,21000.0,66257.0,4.07
2026-06-25,2401,凌陽,A.外投同買3天 / B.投信連買4天,10000.0,86497.0,-0.21
2026-06-25,5269,祥碩,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,9000.0,13320.0,2.37
2026-06-25,2610,華航,A.外投同買3天 / B.投信連買4天,8000.0,52215807.0,39.46
2026-06-25,2344,華邦電,B.投信連買4天,36974644.0,-16919451.0,9.24
2026-06-25,2886,兆豐金,B.投信連買4天,32401000.0,-26839049.0,10.07
2026-06-25,2890,永豐金,B.投信連買4天,30661000.0,-18369976.0,20.6
2026-06-25,2880,華南金,B.投信連買4天,25343000.0,-17042840.0,15.73
2026-06-25,2884,玉山金,B.投信連買4天,22770000.0,-30257446.0,-10.0
2026-06-25,2892,第一金,B.投信連買4天,19339000.0,6023055.0,43.4
2026-06-25,2408,南亞科,B.投信連買4天,15911000.0,-10245685.0,5.28
2026-06-25,4904,遠傳,B.投信連買4天,15144000.0,-13058817.0,7.09
2026-06-25,1402,遠東新,B.投信連買4天,13928000.0,-6008522.0,29.61
2026-06-25,1303,南亞,B.投信連買4天,11009450.0,-6802796.0,10.6
2026-06-25,2633,台灣高鐵,B.投信連買4天,10502000.0,-6921596.0,16.82
2026-06-25,1216,統一,B.投信連買4天,9269026.0,-3893015.0,29.45
2026-06-25,2845,遠東銀,B.投信連買4天,8470000.0,-2631872.0,24.46
2026-06-25,3231,緯創,B.投信連買4天,7671000.0,-13679981.0,-13.54
2026-06-25,5876,上海商銀,B.投信連買4天,6203000.0,-3847228.0,19.87
2026-06-25,1513,中興電,B.投信連買4天,4521000.0,-1091277.0,22.4
2026-06-25,2327,國巨*,B.投信連買4天,3350000.0,-2709079.0,1.31
2026-06-25,2504,國產,B.投信連買4天,3161127.0,-1862975.0,17.68
2026-06-25,2382,廣達,B.投信連買4天,2864402.0,-5590595.0,-20.44
2026-06-25,3189,景碩,B.投信連買4天,2567414.0,-1201611.0,3.71
2026-06-25,2317,鴻海,B.投信連買4天,1167885.0,-2631772.0,-2.52
2026-06-25,8926,台汽電,B.投信連買4天,1127000.0,-5740758.0,-36.16
2026-06-25,2377,微星,B.投信連買4天,1056000.0,-65440.0,11.08
2026-06-25,2903,遠百,B.投信連買4天,777000.0,-857000.0,-2.1
2026-06-25,2912,統一超,B.投信連買4天,721709.0,1254320.0,38.21
2026-06-25,6757,台灣虎航,B.投信連買4天,600000.0,2619952.0,30.39
2026-06-25,8464,億豐,B.投信連買4天,387645.0,-189420.0,18.26
2026-06-25,6670,復盛應用,B.投信連買4天,358496.0,-41010.0,13.78
2026-06-25,2412,中華電,B.投信連買4天,348000.0,96388.0,6.65
2026-06-25,1476,儒鴻,B.投信連買4天,335674.0,206859.0,33.9
2026-06-25,6531,愛普*,B.投信連買4天,214211.0,-390807.0,-1.65
2026-06-25,4915,致伸,B.投信連買4天,214000.0,-2357031.0,-50.54
