代號,名稱,分類,技術面得分,技術面檢核,檢核結果,警示
2880,華南金,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.09% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-1.5%)
2885,元大金,C.外資連買5天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | 🔥 突破季頸線 | ✓ 量價同步強勢,✓ 營收YoY成長66.4% | 季增率QoQ(18.2%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.29% | ✓ 融資使用率0.1%,-
2884,玉山金,B.投信連買4天,4/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 布林帶量開口 | 🔥 突破季頸線,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比1.97% | ✓ 融資使用率0.1%,-
6805,富世達,C.外資連買5天,3/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長115.8% | 季增率QoQ(9.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.00% | ✓ 融資使用率18.5%,-
2886,兆豐金,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.45% | ✓ 融資使用率0.0%,-
6531,愛普*,B.投信連買4天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長93.8% | 季增率QoQ(27.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比30.19% | ✓ 融資使用率15.7%,-
2412,中華電,C.外資連買5天,2/7,✓ MACD零軸上金叉 | ✓ 量價同步強勢,✓ 營收YoY成長12.2% | 季增率QoQ(9.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.26% | ✓ 融資使用率0.1%,-
3045,台灣大,C.外資連買5天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.41% | ✓ 融資使用率0.0%,-
2382,廣達,B.投信連買4天,2/7,✓ MACD零軸上金叉 | ✓ 突破波段頸線,✓ 營收YoY成長61.9% | 季增率QoQ(36.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比4.83% | ✓ 融資使用率1.4%,-
3231,緯創,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長151.5% | 季增率QoQ(36.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-11.34% | ✓ 融資使用率6.0%,-
2890,永豐金,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長55.1% | 季增率QoQ(11.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-12.39% | ✓ 融資使用率0.0%,-
2377,微星,B.投信連買4天,2/7,✓ 均線多頭排列 | ✓ MACD零軸上金叉,✓ 營收YoY成長33.7% | 季增率QoQ(0.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-39.73% | ✓ 融資使用率6.0%,-
6191,精成科,B.投信連買4天,1/7,✓ 量價同步強勢,✓ 營收YoY成長93.4% | 季增率QoQ(2.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.36% | ✓ 融資使用率14.8%,-
9906,欣巴巴,C.外資連買5天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長647.7% | 季增率QoQ(649.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比19.16% | ✓ 融資使用率1.7%,-
3044,健鼎,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長31.0% | 季增率QoQ(5.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比4.42% | ✓ 融資使用率4.4%,-
5269,祥碩,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長58.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.53% | ✓ 融資使用率10.3%,警示季增率QoQ為負(-6.2%)
6278,台表科,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長11.4% | 季增率QoQ(0.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-0.27% | ✓ 融資使用率12.4%,-
2481,強茂,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長14.7% | 季增率QoQ(11.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-8.10% | ✓ 融資使用率16.6%,-
6515,穎崴,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長32.6% | 季增率QoQ(31.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-9.59% | ✓ 融資使用率7.1%,-
2887,台新新光金,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長117.7% | 季增率QoQ(16.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-12.47% | ✓ 融資使用率0.7%,-
1102,亞泥,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長1.9% | 季增率QoQ(0.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-19.31% | ✓ 融資使用率0.1%,-
2421,建準,B.投信連買4天,1/7,✓ MACD零軸上金叉,✓ 營收YoY成長36.5% | 季增率QoQ(3.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-32.45% | ✓ 融資使用率5.0%,-
8926,台汽電,B.投信連買4天,1/7,✓ 布林帶量開口,✓ 營收YoY成長1067.2% | 季增率QoQ(276.8%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-36.03% | ✓ 融資使用率3.1%,-
2027,大成鋼,B.投信連買4天,1/7,✓ KD起漲區金叉,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-45.56% | ✓ 融資使用率3.7%,警示季增率QoQ為負(-5.2%)
9905,大華,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長38.1% | 季增率QoQ(15.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比23.52% | ✓ 融資使用率0.0%,-
4952,凌通,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長29.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.76% | ✓ 融資使用率5.0%,警示季增率QoQ為負(-1.3%)
1587,吉茂,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長49.7% | 季增率QoQ(20.5%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比18.00% | ✓ 融資使用率8.3%,-
3037,欣興,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長34.5% | 季增率QoQ(6.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比9.40% | ✓ 融資使用率8.6%,-
6861,睿生光電,C.外資連買5天,0/7,無明顯訊號,✓ 營收YoY成長45.5% | 季增率QoQ(11.5%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ❌ 連續發股利不滿5年 | 法人本日買超比6.23% | ✓ 融資使用率16.6%,-
2379,瑞昱,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長14.4% | 季增率QoQ(6.8%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-0.45% | ✓ 融資使用率2.0%,-
2542,興富發,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-10.64% | ✓ 融資使用率0.7%,-
3015,全漢,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長23.1% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-16.21% | ✓ 融資使用率5.2%,警示季增率QoQ為負(-5.4%)
1476,儒鴻,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長7.5% | 季增率QoQ(1.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-18.39% | ✓ 融資使用率1.9%,-
6213,聯茂,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長42.2% | 季增率QoQ(15.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-20.06%,⚠️ 融資使用率20.4%
2357,華碩,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長80.0% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比-22.82% | ✓ 融資使用率0.9%,警示季增率QoQ為負(-3.4%)
2301,光寶科,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長16.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-40.26% | ✓ 融資使用率3.1%,警示季增率QoQ為負(-6.5%)
2352,佳世達,B.投信連買4天,0/7,無明顯訊號,✓ 營收YoY成長6.7% | 季增率QoQ(1.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比-51.83% | ✓ 融資使用率3.8%,-
