代號,名稱,分類,狀態,檢核結果,警示
9908,大台北,C.外資連買5天,✅ 通過,✓ 營收YoY成長4.6% | 季增率QoQ(17.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比57.86% | ✓ 融資使用率0.1%,-
2834,臺企銀,C.外資連買5天,✅ 通過,✓ 營收YoY成長7.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比53.45% | ✓ 融資使用率0.4%,警示季增率QoQ為負(-6.6%)
8367,建新國際,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.9% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比47.37% | ✓ 融資使用率0.1%,-
2890,永豐金,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長55.1% | 季增率QoQ(11.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比43.17% | ✓ 融資使用率0.1%,-
2912,統一超,B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(1.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比42.19% | ✓ 融資使用率0.2%,-
6183,關貿,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.6% | 季增率QoQ(20.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比40.82% | ✓ 融資使用率0.0%,-
2884,玉山金,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.73% | ✓ 融資使用率0.2%,-
2892,第一金,A.外投同買3天 / B.投信連買4天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.91% | ✓ 融資使用率0.3%,警示季增率QoQ為負(-0.3%)
4536,拓凱,C.外資連買5天,✅ 通過,✓ 營收YoY成長16.5% | 季增率QoQ(1.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比31.81% | ✓ 融資使用率3.9%,-
1733,五鼎,C.外資連買5天,✅ 通過,✓ 營收YoY成長17.9% | 季增率QoQ(0.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比31.31% | ✓ 融資使用率10.4%,-
