代號,名稱,分類,狀態,檢核結果,警示
6216,居易,C.外資連買5天,✅ 通過,法人本日買超比39.48%,-
7769,鴻勁,C.外資連買5天,✅ 通過,法人本日買超比38.17%,-
8367,建新國際,C.外資連買5天,✅ 通過,法人本日買超比33.82%,-
2313,華通,A.外投同買3天 / B.投信連買4天,✅ 通過,法人本日買超比33.33%,-
2301,光寶科,A.外投同買3天,✅ 通過,法人本日買超比33.33%,-
2345,智邦,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
6531,愛普*,A.外投同買3天,✅ 通過,法人本日買超比33.33%,-
3026,禾伸堂,B.投信連買4天,✅ 通過,法人本日買超比33.33%,-
2883,凱基金,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2542,興富發,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
4938,和碩,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1590,亞德客-KY,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
3533,嘉澤,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1432,大魯閣,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1521,大億,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1530,亞崴,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1708,東鹼,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1725,元禎,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
1904,正隆,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2354,鴻準,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2484,希華,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2605,新興,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2637,慧洋-KY,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2851,中再保,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
2890,永豐金,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
3167,大量,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
4108,懷特,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
4722,國精化,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
6278,台表科,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
8374,羅昇,C.外資連買5天,✅ 通過,法人本日買超比33.33%,-
6955,邦睿生技-創,C.外資連買5天,✅ 通過,法人本日買超比33.11%,-
2402,毅嘉,C.外資連買5天,✅ 通過,法人本日買超比32.47%,-
6205,詮欣,C.外資連買5天,✅ 通過,法人本日買超比32.08%,-
4904,遠傳,C.外資連買5天,✅ 通過,法人本日買超比31.95%,-
2618,長榮航,C.外資連買5天,✅ 通過,法人本日買超比31.53%,-
2610,華航,C.外資連買5天,✅ 通過,法人本日買超比29.54%,-
6442,光聖,C.外資連買5天,✅ 通過,法人本日買超比29.41%,-
2353,宏碁,C.外資連買5天,✅ 通過,法人本日買超比27.96%,-
2032,新鋼,C.外資連買5天,✅ 通過,法人本日買超比22.64%,-
8462,柏文,C.外資連買5天,✅ 通過,法人本日買超比22.08%,-
9904,寶成,C.外資連買5天,✅ 通過,法人本日買超比20.70%,-
1617,榮星,C.外資連買5天,✅ 通過,法人本日買超比20.00%,-
3711,日月光投控,A.外投同買3天 / B.投信連買4天,✅ 通過,法人本日買超比18.90%,-
1516,川飛,C.外資連買5天,✅ 通過,法人本日買超比18.64%,-
7750,新代,C.外資連買5天,✅ 通過,法人本日買超比17.84%,-
2429,銘旺科,C.外資連買5天,✅ 通過,法人本日買超比17.35%,-
2449,京元電子,C.外資連買5天,✅ 通過,法人本日買超比13.90%,-
1232,大統益,C.外資連買5天,✅ 通過,法人本日買超比13.84%,-
2025,千興,C.外資連買5天,✅ 通過,法人本日買超比13.75%,-
3645,達邁,C.外資連買5天,✅ 通過,法人本日買超比12.15%,-
6666,羅麗芬-KY,C.外資連買5天,✅ 通過,法人本日買超比11.75%,-
7610,聯友金屬-創,C.外資連買5天,✅ 通過,法人本日買超比8.09%,-
5876,上海商銀,C.外資連買5天,✅ 通過,法人本日買超比1.09%,-
2603,長榮,C.外資連買5天,✅ 通過,法人本日買超比-5.90%,-
2228,劍麟,C.外資連買5天,✅ 通過,法人本日買超比-13.47%,-
3189,景碩,B.投信連買4天,✅ 通過,法人本日買超比-15.67%,-
2383,台光電,B.投信連買4天,✅ 通過,法人本日買超比-28.79%,-
2007,燁興,C.外資連買5天,✅ 通過,法人本日買超比-33.27%,-
