代號,名稱,分類,狀態,檢核結果,警示
2480,敦陽科,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.3% | 季增率QoQ(22.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比62.83% | ✓ 融資使用率1.7%,-
3045,台灣大,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比60.39% | ✓ 融資使用率0.1%,-
3501,維熹,C.外資連買5天,✅ 通過,✓ 營收YoY成長1.4% | 季增率QoQ(2.7%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比57.70% | ✓ 融資使用率4.0%,-
2886,兆豐金,C.外資連買5天,✅ 通過,✓ 營收YoY成長20.1% | 季增率QoQ(0.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比45.81% | ✓ 融資使用率0.1%,-
2504,國產,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.0% | 季增率QoQ(7.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比45.03% | ✓ 融資使用率1.6%,-
9905,大華,C.外資連買5天,✅ 通過,✓ 營收YoY成長38.1% | 季增率QoQ(15.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比41.08% | ✓ 融資使用率0.0%,-
2897,王道銀行,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.7% | 季增率QoQ(22.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.96% | ✓ 融資使用率0.2%,-
2753,八方雲集,C.外資連買5天,✅ 通過,✓ 營收YoY成長10.1% | 季增率QoQ(3.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.92% | ✓ 融資使用率3.1%,-
9941,裕融,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長1.3% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.99% | ✓ 融資使用率0.6%,-
6885,全福生技,C.外資連買5天,✅ 通過,✓ 營收YoY成長2890.9% | 季增率QoQ(63.4%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比36.36% | ✓ 融資使用率7.1%,-
1216,統一,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.00% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-2.2%)
2820,華票,C.外資連買5天,✅ 通過,✓ 營收YoY成長221.3% | 季增率QoQ(33.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比35.26% | ✓ 融資使用率0.1%,-
2597,潤弘,C.外資連買5天,✅ 通過,✓ 營收YoY成長62.6% | 季增率QoQ(18.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.83% | ✓ 融資使用率0.2%,-
2010,春源,C.外資連買5天,✅ 通過,✓ 營收YoY成長30.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比28.53% | ✓ 融資使用率1.3%,警示季增率QoQ為負(-0.3%)
2301,光寶科,B.投信連買4天,✅ 通過,✓ 營收YoY成長16.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.61% | ✓ 融資使用率2.6%,警示季增率QoQ為負(-6.5%)
1229,聯華,C.外資連買5天,✅ 通過,✓ 營收YoY成長15.3% | 季增率QoQ(11.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.28% | ✓ 融資使用率0.7%,-
2059,川湖,B.投信連買4天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比21.00% | ✓ 融資使用率2.6%,-
3017,奇鋐,B.投信連買4天,✅ 通過,✓ 營收YoY成長150.0% | 季增率QoQ(10.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.23% | ✓ 融資使用率4.3%,-
5607,遠雄港,C.外資連買5天,✅ 通過,✓ 營收YoY成長41.1% | 季增率QoQ(8.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.05% | ✓ 融資使用率2.5%,-
3711,日月光投控,C.外資連買5天,✅ 通過,✓ 營收YoY成長21.3% | 季增率QoQ(0.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.30% | ✓ 融資使用率1.0%,-
2015,豐興,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.7% | 季增率QoQ(6.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比17.32% | ✓ 融資使用率0.0%,-
2022,聚亨,C.外資連買5天,✅ 通過,✓ 營收YoY成長76.6% | 季增率QoQ(7.6%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比16.72%,-
8341,日友,C.外資連買5天,✅ 通過,✓ 營收YoY成長25.8% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比14.12% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-6.2%)
4904,遠傳,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比13.92% | ✓ 融資使用率0.1%,-
2832,台產,C.外資連買5天,✅ 通過,✓ 營收YoY成長45.0% | 季增率QoQ(13.8%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比13.13% | ✓ 融資使用率1.0%,-
2027,大成鋼,C.外資連買5天,✅ 通過,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.74% | ✓ 融資使用率3.9%,警示季增率QoQ為負(-5.2%)
2606,裕民,C.外資連買5天,✅ 通過,✓ 營收YoY成長6.7% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.64% | ✓ 融資使用率2.0%,警示季增率QoQ為負(-3.7%)
3443,創意,B.投信連買4天,✅ 通過,✓ 營收YoY成長107.8% | 季增率QoQ(28.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.42% | ✓ 融資使用率14.9%,-
2105,正新,C.外資連買5天,✅ 通過,✓ 營收YoY成長12.6% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.42% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-3.5%)
2206,三陽工業,C.外資連買5天,✅ 通過,✓ 營收YoY成長16.2% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比10.16% | ✓ 融資使用率1.9%,警示季增率QoQ為負(-0.5%)
